# ===== Simulation Performance =====
# wall_clock_time,8.449974
# physics_time,7.995000
# real_time_factor,0.946157
# control_time,0.006833
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1,u2,u3,u4,u5,u6,u7,u8
0.0,0.0075,150.85531083118386,"[0.0, 0.0, 0.2575]","[0.37123106012293744, 0.0, 0.5409009742330267]",0.4670424094193467,0.0,0.0,4.41072959440374e-12,0.0,0.0,4.41072959440374e-12,0.0,0.0,4.41072959440374e-12
0.0375,0.045,208.17556744104823,"[0.0607357794736821, 4.1753569795459606e-05, 0.3004254352472696]","[0.3679250044673219, 0.0, 0.5438391102487599]",0.39193805489297,0.7660777640246245,-0.012896006702748443,24.999691877743064,0.33759718003415135,-0.007248309749939377,13.259228556789909,0.05186748904971563,0.002892280155924336,4.151935702994538
0.07500000000000001,0.08250000000000002,266.72546337343334,"[0.14771870041710522, -8.204981829432526e-06, 0.34534000908024376]","[0.36426249715033954, 0.0, 0.5463991348782472]",0.29549278846974153,-1.2532289645024701,-0.0349154916185519,25.004954078490623,-0.5608650394279094,-0.005818610693346931,6.606460970576015,-0.05580156584419738,-0.0029882227376219475,0.3959968706701455
0.11250000000000004,0.12000000000000005,179.8970749800087,"[0.1934264815004765, -9.681249124152606e-06, 0.44065205279918424]","[0.3602562426027684, 0.0, 0.5485721679602004]",0.19869303092846852,-0.06138299709122571,-0.0017753102083629157,24.99991563584264,-0.14946950242655074,-0.009284525743384845,5.9280603317921425,-0.07671387300275588,0.020692756406366843,5.958621811841723e-06
0.15000000000000008,0.15750000000000008,64.71505718227789,"[0.18545194396237946, 5.944114332753922e-05, 0.4931834329269348]","[0.35592013763877794, 0.0, 0.5503506717217281]",0.17979850327509556,1.105336078528975,0.005865961285744372,25.000155253101386,0.3517863340831827,-0.003485883500059712,7.540402585782601,0.03369660731939351,0.004440776099817976,2.7995399194998996e-05
0.1875000000000001,0.19500000000000012,30.0396860124337,"[0.23603119482343557, 9.40244247278013e-05, 0.49439790457801885]","[0.35126922325094334, 0.0, 0.5517284769252095]",0.1287113303563754,0.9552657296088619,0.00328179930058846,20.47438076555609,0.4206805516833798,0.003403185952112474,7.7627560072365265,-0.004453800716811034,-0.027712326021955724,1.0642086713894208
0.22500000000000014,0.23250000000000015,13.556011611271224,"[0.2729657316660341, -0.00014393002811733958, 0.5049317524286889]","[0.3463196324363565, 0.0, 0.5527008042680198]",0.08753683674718878,0.7776723182523504,0.008442239070124147,14.75583312874301,0.3739119469418123,0.014026988909418675,5.605933152695597,0.025652357581446527,-0.00018235488308521985,0.907807674254768
0.2625000000000002,0.2700000000000002,8.37549205279009,"[0.3006164358284669, -0.00020103036946032517, 0.5188807800712888]","[0.3410885342348148, 0.0, 0.5532642809608781]",0.05310608530146935,0.3855130989619097,0.0003363895904466738,9.58880079021926,0.18994232309667358,-0.004253430303901121,3.8039112082606215,0.025159677719039198,0.027649026033382464,0.5796664229474202
0.3000000000000002,0.3075000000000002,2.84402441102296,"[0.313906284149456, -5.652454080560967e-05, 0.5294864831530774]","[0.3355940741732051, 0.0, 0.5534169524273099]",0.03229598722477653,0.5242120359276325,-0.015034866877148707,7.146470238002334,0.22349271594698938,-0.017179665521751965,1.9575112202764355,0.03440423319635034,0.002767833063841874,0.19651991436941865
0.33750000000000024,0.34500000000000025,1.5989517853255666,"[0.3159964997461633, -9.181244277201447e-05, 0.537007229111989]","[0.32985531132267026, 0.0, 0.5531582890836423]",0.02128219504763816,0.5505172431902993,-0.001773296877343161,6.3258846697247,0.2195920999413266,0.0016739447903949957,1.5201864190369658,0.02103961807553481,-0.02127711013349993,0.08179671079929716
0.3750000000000003,0.3825000000000003,0.4363375781024474,"[0.3151819149861662, -0.00027372114134386683, 0.5398388342871491]","[0.3238921521868908, 0.0, 0.5524891881760128]",0.015361465062603719,0.5751070880828374,0.013332649265906974,5.47481905658796,0.2559600170507609,0.014920687275326616,1.6097979670699964,0.019569215054180612,-0.005312332512168967,0.09471996296861228
0.4125000000000003,0.4200000000000003,0.12322817656002952,"[0.3132670120140403, -0.00028029725267767565, 0.5397750989597487]","[0.3177252816508108, 0.0, 0.5514119706680208]",0.012464811184241517,0.5938015237195717,0.0036764581000932953,5.558408620116313,0.26401482359269446,0.0016047310254004544,1.6789550995994458,0.027343656482167147,0.01611758333918644,0.13311766991051965
0.45000000000000034,0.45750000000000035,0.20062453447621267,"[0.3111703697023426, -0.00013328897594972752, 0.5392887891654629]","[0.3113760912293301, 0.0, 0.5499303731898157]",0.010644406880852424,0.5841020651670693,-0.009951812175221824,5.464496846318954,0.2502047342557547,-0.01064813303607543,1.7639182465567607,0.029614548078069233,0.006931670886513627,0.20649632636548068
0.4875000000000004,0.4950000000000004,0.21078726304199458,"[0.3091684574794177, -8.474059092543901e-05, 0.5371899649058363]","[0.3048666048648534, 0.0, 0.5480495350765504]",0.01168089813232906,0.5762891685912568,-0.004096679355149188,5.200570170284296,0.25238720610787907,-0.0023842455573006944,1.8536346988965475,0.026485591691342854,-0.011806001471470642,0.2598788710764516
0.5250000000000002,0.5325000000000002,0.3399866109732546,"[0.30674520262406724, -0.0001686194796074237, 0.5345701173243088]","[0.29821940253108714, 0.0, 0.5457759805411608]",0.014081515195076116,0.563539236865134,0.007891030907108038,5.074864682613022,0.2499235969351863,0.008707230828734733,1.8857760374920935,0.02314932672597529,-0.007288531303136424,0.2783718634504429
0.5625,0.57,0.4390767154448565,"[0.30344526469510996, -0.00019962572596983973, 0.5314801514868914]","[0.29145754190808715, 0.0, 0.5431175960433082]",0.01670854463598341,0.5552000942104303,0.0047863556991307975,5.005722850201434,0.24760224342341322,0.0034900159258602803,1.8889580962816197,0.024386978896527543,0.008421304867453473,0.273212063794314
0.5999999999999998,0.6074999999999997,0.5400264541236733,"[0.29909898705488575, -0.00011786969947492237, 0.5279961837580401]","[0.28460447840024705, 0.0, 0.540083602932989]",0.018873536412563778,0.548553365030619,-0.004967268310271774,5.001130186483058,0.24434265641948397,-0.0058074257660563604,1.9081679288927955,0.02582006585811436,0.007200357572873817,0.2665485659707121
