# ===== Simulation Performance =====
# wall_clock_time,6.031319
# physics_time,3.305000
# real_time_factor,0.547973
# ==================================

time,sim_time,lyapunov_V,task_error,u0,u1,u2,u3,u4,u5,u6,u7,u8
0.0,0.005,0.4326771170482525,0.24990310622319198,0.8954387933333147,-2.860478466527009e-07,21.604532098373596,0.3547041250125651,-2.1847104081272495e-07,16.674081819236743,0.037147101801618704,-5.8324416567444445e-08,5.559640499368908
0.025,0.030000000000000002,3.3299078471180423,0.21734366341790684,0.28931087103440195,-0.052214033651150925,14.010955616688454,0.09076997553457912,-0.022524017436650744,10.141700264622967,0.0024792490888321905,0.005008545418194486,2.941989863526505
0.049999999999999996,0.05499999999999999,3.007824164682032,0.1950604571095782,0.14683414504182818,0.029448521758152043,10.3980903762304,0.0873325961888165,0.012848610893585296,6.879730507420037,-0.002330316108243705,-0.0005195450058981457,1.8935899592472012
0.075,0.08,3.9120028787318595,0.16728011004102908,0.01715746598998712,-0.01655152478503465,7.618445448751915,0.010290191355891369,-0.008094062384515259,4.37196828313633,-0.0028178618702034293,0.008094222109338422,1.0146593908321833
0.10000000000000002,0.10500000000000002,2.696991280992077,0.14062144368414561,0.024335136776870502,-0.02770924631032491,6.026516688246707,0.04432957466957543,-0.010804959525998782,2.947080243016805,-0.0038239741713544735,-0.003926562386533507,0.5885585931390588
0.12500000000000003,0.13000000000000003,1.0560911061143547,0.11975087267143404,0.3058266959683077,-0.0034174688919002064,6.372505643584722,0.16169569933282574,-0.005093582449281639,2.9178687256054743,0.0003042740157245587,-0.008317219569614473,0.36774041919789274
0.15000000000000005,0.15500000000000005,0.5426174096255988,0.11056394479659651,0.2915212992061862,-0.03691688386930937,7.373472387814666,0.1593440631350255,-0.011506750017168844,3.7782698940208177,0.0575913495464619,0.03428972631205594,0.4721302132288287
0.17500000000000007,0.18000000000000008,7.551448077373891,0.1104720143843542,0.08108040661218736,-0.17636904981066776,15.62954852840985,0.07678470707654703,-0.05157987880711341,10.401588951945905,0.06577474823651301,-0.011757144109053616,2.7269603546113914
0.2000000000000001,0.2050000000000001,1.2332987738364098,0.11373595527900873,0.19753725327200292,0.028096261576699606,11.677559783116516,0.09539180916587253,0.03140964681961139,7.219620136115828,0.007906813565442972,-0.09039246001443176,1.7597041057438436
0.22500000000000012,0.23000000000000012,3.789697517159829,0.11342981859103943,0.2500734561026344,0.19791043520378965,12.223698480524137,0.10993292841510259,0.05399112932997682,7.706305433045352,-0.025756208658394692,0.0303782436750358,1.9154126156585531
