# ===== Simulation Performance =====
# wall_clock_time,14.118117
# physics_time,9.982500
# real_time_factor,0.707070
# control_time,0.008776
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1,u2,u3,u4,u5,u6,u7,u8
0.0,0.0075,150.90518947995406,"[0.0, 0.0, 0.2575]","[0.37123106012293744, 0.0, 0.5409009742330267]",0.4670424094193467,0.0,0.0,2.4597079778163943e-11,0.0,0.0,2.4597079778163943e-11,0.0,0.0,2.4597079778163943e-11
0.0375,0.045,189.23059067776126,"[0.04667579883496243, 3.9257936150243574e-05, 0.30354781196883357]","[0.3686151167765027, 0.0, 0.5432814244967548]",0.40139398470024085,-0.17511092561858035,-0.02569091506523078,24.999282020350417,-0.13010702642375901,-0.012274296195883078,13.373226328492976,-0.01461134400847973,0.0045233433750533954,3.6540874651902464
0.07500000000000001,0.08250000000000002,199.1875623628504,"[0.11381500766004143, -5.696904938839681e-06, 0.3600864239315223]","[0.365769488395775, 0.0, 0.5454210964828967]",0.31277787844569993,-0.6114425708568207,0.011337958301369569,24.99999882631159,-0.2636394956312936,0.005494028045654702,5.826543385245433,-0.012000767433343974,0.0021784718174387707,0.07190899800035964
0.11250000000000004,0.12000000000000005,153.7802111563668,"[0.1670108960424016, 7.89655638432896e-05, 0.4284314397985245]","[0.36270049298738316, 0.0, 0.5473152395845629]",0.22897113887915319,0.5071689862654113,0.003099769439293919,24.999634708519725,-0.08521111482706657,0.0008704781617157822,5.8566677674953285,-0.09401049626935198,-0.0021531782907891284,6.272302680208897e-05
0.15000000000000008,0.15750000000000008,57.37149127371458,"[0.16738094787586877, 7.949345294110439e-05, 0.46518113580267845]","[0.35941494448861605, 0.0, 0.5489596483303877]",0.2095134872403904,1.005856299006555,0.004184019714581207,25.000000500270666,0.19811653671228785,0.0026607015324139308,8.73871812461797,-0.10819853545653595,-0.0011612563157655023,0.826265023433478
0.1875000000000001,0.19500000000000012,38.42642243488757,"[0.22566912506584086, 0.00016538410076089445, 0.46637452229132914]","[0.35592013763877794, 0.0, 0.5503506717217281]",0.1549753119091325,1.241212341404552,-0.0005513600802221597,24.999989939960948,0.504741952267668,-0.0017760826071574341,9.674531615272874,0.04882282389128279,0.02585910897683243,1.13975434250137
0.22500000000000014,0.23250000000000015,30.232026581800362,"[0.27021680157722977, 0.0005373589942073745, 0.48490644916628056]","[0.3522238317830432, 0.0, 0.5514852213387936]",0.10563226146336756,0.34020604022043427,-0.006298004284993757,16.002650505086695,0.213666125889523,-0.011053501725678776,7.774747293381463,0.08839189142685108,-0.016643535510552775,1.5985271320533394
0.2625000000000002,0.2700000000000002,15.747841335042791,"[0.2975224791507103, 0.0004352160223423009, 0.5057418536387607]","[0.3483342336447688, 0.0, 0.5523607781977107]",0.06895903084283922,0.4552564026206482,0.010210847728739354,10.8567477485828,0.18804028866202485,0.016025098074893267,3.7197345175744245,0.04038862049506629,-0.022659362537102577,0.3812092779763634
0.3000000000000002,0.3075000000000002,7.78716149452546,"[0.3095767811687883, 0.0002572582971835265, 0.5234191671913353]","[0.3442599791045174, 0.0, 0.5529753983432968]",0.04556930107856178,0.4779037082953683,0.012861311367076016,7.659372627372056,0.17755239676718534,0.012792952554571286,1.9413460394463873,-0.016958411459042408,0.013402009689205945,0.11669890193650344
0.33750000000000024,0.34500000000000025,2.1931798778494156,"[0.3149953050625801, 0.00036816601360609266, 0.5334882790670257]","[0.3400101140262417, 0.0, 0.5533277171651267]",0.03192928933989047,0.5770417744933525,-0.007107109194736093,6.5914735059512175,0.22870710701168714,-0.01143272715779344,1.4479749525754932,0.00404516933375973,0.01956300330845892,0.022793759662335
0.3750000000000003,0.3825000000000003,0.8139685314627456,"[0.317113821312276, 0.0005029178968252749, 0.5388690755388486]","[0.3355940741732051, 0.0, 0.5534169524273099]",0.02352474004482628,0.6046082498225364,-0.012157991042619127,6.142050928023697,0.246798030562618,-0.012284713909535632,1.5764036834189563,0.03623374054312275,-0.007419849537467265,0.06761843956107788
0.4125000000000003,0.4200000000000003,0.5014866491980846,"[0.318777663294371, 0.00041293830376528545, 0.5412335863830785]","[0.33102166425822716, 0.0, 0.5532429060052484]",0.017155460805034103,0.6039233662392189,0.0049997297262504405,6.0539359579744,0.2520077181113718,0.007222939865948113,1.784625925730564,0.0384477878742387,-0.01662993191913638,0.12984715187874077
0.45000000000000034,0.45750000000000035,0.36965094400554155,"[0.3198452498380663, 0.0002751205897203957, 0.5419052123869142]","[0.3263030361747693, 0.0, 0.5528059643255241]",0.012673006294344785,0.604660311655247,0.011147521732522989,5.865019856619118,0.25801663225343496,0.010945112392120142,1.874089909167629,0.023737846126124243,0.003177261647695801,0.18240430222074294
0.4875000000000004,0.4950000000000004,0.11075276364578256,"[0.32016855508399117, 0.00029859223639196056, 0.5416321344234303]","[0.32144866645719283, 0.0, 0.5521070975079345]",0.010557115802773047,0.6084927320814297,-0.0027438196673737346,5.615769182721384,0.262285853509356,-0.004429109976371303,1.8473074711702664,0.02006813481366301,0.013700567468041018,0.20420895778397657
