# ===== Simulation Performance =====
# wall_clock_time,10.244348
# physics_time,10.005000
# real_time_factor,0.976636
# control_time,0.004537
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.09468288445399207,0.0,0.0
0.025,0.030000000000000002,"[0.23970054272397734, 0.0, 0.2287958084415056]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.08463980961575696,0.9999905140393218,0.026628436497974178
0.049999999999999996,0.05499999999999999,"[0.2361812720579245, 0.0, 0.19883793344381637]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.05802984048048852,0.5976311698765991,-0.18095928239978454
0.075,0.08,"[0.22695068960636272, 0.0, 0.16411951401338987]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.03031880725576322,0.28870392043322163,-0.24133068479854808
0.10000000000000002,0.10500000000000002,"[0.21368642479874056, 0.0, 0.13352423470845706]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02671952402745497,0.0989779631365612,-0.3680424200070411
0.12500000000000003,0.13000000000000003,"[0.19999473171342044, 0.0, 0.11069944183498077]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.04449293583864976,-0.023817327800709418,-0.4479545365261258
0.15000000000000005,0.15500000000000005,"[0.1885252072724588, 0.0, 0.09561481905581465]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.06028003922592152,-0.043155281464682706,-0.5617834965512695
0.17500000000000007,0.18000000000000008,"[0.18038284669747498, 0.0, 0.08712702739785821]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.07026201173223792,-0.10077270477509866,-0.6525841794404681
0.2000000000000001,0.2050000000000001,"[0.17575861286771677, 0.0, 0.08428246252146901]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.07427004201823265,-0.14697982762133444,-0.7471448115664162
0.22500000000000012,0.23000000000000012,"[0.17448308501641765, 0.0, 0.08669324346280394]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.07237756955870531,-0.24106937717394802,-0.8060775422163962
0.2500000000000001,0.2550000000000001,"[0.17604244837204597, 0.0, 0.09416390836887291]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.06481242750714047,-0.30992493532114285,-0.8361573340171559
0.27500000000000013,0.28000000000000014,"[0.17928376309078883, 0.0, 0.10608333957328288]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.05250886174827727,-0.23443239098373866,-0.8193862154544032
0.30000000000000016,0.30500000000000016,"[0.18187880686066885, 0.0, 0.12025964144108663]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.0384279594126362,-0.24111209568425304,-0.8187998355897913
0.3250000000000002,0.3300000000000002,"[0.18296951325090285, 0.0, 0.13529183256072344]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.024896727705391294,-0.27415822648342447,-0.7884604159635533
0.3500000000000002,0.3550000000000002,"[0.18255417625508408, 0.0, 0.150434882977018]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.01613900029741271,-0.239970925105227,-0.7355787687110188
