# ===== Simulation Performance =====
# wall_clock_time,10.288430
# physics_time,10.005000
# real_time_factor,0.972452
# control_time,0.004519
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.2515365766715745,0.0,0.0
0.025,0.030000000000000002,"[0.2396158337942817, 0.0, 0.22714354337909756]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.24130060870949552,0.9999977238275569,0.35510165771928004
0.049999999999999996,0.05499999999999999,"[0.23410139200085592, 0.0, 0.19010292886420677]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.21025371268466023,1.0000101833142792,0.5565461388887051
0.075,0.08,"[0.21506054622343015, 0.0, 0.14008324502260577]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.16301041415753958,0.3016482167129082,0.5712949704501703
0.10000000000000002,0.10500000000000002,"[0.18621039875819284, 0.0, 0.09986929014607343]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.1167092360436489,-0.9999442539180567,0.7404936094229276
0.12500000000000003,0.13000000000000003,"[0.15970848238698443, 0.0, 0.07905882954641055]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.08352232872289153,0.2545619757573997,0.8691574262956764
0.15000000000000005,0.15500000000000005,"[0.12434950536624656, 0.0, 0.060231310635939124]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.043497139217069644,0.28947891497352635,0.7801634875029451
0.17500000000000007,0.18000000000000008,"[0.08557980444194489, 0.0, 0.04885339243283444]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0068817984166306325,0.1804284915664607,0.6510895742850534
0.2000000000000001,0.2050000000000001,"[0.05310990993158769, 0.0, 0.04663440317752279]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.03207796923893634,-0.31960256284154287,0.5687280202243699
0.22500000000000012,0.23000000000000012,"[0.03324046607392789, 0.0, 0.050036526079943786]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.052232728505366165,-0.5068211683678353,0.5010455345178306
0.2500000000000001,0.2550000000000001,"[0.026029022879428425, 0.0, 0.05485366935652376]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.06020959734742851,-0.5630205472671375,0.45374922209643287
0.27500000000000013,0.28000000000000014,"[0.02782740020065535, 0.0, 0.059216605239063566]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.05956476784576277,-0.5140797739287146,0.4010962041714354
0.30000000000000016,0.30500000000000016,"[0.034266425413564304, 0.0, 0.06290222094907177]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.05473082631326051,-0.4317192044559141,0.34427760954038317
0.3250000000000002,0.3300000000000002,"[0.04206142009371068, 0.0, 0.0660565855224069]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.04908499542023531,-0.3566382329401756,0.28399143538140637
0.3500000000000002,0.3550000000000002,"[0.049424061926553894, 0.0, 0.06865342016230172]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.04432902995717017,-0.29075748105726174,0.22329601521799386
0.3750000000000002,0.3800000000000002,"[0.05558372075743479, 0.0, 0.07052754131630193]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.04086470593413712,-0.23314254767224254,0.16295310300908758
0.40000000000000024,0.40500000000000025,"[0.060344374263624274, 0.0, 0.07152683958139072]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.03836536779908503,-0.18636609911439314,0.10477251775304287
0.42500000000000027,0.43000000000000027,"[0.0638322358339917, 0.0, 0.07159839527825018]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.036295066304577454,-0.1511805981600644,0.050035201322412404
0.4500000000000003,0.4550000000000003,"[0.06632929932090517, 0.0, 0.07079545946669653]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.034230358355756274,-0.1263665961423743,-5.6604421500349186e-05
0.4750000000000003,0.4800000000000003,"[0.0681564528659942, 0.0, 0.06924483168181494]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.03194525015147918,-0.10953655144824817,-0.04471920754541122
0.5000000000000003,0.5050000000000003,"[0.06960183999938935, 0.0, 0.06710725473326638]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.029367657587564017,-0.09840365467255688,-0.08341706669696154
0.5250000000000004,0.5300000000000004,"[0.07088824442131114, 0.0, 0.0645486122288155]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.026514027846866517,-0.09120407154983844,-0.11587167796419298
0.5500000000000004,0.5550000000000004,"[0.07216709568975578, 0.0, 0.06172406813056533]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.023442865268101135,-0.08682581580022602,-0.14195054789679817
0.5750000000000004,0.5800000000000004,"[0.07352662979628496, 0.0, 0.05877160000986223]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.02022944099233045,-0.08463377433011367,-0.16158015808280057
0.6000000000000004,0.6050000000000004,"[0.0750043097647167, 0.0, 0.055810235269349154]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.016953959096912847,-0.08431989134441867,-0.1749344834959455
0.6250000000000004,0.6300000000000004,"[0.0766104612680138, 0.0, 0.052935090388629306]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.013685458034086787,-0.08612732646646877,-0.18319983590875663
0.6500000000000005,0.6550000000000005,"[0.07834378958191239, 0.0, 0.050222278148985486]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0104788952017877,-0.08958251837641426,-0.18575518552219455
0.6750000000000005,0.6800000000000005,"[0.08017943527548188, 0.0, 0.04773460723228659]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.007389887335592057,-0.09436863640839836,-0.18257691571275267
0.7000000000000005,0.7050000000000005,"[0.08207657877156053, 0.0, 0.04551623686763245]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0044721882180738335,-0.10034548879496895,-0.17412746803975118
0.7250000000000005,0.7300000000000005,"[0.0839894392471234, 0.0, 0.04359150021988935]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.001801731990292674,-0.10734587165268915,-0.16120394151215076
0.7500000000000006,0.7550000000000006,"[0.0858748268592508, 0.0, 0.04196710703760767]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0010229170615799438,-0.1151296345178523,-0.14466377910769135
0.7750000000000006,0.7800000000000006,"[0.0876948362444341, 0.0, 0.040635823352649994]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0031568547147639084,-0.12339113476369928,-0.125328374039748
0.8000000000000006,0.8050000000000006,"[0.08941641929167692, 0.0, 0.039580230719907274]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.005170180508345576,-0.13180937157944844,-0.10392038320532983
0.8250000000000006,0.8300000000000006,"[0.09100976992226759, 0.0, 0.038776015616130616]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.006954668892413535,-0.14007945266812277,-0.08106663111192676
0.8500000000000006,0.8550000000000006,"[0.09244678932243428, 0.0, 0.038194654072108966]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.008498594143340827,-0.14793531897603757,-0.05730555030999828
0.8750000000000007,0.8800000000000007,"[0.09370018665481529, 0.0, 0.03780557956639449]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.009795611782267774,-0.155163112996405,-0.033106227439137666
0.9000000000000007,0.9050000000000007,"[0.09474340467248994, 0.0, 0.03757797089798484]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.01083824564038865,-0.16161161871086277,-0.008883273276213766
0.9250000000000007,0.9300000000000007,"[0.0955513556495512, 0.0, 0.03748227961769615]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.011617227200766307,-0.16719019444812763,0.014986389219164769
0.9500000000000007,0.9550000000000007,"[0.09610180578464131, 0.0, 0.03749154187826438]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.012122590520313316,-0.17189347130923727,0.038152154562445535
0.9750000000000008,0.9800000000000008,"[0.09637750107774547, 0.0, 0.03758261388934584]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.012345892542213322,-0.175787211193559,0.06027599528052106
1.0000000000000007,1.0050000000000006,"[0.09636870089605147, 0.0, 0.037737147091081204]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.012283069418187747,-0.1789887648258994,0.08101819429620451
1.0250000000000001,1.03,"[0.09607568303121546, 0.0, 0.03794213754408837]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.011937383462523168,-0.18165422177233553,0.10002870938572286
1.0499999999999996,1.0549999999999995,"[0.09551094586282152, 0.0, 0.03818993122044449]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.011322079291681551,-0.18394841099140152,0.11694648984063732
1.074999999999999,1.079999999999999,"[0.09470056630255407, 0.0, 0.03847753941118636]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.01046218064061549,-0.18600484959493535,0.13141718862447893
1.0999999999999985,1.1049999999999984,"[0.09368400815528106, 0.0, 0.038805202102937184]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.009394752440329644,-0.18788552244978193,0.14313033012628512
1.124999999999998,1.129999999999998,"[0.09251180768554765, 0.0, 0.03917433565446912]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.008167114229331734,-0.18956083739975457,0.15186872269010307
1.1499999999999975,1.1549999999999974,"[0.09124114345982075, 0.0, 0.03958526786692681]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.006833050094979028,-0.19092585507362478,0.15755003781740085
1.174999999999997,1.1799999999999968,"[0.08993015625684195, 0.0, 0.040035342571534585]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.005447850853084138,-0.1918480634454406,0.16024216910362468
1.1999999999999964,1.2049999999999963,"[0.08863246192464465, 0.0, 0.040517903275730946]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.004063544663109923,-0.1922200035267073,0.1601476655509554
1.2249999999999959,1.2299999999999958,"[0.08739314797436737, 0.0, 0.04102234116115024]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0027256133325182074,-0.19199059882724936,0.1575679412797786
1.2499999999999953,1.2549999999999952,"[0.08624680669638966, 0.0, 0.04153501640216539]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0014727260387920747,-0.19116828271618372,0.15286242909240566
1.2749999999999948,1.2799999999999947,"[0.08521738842081088, 0.0, 0.04204064781353731]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.00036585213899519915,-0.18980678375291934,0.1464133350129693
1.2999999999999943,1.3049999999999942,"[0.08431925950123806, 0.0, 0.04252376962002741]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0007406316927872029,-0.18798679577484853,0.13860011081023327
1.3249999999999937,1.3299999999999936,"[0.08355883591601274, 0.0, 0.04296998726584025]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.001611136165704959,-0.18580160156277842,0.1297834063973448
1.3499999999999932,1.354999999999993,"[0.08293634163973193, 0.0, 0.043366914000561065]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.002348149508043081,-0.1833480777915335,0.12029646182105397
1.3749999999999927,1.3799999999999926,"[0.08244743765533968, 0.0, 0.04370477522397766]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0029424061476948362,-0.18072168927875787,0.11044153597762113
1.3999999999999921,1.404999999999992,"[0.0820846087523906, 0.0, 0.04397672032462169]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.003395666264729034,-0.1780136207141475,0.10048927836550844
1.4249999999999916,1.4299999999999915,"[0.08183827712975489, 0.0, 0.04417889809971991]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.003713638470177428,-0.17530880902116008,0.09067946826389615
1.449999999999991,1.454999999999991,"[0.08169765381381938, 0.0, 0.04431034992540847]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.003904635458248722,-0.17268429054139622,0.08122208054229976
1.4749999999999905,1.4799999999999904,"[0.0816513590088664, 0.0, 0.044372766743707125]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.003978881823072123,-0.17020769693530585,0.07229809598362646
1.49999999999999,1.50499999999999,"[0.08168785130674242, 0.0, 0.04437014773050557]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.00394801298444156,-0.16793595047588625,0.06405984728348785
1.5249999999999895,1.5299999999999894,"[0.08179570821308561, 0.0, 0.04430839246126111]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0038246616356706563,-0.1659142761214022,0.05663095513627445
1.549999999999989,1.5549999999999888,"[0.0819637989047147, 0.0, 0.044194854638904775]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.003622092492604549,-0.16417565515393975,0.05010609076285909
1.5749999999999884,1.5799999999999883,"[0.08218138565559982, 0.0, 0.0440378832177798]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.00335386756740144,-0.1627407944678342,0.04455088169013762
1.5999999999999879,1.6049999999999878,"[0.08243818387580255, 0.0, 0.04384637489359325]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.003033535597533246,-0.16161862414751194,0.040002266598790144
1.6249999999999873,1.6299999999999872,"[0.08272440314821698, 0.0, 0.04362935942725793]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0026743463957476492,-0.1608072705072766,0.03646953266048794
1.6499999999999868,1.6549999999999867,"[0.08303078399788147, 0.0, 0.04339563555379245]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0022889948989919004,-0.16029540215330235,0.033936134974935306
1.6749999999999863,1.6799999999999862,"[0.08334863823418127, 0.0, 0.04315347024369025]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0018894011153236946,-0.16006382328624455,0.032362276962178166
1.6999999999999857,1.7049999999999856,"[0.08366989562683141, 0.0, 0.04291036830302734]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0014865315344396207,-0.1600871794068019,0.03168807972163606
1.7249999999999852,1.729999999999985,"[0.08398715567844336, 0.0, 0.042672913414878666]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0010902677772123316,-0.16033567051497194,0.03183717988715252
1.7499999999999847,1.7549999999999846,"[0.0842937416894253, 0.0, 0.04244667660156867]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0007093374249859013,-0.16077666883778627,0.0327204618772513
1.7749999999999841,1.779999999999984,"[0.08458375346010438, 0.0, 0.04223618406821307]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0003514354395318729,-0.1613761663440732,0.034239766439879436
1.7999999999999836,1.8049999999999835,"[0.08485211486814169, 0.0, 0.042044933717653686]","[0.08485281374238567, 0.0, 0.04201010126776669]",3.483946024752477e-05,-0.16210006470601174,0.036291374273243346
1.824999999999983,1.829999999999983,"[0.08509461320878464, 0.0, 0.041875449224170275]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.00027676371654449374,-0.162915243666513,0.03876920431242826
1.8499999999999825,1.8549999999999824,"[0.08530792866967815, 0.0, 0.041729360235002455]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0005347383701605622,-0.16379033473467378,0.041567637889979026
1.874999999999982,1.879999999999982,"[0.08548964891760805, 0.0, 0.041607497651567946]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0007534246559390179,-0.16469637531712472,0.04458393919558757
1.8999999999999815,1.9049999999999814,"[0.08563826918475151, 0.0, 0.04150999643905204]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0009311525608866867,-0.16560724029033766,0.04772036510634081
1.924999999999981,1.9299999999999808,"[0.085753175208194, 0.0, 0.04143639877772221]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.001067607285567018,-0.1664999213831661,0.05088593021967211
1.9499999999999804,1.9549999999999803,"[0.08583460740113663, 0.0, 0.04138575276804223]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0011634989632448285,-0.16735456373510343,0.053997811079723845
1.9749999999999799,1.9799999999999798,"[0.0858836056874068, 0.0, 0.041356703647754234]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.001220434547101317,-0.16815456011761562,0.05698253899869144
1.9999999999999793,2.0049999999999795,"[0.08590193526831276, 0.0, 0.04134757629780843]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0012408043004365323,-0.1688864291814652,0.05977684709191462
2.024999999999979,2.029999999999979,"[0.0858919946852748, 0.0, 0.0413564487098293]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.001227663919223025,-0.16953970635438584,0.0623282769122197
2.0499999999999785,2.0549999999999784,"[0.08585670865557089, 0.0, 0.04138121711391666]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0011846097567059148,-0.1701067864976592,0.06459548378594798
2.074999999999978,2.079999999999978,"[0.0857994095413101, 0.0, 0.041419654057807585]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0011156484725440548,-0.17058273977663152,0.066548272267778
2.0999999999999774,2.1049999999999773,"[0.08572371201686643, 0.0, 0.04146946072498305]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0010250639009325051,-0.17096511789792282,0.06816734313910221
2.124999999999977,2.129999999999977,"[0.08563338609920712, 0.0, 0.04152831482226976]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.0009172847885462646,-0.1712538029024027,0.06944378686591457
