time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.034000000000000016,54.9014328796251,[-3633.79405551],-1803.7462925347502,0.17741670711630325,0.0,0.6841265448197518,1.0000000002035372,-0.0,-0.06841265448197519,-0.06841265448197519,0.10000000002035372,0.10000000002035372
0.03600000000000002,53.622727309673884,[-3538.31337988],-1750.8891362126938,0.17637811243980492,0.0,1.0000000128703415,0.9999999981437285,-0.0,-0.10000000128703415,-0.10000000128703415,0.09999999981437285,0.09999999981437285
0.03800000000000002,52.695982397142146,[-3474.37678369],-1717.8440364516846,0.17522052091436385,1.0000000178301804,-0.0,0.926512422262625,-0.0,0.10000000178301804,0.10000000178301804,0.0926512422262625,0.0926512422262625
0.04000000000000002,51.71875746801302,[-3418.89240916],-1694.9338248622996,0.17402551594414814,0.9999999926582689,-0.0,0.8005845284504365,-0.0,0.0999999992658269,0.0999999992658269,0.08005845284504365,0.08005845284504365
0.04200000000000002,50.58356078485377,[-3346.63995645],-1660.521263116012,0.17277857657864015,0.19446128065006207,-0.0,0.9999999978617282,-0.0,0.01944612806500621,0.01944612806500621,0.09999999978617283,0.09999999978617283
0.044000000000000025,49.053658334110246,[-3240.74602539],-1605.624080864026,0.17145015030081567,0.0,0.9999999995440951,1.0000000026399163,-0.0,-0.09999999995440952,-0.09999999995440952,0.10000000026399164,0.10000000026399164
0.04600000000000003,47.83204306915335,[-3152.70871336],-1558.3072768543761,0.16996585411530793,0.9999999881686428,-0.0,1.0000000183422368,-0.0,0.09999999881686428,0.09999999881686428,0.1000000018342237,0.1000000018342237
0.04800000000000003,46.537178673101856,[-3071.93130157],-1520.6920119323954,0.16841365555209764,0.9999999960618525,-0.0,0.7754791140955114,-0.0,0.09999999960618526,0.09999999960618526,0.07754791140955114,0.07754791140955114
0.05000000000000003,45.324617293473835,[-2993.63636657],-1482.81578952748,0.16676883007724502,0.9999999894325503,-0.0,0.9660976851467591,-0.0,0.09999999894325504,0.09999999894325504,0.09660976851467591,0.09660976851467591
0.05200000000000003,43.66127710034929,[-2885.70765494],-1430.3317511140858,0.16505760038557896,0.0,0.5379113486088171,1.0000000011068002,-0.0,-0.05379113486088171,-0.05379113486088171,0.10000000011068003,0.10000000011068003
0.054000000000000034,42.14875288219968,[-2776.58859551],-1371.6301659972194,0.16317310662634024,0.0,0.021758098325427248,1.0000000019984312,-0.0,-0.0021758098325427248,-0.0021758098325427248,0.10000000019984312,0.10000000019984312
0.056000000000000036,40.769614390816756,[-2682.91016611],-1323.9230185255406,0.16118157092081747,0.9999999877808289,-0.0,0.8269794360380442,-0.0,0.0999999987780829,0.0999999987780829,0.08269794360380443,0.08269794360380443
0.05800000000000004,39.45647037853132,[-2600.77013485],-1285.5544548634111,0.15911620862107698,0.9999984469154366,-0.0,0.7994311380611476,-0.0,0.09999984469154366,0.09999984469154366,0.07994311380611477,0.07994311380611477
0.06000000000000004,38.00446620891766,[-2508.2386307],-1241.4230900890082,0.15698851825538337,0.09677584650406618,-0.0,0.9347149821891737,-0.0,0.009677584650406619,0.009677584650406619,0.09347149821891737,0.09347149821891737
0.06200000000000004,36.43752645050242,[-2400.75239105],-1186.1681760117185,0.1547601685650754,0.0,0.3068634744278835,0.9999999996528263,-0.0,-0.03068634744278835,-0.03068634744278835,0.09999999996528264,0.09999999996528264
