time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.0,66.58773104653682,[-4439.12593081],-2219.534895642026,0.18601075237738274,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.002,66.37704448977003,[-4425.0796809],-2212.511531244139,0.18601075237738274,0.0,0.030738918796249667,0.027284390874075935,-0.0,-0.003073891879624967,-0.003073891879624967,0.002728439087407594,0.002728439087407594
0.004,66.10800852730641,[-4407.14337332],-2203.5430890734956,0.1859766531267829,0.0,0.10229378744708786,0.0,0.24086629427476722,-0.010229378744708787,-0.010229378744708787,-0.024086629427476722,-0.024086629427476722
0.006,66.19906159731657,[-4413.2139359],-2206.578549320945,0.1859026409410681,0.0,0.017136361397309972,0.048384499477623126,-0.0,-0.0017136361397309973,-0.0017136361397309973,0.004838449947762313,0.004838449947762313
0.008,65.77067701306893,[-4384.65399789],-2192.29809745685,0.18585229509617698,0.0,0.27141174257907275,0.2840079658473963,-0.0,-0.027141174257907276,-0.027141174257907276,0.02840079658473963,0.02840079658473963
0.01,65.17760642006998,[-4345.11472561],-2172.527844937122,0.18573736177552813,0.019282824458238996,-0.0,0.0,0.073863660655291,0.0019282824458238996,0.0019282824458238996,-0.0073863660655291005,-0.0073863660655291005
0.012,65.06592308741097,[-4337.6692493],-2168.8051463835855,0.18553735663566293,0.0,0.3121247787182093,0.0,0.0227319596021915,-0.031212477871820934,-0.031212477871820934,-0.0022731959602191503,-0.0022731959602191503
0.014,64.88300773533877,[-4325.47481418],-2162.7078896686903,0.18534206444582235,0.0,0.0362508614364969,0.0,0.34384379349863725,-0.0036250861436496907,-0.0036250861436496907,-0.03438437934986373,-0.03438437934986373
0.016,65.01304636257,[-4334.14480693],-2167.0432615062477,0.18513924101469983,0.0,0.0270368634523953,0.058458709736779066,-0.0,-0.00270368634523953,-0.00270368634523953,0.005845870973677907,0.005845870973677907
0.018000000000000002,64.46411384970166,[-4297.54813061],-2148.7443356248937,0.18498271597391847,0.0,0.38260918017427104,0.2826308928389608,-0.0,-0.038260918017427106,-0.038260918017427106,0.028263089283896082,0.028263089283896082
0.020000000000000004,63.837132570414624,[-4255.74817306],-2127.8437540324767,0.18475183424883787,0.024071314181100152,-0.0,0.0,0.11730043435728728,0.002407131418110015,0.002407131418110015,-0.011730043435728728,-0.011730043435728728
0.022000000000000006,63.71336626769418,[-4247.49736334],-2123.718487689759,0.18444140749465274,0.0,0.21298452843711696,0.07351021633556783,-0.0,-0.021298452843711697,-0.021298452843711697,0.007351021633556783,0.007351021633556783
0.024000000000000007,63.29308187578378,[-4219.47785109],-2109.7084552336196,0.1841468267972826,0.0,0.07004942087843156,0.0,0.2668528910541984,-0.0070049420878431565,-0.0070049420878431565,-0.02668528910541984,-0.02668528910541984
0.02600000000000001,63.28090491336502,[-4218.66673738],-2109.303240268178,0.18381497772796865,0.0,0.06905088452623419,0.09818895572465167,-0.0,-0.006905088452623419,-0.006905088452623419,0.009818895572465167,0.009818895572465167
0.02800000000000001,62.68468035368183,[-4178.91730756],-2089.427962433708,0.1835214720309966,0.0,0.43032669712392074,0.0,0.2292856975519063,-0.04303266971239208,-0.04303266971239208,-0.02292856975519063,-0.02292856975519063
