time,V,V_dot,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.03600000000000002,53.6227212016959,[-3538.31296348],-1750.8889234223984,0.17637810776691862,0.0,0.9999999999977599,0.9999999999663498,-0.0,-0.09999999999977599,-0.09999999999977599,0.09999999999663499,0.09999999999663499
0.03800000000000002,52.69597607732806,[-3474.37633101],-1717.8437950987516,0.1752205155971537,0.9999999996356558,-0.0,0.9265137167391782,-0.0,0.09999999996356558,0.09999999996356558,0.09265137167391782,0.09265137167391782
0.04000000000000002,51.71874883349675,[-3418.89180075],-1694.9335062873492,0.17402551001397848,1.0000000000094311,-0.0,0.8005846040548231,-0.0,0.10000000000094311,0.10000000000094311,0.08005846040548231,0.08005846040548231
0.04200000000000002,50.58355248963494,[-3346.63937137],-1660.52095505239,0.17277856960904223,0.1944723787520772,-0.0,0.9999999993849034,-0.0,0.01944723787520772,0.01944723787520772,0.09999999993849035,0.09999999993849035
0.044000000000000025,49.05364859820931,[-3240.74542971],-1605.6238097408943,0.1714501424632551,0.0,0.9999999994257064,0.9999999988487225,-0.0,-0.09999999994257064,-0.09999999994257064,0.09999999988487225,0.09999999988487225
0.04600000000000003,47.83203124154435,[-3152.70796886],-1558.3069274779593,0.16996584508911167,1.0000000000569524,-0.0,0.9999999983734846,-0.0,0.10000000000569526,0.10000000000569526,0.09999999983734847,0.09999999983734847
0.04800000000000003,46.53716592846853,[-3071.93045643],-1520.6915921418995,0.1684136450243721,1.0000000000830187,-0.0,0.7754787823855671,-0.0,0.10000000000830188,0.10000000000830188,0.07754787823855672,0.07754787823855672
0.05000000000000003,45.32460431769363,[-2993.63550322],-1482.8153592502517,0.1667688179554123,1.0000000018905926,-0.0,0.9660974373883778,-0.0,0.10000000018905926,0.10000000018905926,0.0966097437388378,0.0966097437388378
0.05200000000000003,43.661263889647536,[-2885.706763],-1430.331300009565,0.16505758675333443,0.0,0.537902720489528,0.9999999997604655,-0.0,-0.05379027204895281,-0.05379027204895281,0.09999999997604656,0.09999999997604656
0.054000000000000034,42.14873776146999,[-2776.58762832],-1371.6297029368425,0.1631730915214068,0.0,0.021750578376763148,0.9999999997659302,-0.0,-0.002175057837676315,-0.002175057837676315,0.09999999997659303,0.09999999997659303
