# ===== Simulation Performance =====
# wall_clock_time,0.261063
# physics_time,10.005000
# real_time_factor,38.324138
# control_time,0.000070
# ==================================

time,sim_time,task_error,u0,u1
0.0,0.005,0.17001756999052273,0.0,0.0
0.025,0.030000000000000002,0.16548563633666613,0.05641739094175498,0.20869534686667685
0.049999999999999996,0.05499999999999999,0.15434888529874433,0.0390693292708594,0.27864219365482606
0.075,0.08,0.138748641255602,0.008318936387870743,0.34503309214093125
0.10000000000000002,0.10500000000000002,0.12358724957205189,-3.4314813711231746,-0.30823253228028
0.12500000000000003,0.13000000000000003,0.1228041870182079,-0.03266743077601772,-0.04298874416245165
0.15000000000000005,0.15500000000000005,0.119316936683288,0.00985835646562179,0.08143008197030167
0.17500000000000007,0.18000000000000008,0.11567211879100799,-2.895422165781702,-0.2207569656013234
0.2000000000000001,0.2050000000000001,0.12194904607245889,-2.117039775308353,-0.03705063166887678
0.22500000000000012,0.23000000000000012,0.13234682034948733,-1.4230152611140179,0.3604239532714528
0.2500000000000001,0.2550000000000001,0.14237794446849517,-1.0085313993289657,0.7776569601887935
0.27500000000000013,0.28000000000000014,0.14826918145071122,-0.6677563012135772,1.162525028115779
0.30000000000000016,0.30500000000000016,0.148015233118456,-0.36539311273814434,1.1316159728863584
0.3250000000000002,0.3300000000000002,0.13984143491269357,-0.15039496620531392,1.0875950949338342
0.3500000000000002,0.3550000000000002,0.12321882776354133,-0.017547482653692013,1.0413160606887206
0.3750000000000002,0.3800000000000002,0.09937133597898576,0.018676545345303712,0.9933184245422935
0.40000000000000024,0.40500000000000025,0.0718202593660125,-0.03933375765407182,0.9125831780426732
0.42500000000000027,0.43000000000000027,0.046648480702469707,-0.13852348344141813,0.7735862965003513
0.4500000000000003,0.4550000000000003,0.030817904376505015,-0.22907899452726965,0.6105350546959794
0.4750000000000003,0.4800000000000003,0.02801897680043118,-0.29050154222688107,0.4487199018106556
0.5000000000000003,0.5050000000000003,0.03138705926703819,-0.32262010138187447,0.3045128758253538
0.5250000000000004,0.5300000000000004,0.03413175823840008,-0.32995646414025437,0.18580886866761567
0.5500000000000004,0.5550000000000004,0.0347477399948791,-0.31824570562674204,0.09365937014758656
0.5750000000000004,0.5800000000000004,0.03357192647966614,-0.29493083955396027,0.024760977307165047
0.6000000000000004,0.6050000000000004,0.031207756536752316,-0.26801173938369943,-0.025867210765561182
0.6250000000000004,0.6300000000000004,0.028130336174332447,-0.24394139287856526,-0.06289130082566424
0.6500000000000005,0.6550000000000005,0.024644648772296475,-0.226407458795228,-0.08969585681269963
0.6750000000000005,0.6800000000000005,0.020939830746376994,-0.2164566017118947,-0.10828586787105546
0.7000000000000005,0.7050000000000005,0.01714683175953878,-0.21338062983291867,-0.11966461398826364
0.7250000000000005,0.7300000000000005,0.013371838983268367,-0.21567838320604643,-0.1243229333175526
0.7500000000000006,0.7550000000000006,0.00970847308271492,-0.2217342143539262,-0.12262556464773908
0.7750000000000006,0.7800000000000006,0.006240290130302106,-0.23015852944412002,-0.1150292252083682
0.8000000000000006,0.8050000000000006,0.003047852111264464,-0.23988363380258876,-0.10215841879202697
0.8250000000000006,0.8300000000000006,0.0005675701571789953,-0.2501335525822222,-0.08479582327916232
0.8500000000000006,0.8550000000000006,0.0025329314444482234,-0.2603548681967612,-0.06383700028073311
0.8750000000000007,0.8800000000000007,0.004684807366393209,-0.2701534717104118,-0.04023902689685291
0.9000000000000007,0.9050000000000007,0.00646462298842287,-0.2792510908894823,-0.014974997319993992
0.9250000000000007,0.9300000000000007,0.007852360809501463,-0.28745948819841843,0.011003755119193227
0.9500000000000007,0.9550000000000007,0.008848984303037936,-0.29466518926298757,0.036799485444358085
0.9750000000000008,0.9800000000000008,0.009465923861972538,-0.3008181793990556,0.06159567859798941
1.0000000000000007,1.0050000000000006,0.009723302168055772,-0.30592052685098037,0.08468099340528572
1.0250000000000001,1.03,0.00964923226097357,-0.31001351362631807,0.10546878821906233
1.0499999999999996,1.0549999999999995,0.009279135643364474,-0.3131638326397379,0.12351090801869767
1.074999999999999,1.079999999999999,0.008654743560694057,-0.31545049487683363,0.13850449570146178
1.0999999999999985,1.1049999999999984,0.007822663031473723,-0.31695427392113074,0.15029118882594156
1.124999999999998,1.129999999999998,0.006832535247502314,-0.31775097301021304,0.1588489111856014
1.1499999999999975,1.1549999999999974,0.0057349261428110915,-0.31790885846599093,0.16427729755208287
1.174999999999997,1.1799999999999968,0.004579157540683843,-0.31748964757845144,0.16677839780549905
1.1999999999999964,1.2049999999999963,0.0034113070015174855,-0.31655178041676224,0.16663459600410602
1.2249999999999959,1.2299999999999958,0.002272596853736986,-0.3151544853871949,0.1641856565398762
1.2499999999999953,1.2549999999999952,0.0011985431522697186,-0.3133613283942734,0.15980654957178328
1.2749999999999948,1.2799999999999947,0.0002273307646913792,-0.3112423619172921,0.15388731358769453
1.2999999999999943,1.3049999999999942,0.0006630526862660619,-0.3088744873920149,0.14681577702143658
1.3249999999999937,1.3299999999999936,0.0014037384506910655,-0.30634008041661887,0.13896355000015925
1.3499999999999932,1.354999999999993,0.0020114118007257685,-0.30372423734387877,0.13067535115557877
1.3749999999999927,1.3799999999999926,0.0024824078393513,-0.301111170631865,0.12226147220529932
1.3999999999999921,1.404999999999992,0.0028191897742450484,-0.2985803257915004,0.11399300992313022
1.4249999999999916,1.4299999999999915,0.0030283882683544124,-0.29620274331938723,0.1060994064986843
1.449999999999991,1.454999999999991,0.0031198339209957435,-0.2940380757202652,0.0987678225086552
1.4749999999999905,1.4799999999999904,0.003105732764669009,-0.29213252273271106,0.09214390340683778
1.49999999999999,1.50499999999999,0.0029999258224031066,-0.29051779485323126,0.08633356937356151
1.5249999999999895,1.5299999999999894,0.002817228196820873,-0.28921107892004305,0.08140553921223444
1.549999999999989,1.5549999999999888,0.002572847891480009,-0.2882158754816607,0.07739437547594034
1.5749999999999884,1.5799999999999883,0.002281883770739585,-0.28752351299092316,0.07430389986105529
1.5999999999999879,1.6049999999999878,0.0019589009916502966,-0.2871151176462191,0.07211087098271501
1.6249999999999873,1.6299999999999872,0.001617581404859308,-0.28696382315606883,0.07076884177629504
1.6499999999999868,1.6549999999999867,0.0012704457179811312,-0.28703703203226705,0.07021212483503866
1.6749999999999863,1.6799999999999862,0.000928643585958976,-0.2872985791656575,0.07035979601367681
1.6999999999999857,1.7049999999999856,0.0006018073801503781,-0.2877106909665,0.07111966436059064
1.7249999999999852,1.729999999999985,0.0002979667075801579,-0.28823567332945377,0.0723921335628962
1.7499999999999847,1.7549999999999846,2.37005994732805e-05,-0.28883729579993966,0.07407387902467659
1.7749999999999841,1.779999999999984,0.00021690194300933767,-0.2894818662363212,0.07606126673386733
1.7999999999999836,1.8049999999999835,0.0004199329507614843,-0.2901390100538507,0.07825344567790858
1.824999999999983,1.829999999999983,0.0005839733164282362,-0.2907821815388988,0.08055505465830727
1.8499999999999825,1.8549999999999824,0.0007086890336964747,-0.2913889427600177,0.08287849650813728
1.874999999999982,1.879999999999982,0.0007949717715316742,-0.29194104924619496,0.08514574729173732
1.8999999999999815,1.9049999999999814,0.0008447705943407329,-0.2924243818041321,0.08728968425292913
1.924999999999981,1.9299999999999808,0.0008609144796682972,-0.29282876140865016,0.08925493315738668
1.9499999999999804,1.9549999999999803,0.0008469280710552927,-0.2931476798190737,0.09099825225802251
1.9749999999999799,1.9799999999999798,0.0008068460924159956,-0.2933779732256445,0.09248848541547591
1.9999999999999793,2.0049999999999795,0.0007450319094289021,-0.2935194604997229,0.09370613005424075
2.024999999999979,2.029999999999979,0.0006660053687131817,-0.2935745621812677,0.09464257591470224
2.0499999999999785,2.0549999999999784,0.0005742844615311573,-0.2935479116665082,0.09529907752338532
2.074999999999978,2.079999999999978,0.0004742445946392995,-0.293445966474982,0.09568552677238826
2.0999999999999774,2.1049999999999773,0.0003699983708718622,-0.29327662510510766,0.09581909208115837
2.124999999999977,2.129999999999977,0.0002652979345886037,-0.29304885373568046,0.0957227876653664
2.1499999999999764,2.1549999999999763,0.00016346183648218435,-0.29277232668404257,0.09542403099517047
2.174999999999976,2.1799999999999757,6.733917884368491e-05,-0.292457084764716,0.09495323923407543
2.1999999999999753,2.204999999999975,2.1094382743920703e-05,-0.2921132161545346,0.09434250699346164
2.2249999999999748,2.2299999999999747,9.932046874011929e-05,-0.2917505647760359,0.09362439875613156
2.2499999999999742,2.254999999999974,0.0001666498941761228,-0.2913784712894481,0.0928308803847572
2.2749999999999737,2.2799999999999736,0.00022218097468094602,-0.29100555144287954,0.09199240567521791
2.299999999999973,2.304999999999973,0.0002655949710163536,-0.29063951570388635,0.09113716626582292
2.3249999999999726,2.3299999999999725,0.0002969901679795886,-0.29028703285475693,0.09029050656302999
2.349999999999972,2.354999999999972,0.000316823454406136,-0.28995363869684343,0.0894744997786352
2.3749999999999716,2.3799999999999715,0.00032585145499750126,-0.2896436893193678,0.08870767669602395
2.399999999999971,2.404999999999971,0.0003250702965988512,-0.28936035671775007,0.08800489533351794
2.4249999999999705,2.4299999999999704,0.00031565569314410876,-0.2891056630276594,0.08737733715535788
2.44999999999997,2.45499999999997,0.0002989050766011786,-0.2888805483991442,0.08683261378269988
2.4749999999999694,2.4799999999999693,0.00027618325332809645,-0.2886849666308383,0.08637496716333012
2.499999999999969,2.504999999999969,0.00024887276860518744,-0.2885180021597864,0.08600554576229388
2.5249999999999684,2.5299999999999683,0.00021832986543271688,-0.2883780018457066,0.08572273943914405
2.549999999999968,2.5549999999999677,0.00018584664294010053,-0.28826271516771507,0.08552255620222682
2.5749999999999673,2.579999999999967,0.00015261976276946643,-0.2881694369083515,0.08539902490406234
2.599999999999967,2.6049999999999667,0.00011972582462198021,-0.28809514706994965,0.08534460910512316
2.6249999999999662,2.629999999999966,8.810334685723783e-05,-0.2880366435774586,0.08535061873280647
2.6499999999999657,2.6549999999999656,5.8541202616457514e-05,-0.287990664206325,0.08540760774712763
2.674999999999965,2.679999999999965,3.167389216254741e-05,-0.28795399507273833,0.08550574774577398
