# ===== Simulation Performance =====
# wall_clock_time,0.472932
# physics_time,5.002000
# real_time_factor,10.576576
# ==================================

time,sim_time,task_error,u0,u1
0.0,0.002,0.21633307652783934,0.07020875631607015,0.11417518127831577
0.01,0.012,0.21558487363984416,0.028257848378290668,0.2171868212313035
0.020000000000000004,0.022000000000000006,0.21375193320341143,0.0059056756235005056,0.33226738224208385
0.030000000000000013,0.032000000000000015,0.2109435731157391,-0.008184517603427066,0.4281127695208061
0.04000000000000002,0.04200000000000002,0.20723594340582854,-0.018345184196185287,0.5153878092311089
0.05000000000000003,0.05200000000000003,0.2026794442552287,-0.02611297588008279,0.5939185828890524
0.06000000000000004,0.06200000000000004,0.19731108593753569,-7.309782581170206,-0.48745451935294454
0.07000000000000005,0.07200000000000005,0.19494220908234067,0.24981111907009726,-0.06171876066461491
0.08000000000000006,0.08200000000000006,0.19203561185903592,0.25729605153289553,-0.1366525228295501
0.09000000000000007,0.09200000000000007,0.18826976675192358,0.21802070291903955,-0.023468909052551463
0.10000000000000007,0.10200000000000008,0.18379065222436528,0.19596987635755497,0.027879401594691284
0.11000000000000008,0.11200000000000009,0.17875338462876433,0.17576044505492924,0.07813161014329643
0.12000000000000009,0.1220000000000001,0.1736237747594113,-6.285557680422826,-0.7161906060229752
0.1300000000000001,0.1320000000000001,0.1700230193122902,0.2665753843462915,-0.2224662640488938
0.1400000000000001,0.1420000000000001,0.16583205205309,0.24555510192780228,-0.19462214683298598
0.1500000000000001,0.1520000000000001,0.16241989087396114,0.2517178749574713,-0.2957676720602435
0.16000000000000011,0.16200000000000012,0.15969903019067966,-3.0559872736170433,-0.47827383263108464
0.17000000000000012,0.17200000000000013,0.15760338100578966,-2.7745476725889406,-0.09081008121864526
0.18000000000000013,0.18200000000000013,0.15558166966466802,0.06626415495644765,0.043520982557041156
0.19000000000000014,0.19200000000000014,0.1538098728641793,-3.6220909309441294,0.2442478184197248
0.20000000000000015,0.20200000000000015,0.15275800446655116,-4.139806287031002,0.16990222420689524
0.21000000000000016,0.21200000000000016,0.15290845545273765,-4.299694422910811,0.10022186711489421
0.22000000000000017,0.22200000000000017,0.15427724694122805,-4.19760728660778,0.011529669726558566
0.23000000000000018,0.23200000000000018,0.15672185599875826,-3.986163320600995,-0.022470623478615837
0.24000000000000019,0.2420000000000002,0.1599906965499782,-3.694429768935657,0.0026322634676071957
0.25000000000000017,0.25200000000000017,0.16379924564145681,-3.3269608374237634,0.08257690649253062
0.2600000000000002,0.2620000000000002,0.16787000051828171,-2.923580299401972,0.20361371357126815
0.2700000000000002,0.2720000000000002,0.1719520564917756,-2.54351753679076,0.35183471168198405
0.2800000000000002,0.2820000000000002,0.17581870371537722,-2.2196111445086837,0.5189373659700984
0.2900000000000002,0.2920000000000002,0.17924987539106774,-1.9493105233234083,0.7032929542369267
0.3000000000000002,0.3020000000000002,0.18201017024543772,-1.7121353694113692,0.907906158293811
