# ===== Simulation Performance =====
# wall_clock_time,0.501304
# physics_time,10.005000
# real_time_factor,19.957934
# control_time,0.000079
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.1836880475352431,0.25166898963753837,0.19194385270180225
0.025,0.030000000000000002,"[0.23976899438207877, 0.0, 0.23079966571503888]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.17513087827720097,0.18357114563716864,0.31715342938877483
0.049999999999999996,0.05499999999999999,"[0.23772467903645694, 0.0, 0.2108954218611365]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.15618977703793963,0.12414068776215406,0.4396748766616697
0.075,0.08,"[0.2320002633075779, 0.0, 0.18572502123235068]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.1311672837088263,-0.38464880878649327,0.4189556166523396
0.10000000000000002,0.10500000000000002,"[0.2231225808612739, 0.0, 0.16304751745018123]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.10703511948585742,0.10892489413544061,0.6051585916749609
0.12500000000000003,0.13000000000000003,"[0.20915700814937466, 0.0, 0.13815764441916017]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.07849735734310032,0.17401082095101272,0.5047371732078105
0.15000000000000005,0.15500000000000005,"[0.19095026115659947, 0.0, 0.11385951721801563]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.04846912721336073,-0.026238102583271236,0.3455355775451826
0.17500000000000007,0.18000000000000008,"[0.1726566417873908, 0.0, 0.0948140330976435]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.024696603825042348,-0.22828394893328202,0.18369696148433667
0.2000000000000001,0.2050000000000001,"[0.1584169474633584, 0.0, 0.08249284544577846]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.01662038021415897,-0.3360892566122392,0.08066471326232538
0.22500000000000012,0.23000000000000012,"[0.14969086403147372, 0.0, 0.07563000865188296]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.020713757966004914,-0.34968171671157217,0.014722721813304262
0.2500000000000001,0.2550000000000001,"[0.14566463838837182, 0.0, 0.07226975286344232]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.024122008296435682,-0.3199244770369211,-0.029714791527305683
0.27500000000000013,0.28000000000000014,"[0.14476421520581084, 0.0, 0.07084215212990168]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.024947426900891707,-0.2806698766713856,-0.06814371531331263
