time,sim_time,u0,task_error,u1
14.290000000001442,14.292000000001442,-0.2536115527187306,0.013604678688539104,0.16557927093331715
14.300000000001445,14.302000000001446,-0.24662847651055764,0.013727410770406612,0.18583013554098973
14.310000000001448,14.312000000001449,-0.23690172777788182,0.013889083900164315,0.19464340160126625
14.320000000001452,14.322000000001452,-0.2258976380877598,0.014095929414770697,0.19130085817927014
14.330000000001455,14.332000000001456,-0.21495940559386895,0.014347627882519696,0.17627887061546577
14.340000000001458,14.342000000001459,-0.2048001787136456,0.014636924709963561,0.1511200339307736
14.350000000001462,14.352000000001462,-0.1954499416282986,0.014950560539492225,0.11800282198745093
14.360000000001465,14.362000000001466,-0.18652982681953711,0.015271413697090615,0.07925903476701063
14.370000000001468,14.372000000001469,-0.17757912470548906,0.015581409026832445,0.03702307307880815
14.380000000001472,14.382000000001472,-0.16827293793369508,0.015864510567941498,-0.006936486997132142
14.390000000001475,14.392000000001476,-0.15851610154701665,0.016109155100525695,-0.05123725770303382
14.400000000001478,14.402000000001479,-0.14846842319768305,0.016309757038420334,-0.09480943291442395
14.410000000001482,14.412000000001482,-0.13856049413225208,0.016467226516501156,-0.13676823109279712
14.420000000001485,14.422000000001486,-0.1295367497775072,0.016588632070169234,-0.1762522951993663
14.430000000001488,14.432000000001489,-0.12252716358973931,0.01668616300637911,-0.21223686691451532
14.440000000001492,14.442000000001492,-0.1190883136878613,0.016775445286247765,-0.24333906630878702
14.450000000001495,14.452000000001496,-0.12105465202997058,0.01687313190627637,-0.2676728997783435
14.460000000001498,14.462000000001499,-0.12996695965832428,0.016993691675908036,-0.2828843273307613
14.470000000001502,14.472000000001502,-0.1460514936582803,0.017145705554951988,-0.28654208967070094
14.480000000001505,14.482000000001506,-0.16741023056575371,0.01732882328922229,-0.27692356648011185
14.490000000001508,14.492000000001509,-0.1905091891109505,0.017533165909050828,-0.2538478985447702
14.500000000001512,14.502000000001512,-0.21194258804752947,0.017742127195091544,-0.21894721140343026
14.510000000001515,14.512000000001516,-0.22989839441385013,0.017937346745917154,-0.17514100928357368
14.520000000001518,14.522000000001519,-0.24422973879293036,0.01810337209656069,-0.12574547880639247
14.530000000001522,14.532000000001522,-0.2556289257037623,0.01823045289226517,-0.07379163218250165
14.540000000001525,14.542000000001526,-0.2648205627528543,0.018315503229710414,-0.021762116182437324
14.550000000001528,14.552000000001529,-0.2721438649080176,0.018361944495105774,0.028355683757496617
14.560000000001532,14.562000000001532,-0.2774701366478025,0.018378958125236874,0.07487124194508771
14.570000000001535,14.572000000001536,-0.2803291539686753,0.01838030707923272,0.11617623996643449
14.580000000001538,14.582000000001539,-0.2801702264825151,0.018382674079379477,0.1506056710965975
14.590000000001542,14.592000000001542,-0.2766902546097787,0.018403458318157154,0.176449196924607
14.600000000001545,14.602000000001546,-0.27009696443071723,0.018458136203565997,0.19214997522940716
14.610000000001548,14.612000000001549,-0.261139890673443,0.018557557865429623,0.1966401029914487
14.620000000001552,14.622000000001552,-0.2508546918392285,0.01870577625315193,0.18965979454040371
14.630000000001555,14.632000000001556,-0.2401763622383489,0.0188990201968878,0.1718870845227191
14.640000000001558,14.642000000001559,-0.22966675931443775,0.01912616858048571,0.14480850158022907
14.650000000001562,14.652000000001562,-0.21947954754979054,0.019370665024474085,0.11040592851361314
14.660000000001565,14.662000000001566,-0.20950399879447268,0.019613412975676873,0.07080533521779823
14.670000000001568,14.67200000000157,-0.19955566528590363,0.01983596554094024,0.028004078054912892
14.680000000001572,14.682000000001572,-0.18952237554292561,0.020023342282617304,-0.016277661975929895
14.690000000001575,14.692000000001576,-0.17944391735991438,0.02016602122714323,-0.06063124257996681
14.700000000001578,14.70200000000158,-0.16954625002867077,0.020260940158710054,-0.10391193861732714
14.710000000001582,14.712000000001582,-0.16025954345111704,0.020311569202231476,-0.14514065529431813
14.720000000001585,14.722000000001586,-0.15223688768447285,0.02032722314496758,-0.18337790597866502
14.730000000001588,14.73200000000159,-0.14636628692427367,0.020321772184740565,-0.21758867559713363
14.740000000001592,14.742000000001592,-0.14373493881799437,0.020311832121890753,-0.24652369756259923
14.750000000001595,14.752000000001596,-0.1454713523183673,0.020314444200173955,-0.26866317267195494
14.760000000001599,14.7620000000016,-0.15239900618528948,0.02034429142104448,-0.2822933503867261
14.770000000001602,14.772000000001603,-0.16455775940073689,0.02041074166261153,-0.2857805777070086
14.780000000001605,14.782000000001606,-0.18087949571728024,0.02051543496621232,-0.2780225704976639
14.790000000001609,14.79200000000161,-0.19938822792065056,0.020651426889466428,-0.2589005434046764
14.800000000001612,14.802000000001613,-0.2179370419900983,0.020804570994100036,-0.2294672761986598
14.810000000001615,14.812000000001616,-0.23497711977379954,0.02095682665619606,-0.1917380623559501
14.820000000001619,14.82200000000162,-0.24984783815169856,0.021090265571332173,-0.14821671339888903
14.830000000001622,14.832000000001623,-0.26256393263000477,0.02119047921687665,-0.10142183707550627
14.840000000001625,14.842000000001626,-0.27341553019615383,0.02124872034356528,-0.05359272650306008
14.850000000001629,14.85200000000163,-0.2826481534813022,0.02126276503133109,-0.0065993533571087615
14.860000000001632,14.862000000001633,-0.29030515892326236,0.021236778099275898,0.038007510457475135
14.870000000001635,14.872000000001636,-0.2962071723730242,0.021180467433621265,0.07888381821571237
14.880000000001639,14.88200000000164,-0.30002415310894603,0.021107712249042187,0.11477959861063122
14.890000000001642,14.892000000001643,-0.30140583929072473,0.02103476801490946,0.14447259026855488
14.900000000001645,14.902000000001646,-0.3001349283099877,0.020978136251657613,0.16678122422630248
14.910000000001649,14.91200000000165,-0.29625088972058616,0.020952253300433606,0.18066835160081363
14.920000000001652,14.922000000001653,-0.2900863335084821,0.02096727655178351,0.18541110270325645
14.930000000001655,14.932000000001656,-0.2821899859078344,0.021027361950996304,0.18077404617916853
14.940000000001659,14.94200000000166,-0.27317226084562046,0.021129839822606435,0.1671093585973895
14.950000000001662,14.952000000001663,-0.26355327315720833,0.021265548819405178,0.14533584658015103
14.960000000001665,14.962000000001666,-0.25368142663634247,0.02142031013056485,0.11680347778192023
14.970000000001669,14.97200000000167,-0.2437386258945436,0.021577227468737546,0.08309577595130058
14.980000000001672,14.982000000001673,-0.23380196434806955,0.021719308848619404,0.045834576850719
14.990000000001675,14.992000000001676,-0.22391905941821016,0.02183189000519055,0.006533564976753771
15.000000000001679,15.00200000000168,-0.21416843868030955,0.021904473939772236,-0.03348163336741072
15.010000000001682,15.012000000001683,-0.2046969448214072,0.021931804038841183,-0.0730914954548927
15.020000000001685,15.022000000001686,-0.19573923072513733,0.021914172495013422,-0.11135421899778208
15.030000000001689,15.03200000000169,-0.1876272862554841,0.02185707997591616,-0.14744810799226019
15.040000000001692,15.042000000001693,-0.18079338436949388,0.02177039827922347,-0.18060007299863937
15.050000000001695,15.052000000001696,-0.17576129894595727,0.021667165819187824,-0.2100145660357624
15.060000000001699,15.0620000000017,-0.17311139815258283,0.02156209980854051,-0.23481938969103988
15.070000000001702,15.072000000001703,-0.17340072427810693,0.021469876568238812,-0.25404957163553127
15.080000000001705,15.082000000001706,-0.17702918965808828,0.0214032495069959,-0.26669328110736595
15.090000000001709,15.09200000000171,-0.18407658734633547,0.021371166812028882,-0.27181552817401866
15.100000000001712,15.102000000001713,-0.19418288028749012,0.02137719912280339,-0.2687476065927861
15.110000000001715,15.112000000001716,-0.20656311696230423,0.02141870104067272,-0.25728782788160753
15.120000000001719,15.12200000000172,-0.220190733626749,0.021487073854794293,-0.23782997787438537
15.130000000001722,15.132000000001723,-0.23407099234268436,0.02156920731728447,-0.21135402962490407
15.140000000001725,15.142000000001726,-0.2474619349244796,0.02164977719233271,-0.17927853317080045
15.150000000001729,15.15200000000173,-0.2599488105192185,0.021713804934764467,-0.14323941085949293
15.160000000001732,15.162000000001733,-0.27138277244754616,0.021748893509972448,-0.10487906044893514
15.170000000001735,15.172000000001736,-0.2817582322916433,0.0217467752961383,-0.06570157275576505
15.180000000001739,15.18200000000174,-0.2910982299947963,0.021704071575482715,-0.02700749077951229
15.190000000001742,15.192000000001743,-0.2993807451888165,0.02162234449504083,0.010107513345680755
15.200000000001745,15.202000000001746,-0.30650904329835754,0.02150759680896588,0.04471581571819853
15.210000000001749,15.21200000000175,-0.31231681460361904,0.02136937542439493,0.07600727923885223
15.220000000001752,15.222000000001753,-0.3165977752832806,0.021219604409411667,0.10324443007411283
15.230000000001755,15.232000000001756,-0.31915086035276286,0.021071243223199317,0.12573793093352637
15.240000000001759,15.24200000000176,-0.31983140325773807,0.0209368550030556,0.14285177516669983
15.250000000001762,15.252000000001763,-0.3185958411974843,0.020827184466541283,0.1540405789432877
15.260000000001765,15.262000000001766,-0.31552612654430306,0.020749878890145384,0.15891173425146027
15.270000000001769,15.27200000000177,-0.3108242903426889,0.020708518291395403,0.15729515203181227
15.280000000001772,15.282000000001773,-0.30477805613036085,0.020702123732843164,0.149297541407109
15.290000000001776,15.292000000001776,-0.2977101417546161,0.020725263118794027,0.1353208907303766
15.300000000001779,15.30200000000178,-0.2899297127486529,0.02076877205310902,0.11603614922480959
15.310000000001782,15.312000000001783,-0.2817008917463225,0.020820981729267433,0.09231800275432364
15.320000000001786,15.322000000001786,-0.27323340917497757,0.020869241124728113,0.06515802313517205
15.330000000001789,15.33200000000179,-0.2646909998929195,0.020901474219999522,0.03557692517312103
15.340000000001792,15.342000000001793,-0.25620868435394445,0.020907535429787565,0.004552597464373312
15.350000000001796,15.352000000001796,-0.24791090689094114,0.020880200395235658,-0.02702727662181067
15.360000000001799,15.3620000000018,-0.23992601458052792,0.02081572222302854,-0.058386799615504636
15.370000000001802,15.372000000001803,-0.23239594952681036,0.02071396495113679,-0.08886153114715396
15.380000000001806,15.382000000001806,-0.22548184658558607,0.020578179236999488,-0.11788243750297804
15.390000000001809,15.39200000000181,-0.21936636421588843,0.02041450705156402,-0.14495067955689495
15.400000000001812,15.402000000001813,-0.21425259780489192,0.020231299314191997,-0.16960936384545583
15.410000000001816,15.412000000001816,-0.21035808151874283,0.020038313873791753,-0.1914179545196441
15.420000000001819,15.42200000000182,-0.2079014668494814,0.019845842267980012,-0.2099349166156554
15.430000000001822,15.432000000001823,-0.20707983967098248,0.019663801843158454,-0.2247140460333331
15.440000000001826,15.442000000001826,-0.20803709746222077,0.019500831747376098,-0.2353190279249026
15.450000000001829,15.45200000000183,-0.21082845200619893,0.019363448852353627,-0.24135801056324377
15.460000000001832,15.462000000001833,-0.21539139657169254,0.019255347106430946,-0.24253481673405886
15.470000000001836,15.472000000001836,-0.22153590141003227,0.019176946409547892,-0.23870672766654555
15.480000000001839,15.48200000000184,-0.2289625733059833,0.019125294687221298,-0.22993339073913907
15.490000000001842,15.492000000001843,-0.23730692749135857,0.019094384703101014,-0.21650097622220804
15.500000000001846,15.502000000001846,-0.2461961692495072,0.019075868994798618,-0.19891204275583851
15.510000000001849,15.51200000000185,-0.2552996182546525,0.01906006804221208,-0.1778424622088095
15.520000000001852,15.522000000001853,-0.2643584947663677,0.019037103853844627,-0.15407689783874678
15.530000000001856,15.532000000001856,-0.27319139491535743,0.018997977332616663,-0.12843900250960727
15.540000000001859,15.54200000000186,-0.28168130111775047,0.01893544225532487,-0.1017306560842774
15.550000000001862,15.552000000001863,-0.2897539607211856,0.01884459077224987,-0.07468868247316487
15.560000000001866,15.562000000001866,-0.29735620843764976,0.018723129551757183,-0.047961102981124173
15.570000000001869,15.57200000000187,-0.3044391785950783,0.0185713744551658,-0.02210042102296328
15.580000000001872,15.582000000001873,-0.3109479590485785,0.018392018896922352,0.0024307469229466225
15.590000000001876,15.592000000001876,-0.3168172110988394,0.018189739361888977,0.025246747597097337
15.600000000001879,15.60200000000188,-0.32197155253610543,0.017970697227562817,0.04602314223038112
15.610000000001882,15.612000000001883,-0.3263295204855262,0.01774198564796846,0.0644817108386509
15.620000000001886,15.622000000001886,-0.3298101540967509,0.01751105898668084,0.08037890675777522
15.630000000001889,15.63200000000189,-0.3323413279658272,0.017285173523681266,0.09349962995737424
15.640000000001892,15.642000000001893,-0.33386882129449574,0.01707086354233246,0.10365731364252237
15.650000000001896,15.652000000001896,-0.3343648176058656,0.016873476433160384,0.11070029256682759
15.660000000001899,15.6620000000019,-0.3338343185548419,0.016696792613938808,0.11452323851936028
15.670000000001902,15.672000000001903,-0.3323180704973645,0.016542758115138778,0.11508127073622915
15.680000000001906,15.682000000001906,-0.3298911775905301,0.016411356338579805,0.11240348812605752
15.690000000001909,15.69200000000191,-0.32665752100564815,0.016300638096644806,0.10660246931009794
15.700000000001912,15.702000000001913,-0.32274110870759776,0.016206914785781217,0.0978769407906091
15.710000000001916,15.712000000001916,-0.31827615512339147,0.016125100293802264,0.08650622581225859
15.720000000001919,15.72200000000192,-0.31339777914630884,0.016049167194824885,0.07283686053114416
15.730000000001922,15.732000000001923,-0.308234730064334,0.015972667090453873,0.05726336017993044
15.740000000001926,15.742000000001926,-0.3029047650577063,0.015889257730165623,0.04020608717857677
15.75000000000193,15.75200000000193,-0.297512548575556,0.015793182358680807,0.022089333141093355
15.760000000001932,15.762000000001933,-0.2921494642510408,0.015679658236856256,0.0033221895523909708
15.770000000001936,15.772000000001936,-0.2868945864819403,0.015545147993707315,-0.015716153349400575
15.78000000000194,15.78200000000194,-0.2818161674918289,0.015387505245805674,-0.03468604331795073
15.790000000001942,15.792000000001943,-0.27697321633120076,0.015206001285211008,-0.05329213198915217
15.800000000001946,15.802000000001946,-0.2724169598299142,0.015001250520575882,-0.07128400893411005
15.81000000000195,15.81200000000195,-0.2681921189843544,0.014775058191632039,-0.08845370556782317
15.820000000001953,15.822000000001953,-0.26433799673177594,0.014530215237456904,-0.10463111612670664
15.830000000001956,15.832000000001957,-0.26088937463104045,0.014270263274944786,-0.11967829551520515
15.84000000000196,15.84200000000196,-0.25787718666274156,0.013999248785176666,-0.13348344636777537
15.850000000001963,15.852000000001963,-0.2553289058650626,0.01372148101645658,-0.1459552490440237
15.860000000001966,15.862000000001967,-0.2532685638451616,0.013441303709251031,-0.15701804204043823
15.87000000000197,15.87200000000197,-0.2517163366810012,0.013162887125360952,-0.16660822988211943
15.880000000001973,15.882000000001973,-0.2506876779745045,0.012890044323237055,-0.17467217124827777
15.890000000001976,15.892000000001977,-0.2501920576354224,0.012626074216034771,-0.18116566707639908
15.90000000000198,15.90200000000198,-0.2502314608790849,0.012373633523743117,-0.18605501456219722
15.910000000001983,15.912000000001983,-0.2507988937880453,0.012134639961038859,-0.1893194162934526
15.920000000001986,15.922000000001987,-0.2518772012648142,0.011910209442642336,-0.1909543477046245
15.93000000000199,15.93200000000199,-0.2534385025157918,0.01170063024419231,-0.19097532007981272
15.940000000001993,15.942000000001993,-0.25544447356539035,0.011505376492076249,-0.18942137044687263
15.950000000001996,15.952000000001997,-0.2578475630529653,0.01132316181088169,-0.1863576015832435
15.960000000002,15.962000000002,-0.26059304928231625,0.011152031450377593,-0.18187620499255944
15.970000000002003,15.972000000002003,-0.2636216822823994,0.010989488073846821,-0.17609561752306405
15.980000000002006,15.982000000002007,-0.26687255184146713,0.01083264319053289,-0.1691577473056389
15.99000000000201,15.99200000000201,-0.2702858078449534,0.010678383622549316,-0.1612234954395147
16.00000000000201,16.00200000000201,-0.27380492925521127,0.010523540974237336,-0.1524670340567557
