# ===== Simulation Performance =====
# wall_clock_time,130.426374
# physics_time,20.002000
# real_time_factor,0.153359
# control_time,0.011067
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,3605.8231574914885,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.29168154723945083, 0.0, 0.3704504871165134]",0.45624479807997387,-4.4205125514175735e-10,-4.4205920086816423e-10,-4.420511324839192e-10
0.01,0.012,6853.060217273303,"[0.07181095039780308, 0.00015865663648473552, 0.028813239480534963]","[0.2913462395591875, 0.0, 0.3707816074920327]",0.40637191472781203,-24.654875399652433,-30.701034914585826,-31.1099659116086
0.020000000000000004,0.022000000000000006,5491.5652557727135,"[0.1610700148248686, 0.00041169056060405936, 0.0683537627376053]","[0.29100675781155305, 0.0, 0.37110852749074247]",0.32946042895594124,-55.47991166284035,-57.15128213703543,-57.10616327792365
0.030000000000000013,0.032000000000000015,3417.3980574338552,"[0.22752135864031484, 0.0004538568699657274, 0.12673104085249276]","[0.2906631153987058, 0.0, 0.37143123420640095]",0.25271579305622016,-82.06772374943135,-80.00604837313766,-79.88934361571727
0.04000000000000002,0.04200000000000002,1704.1193112779576,"[0.2675007626418834, 0.0003947762553664801, 0.18415534440111594]","[0.29031532588705966, 0.0, 0.3717497148990996]",0.18897700385733365,-90.35279633568351,-86.3780156715908,-86.28665123275208
0.05000000000000003,0.05200000000000003,793.563405577123,"[0.28930091321359974, 0.0003280335263058565, 0.23000969333989782]","[0.28996340300674917, 0.0, 0.3720639569957659]",0.1420561871990491,-83.05387921617225,-79.13261588548082,-79.08486619291753
0.06000000000000004,0.06200000000000004,394.3010615608413,"[0.30139691159474513, 0.00028236652615826137, 0.26437645618703776]","[0.28960736065108683, 0.0, 0.37237394809066]",0.1086394564593415,-70.17358231036823,-66.93978036907079,-66.91842831708209
0.07000000000000005,0.07200000000000005,214.3393316353679,"[0.30854295894957273, 0.0002558697799087023, 0.29031292342446896]","[0.28924721287601546, 0.0, 0.37267967594586426]",0.08459712292271086,-56.87918562756138,-54.266967296467975,-54.25597082492435
0.08000000000000006,0.08200000000000006,125.6164141272069,"[0.31288433313437053, 0.00024084851611907293, 0.31010825017112953]","[0.2888829738995525, 0.0, 0.3729811284917664]",0.06729875245090441,-45.86636070447511,-43.72040065879867,-43.71368128432589
0.09000000000000007,0.09200000000000007,77.86187879178811,"[0.3155096419747468, 0.00023211264085852386, 0.3251368062936905]","[0.28851465810122884, 0.0, 0.3732782938275362]",0.05519407443359259,-38.27241931314454,-36.461755039652815,-36.45762733444088
0.10000000000000007,0.10200000000000008,51.20843541371605,"[0.31706809010432513, 0.00022712313863621714, 0.3363234552901154]","[0.28814228002152176, 0.0, 0.3735711602215949]",0.047160848131994774,-34.663556972722,-33.0548577959798,-33.05261318316251
0.11000000000000008,0.11200000000000009,36.72688685763391,"[0.3179548765636657, 0.0002247045112997873, 0.34446067709882733]","[0.28776585436128016, 0.0, 0.3738597161120788]",0.042139423922927674,-35.259659860614235,-33.682159300370664,-33.68162324152979
0.12000000000000009,0.1220000000000001,29.07893604591312,"[0.3184108534914298, 0.00022443062250502758, 0.35023764829820453]","[0.28738539598114465, 0.0, 0.3741439501072954]",0.03916810754956342,-40.95750747391927,-39.20286490413523,-39.20438669023713
0.1300000000000001,0.1320000000000001,25.177429685864798,"[0.3185701415299907, 0.00022631652780594254, 0.3543245790702084]","[0.2870009199009605, 0.0, 0.3744238509861733]",0.03742522818882313,-50.39858455961956,-48.249149160656195,-48.25331966187498
0.1400000000000001,0.1420000000000001,22.928072104864025,"[0.3184546330480441, 0.00023052186589694667, 0.3572578530823237]","[0.28661244129918506, 0.0, 0.374699407698705]",0.03630683328435538,-62.90358305282156,-60.26393690821601,-60.27099416584041
0.1500000000000001,0.1520000000000001,21.346449306255487,"[0.3180926148228211, 0.00023726965827111337, 0.3594441833053942]","[0.2862199755122884, 0.0, 0.3749706093663834]",0.03545407366914858,-75.34658237596251,-72.27544924324161,-72.2856846995343
0.16000000000000011,0.16200000000000012,20.52455715848991,"[0.317607964200773, 0.00024505892987142344, 0.36126415302731674]","[0.28582353803414773, 0.0, 0.375237445282631]",0.03472121393432531,-66.95431872019819,-63.986142997342576,-64.0056031658959
0.17000000000000012,0.17200000000000013,20.371256925322655,"[0.31725287271594627, 0.00025535298009926296, 0.36277022736590164]","[0.2854231445154359, 0.0, 0.3754999049132227]",0.034281795357326054,-56.35960054669226,-53.83161141971446,-53.84209792621847
0.18000000000000013,0.18200000000000013,20.345915523835927,"[0.3169678683280912, 0.0002651055674121849, 0.36395433289609924]","[0.28501881076300345, 0.0, 0.3757579778967016]",0.034060807323952405,-53.13035053383676,-50.7050053573056,-50.71532271256877
0.19000000000000014,0.19200000000000014,20.463383302802452,"[0.316741852978122, 0.0002744625827391907, 0.3648797555566015]","[0.2846105527392545, 0.0, 0.3760116540447884]",0.03400610163927746,-51.55336369188897,-49.17413659661355,-49.184841844552885
0.20000000000000015,0.20200000000000015,20.729665657064185,"[0.31658468760890185, 0.0002837936081605391, 0.3656227462117185]","[0.28419838656151697, 0.0, 0.37626092334278305]",0.03408993762117762,-50.39505277183652,-48.02078921652135,-48.031900682714316
0.21000000000000016,0.21200000000000016,21.19113007938174,"[0.3165196257800632, 0.0002932594118558616, 0.366244708954855]","[0.2837823285014056, 0.0, 0.3765057759499605]",0.034308980312330574,-48.91959746803477,-46.56327198150867,-46.57463113385025
0.22000000000000017,0.22200000000000017,21.873075643960217,"[0.31657370595396944, 0.00030289456337216733, 0.3667727593171962]","[0.28336239498418037, 0.0, 0.3767462021999589]",0.03467783851949661,-47.496500601757425,-45.160155686451084,-45.17168636870409
0.23000000000000018,0.23200000000000018,22.8157451947868,"[0.3167744884364877, 0.0003127270222692254, 0.36721865394920894]","[0.28293860258809744, 0.0, 0.37698219260116184]",0.0352177747216364,-46.26215861657084,-43.94173060251003,-43.95336742010267
0.24000000000000019,0.2420000000000002,24.06680831940636,"[0.3171484463187755, 0.00032279831952039566, 0.36758882114268504]","[0.2825109680437549, 0.0, 0.37721373783707224]",0.03595132989725832,-45.23434684152784,-42.92413168343828,-42.93579088610981
0.25000000000000017,0.25200000000000017,25.675515429272902,"[0.31771684833166025, 0.00033315149704375344, 0.3678839937496143]","[0.2820795082334325, 0.0, 0.37744082876668056]",0.03689802291099294,-44.43405787982936,-42.132503953431325,-42.14414917969529
0.2600000000000002,0.2620000000000002,27.676468222934467,"[0.31849261021046205, 0.00034382693328749474, 0.36810335220080037]","[0.2816442401904245, 0.0, 0.3776634564248259]",0.038069885511620424,-43.95867544011341,-41.65759479888351,-41.66922511107816
0.2700000000000002,0.2720000000000002,30.094644065875954,"[0.31947688218547365, 0.00035486731222913353, 0.3682464796128621]","[0.28120518109836823, 0.0, 0.3778816120225495]",0.03946751590184317,-43.83001165088106,-41.52279577847948,-41.53441741204004
