# ===== Simulation Performance =====
# wall_clock_time,300.885165
# physics_time,40.002000
# real_time_factor,0.132948
# control_time,0.013032
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1,u2
0.12000000000000009,0.1220000000000001,25.51761671225573,"[0.31835247389802834, 0.0002241366820274127, 0.3495893326401741]","[0.28960736065108683, 0.0, 0.37237394809066]",0.03668065531118879,-37.181783186156345,-35.63129454485236,-35.632380688517834
0.1300000000000001,0.1320000000000001,21.691538971798746,"[0.3185312048279344, 0.00022562975463917396, 0.35349247924951077]","[0.2894277990561433, 0.0, 0.37252734568152435]",0.03477621710865486,-45.230741428160655,-43.356104635454024,-43.359543342930934
0.1400000000000001,0.1420000000000001,19.5018241184754,"[0.3184657575695247, 0.00022922553323144901, 0.3562723551069341]","[0.28924721287601546, 0.0, 0.37267967594586426]",0.03351083519495262,-55.06966942248717,-52.79037871555675,-52.796215282884525
0.1500000000000001,0.1520000000000001,17.956833370795813,"[0.3181350414056487, 0.00023488830479074854, 0.3583102756583266]","[0.28906560389301605, 0.0, 0.37283093738024137]",0.03249518405331567,-64.3435673365456,-61.72240832546959,-61.73040562904691
0.16000000000000011,0.16200000000000012,16.650935897143384,"[0.31755727425566904, 0.00024104182270815177, 0.3599209959655927]","[0.2888829738995525, 0.0, 0.3729811284917664]",0.03150937421902095,-69.07337146029005,-66.05659854742943,-66.10958473135693
0.17000000000000012,0.17200000000000013,15.949203848260577,"[0.3170219289290432, 0.00025005465548364527, 0.36129865686545254]","[0.2886993246981089, 0.0, 0.37313024779811377]",0.030695585704636718,-59.35960885128142,-56.7667428828592,-56.77894635300936
0.18000000000000013,0.18200000000000013,15.502527016154975,"[0.316579785967912, 0.0002601842121079953, 0.3624234034720502]","[0.28851465810122884, 0.0, 0.3732782938275362]",0.030092320326407653,-53.60225922946023,-51.19985968783004,-51.20995884551286
0.19000000000000014,0.19200000000000014,15.171554715675617,"[0.3161947154710926, 0.0002695453175380254, 0.36331642632948924]","[0.28832897593149714, 0.0, 0.37342526511887897]",0.02964389846893711,-51.07974586263939,-48.76063678269849,-48.770928391180746
0.20000000000000015,0.20200000000000015,14.942990151085533,"[0.3158662664196792, 0.00027861160759793063, 0.36403755247670516]","[0.28814228002152176, 0.0, 0.3735711602215949]",0.029318709433850062,-49.47889401338172,-47.175569197733836,-47.18624844716519
0.21000000000000016,0.21200000000000016,14.844781501877652,"[0.315610249189384, 0.00028765307072237004, 0.3646401339126887]","[0.28795457221391607, 0.0, 0.37371597769575815]",0.029108248893315532,-47.62033136618223,-45.351621831867114,-45.362545535373656
0.22000000000000017,0.22200000000000017,14.886955474808865,"[0.31544831417943314, 0.00029674944268607976, 0.3651495301406469]","[0.28776585436128016, 0.0, 0.3738597161120788]",0.029021956885646398,-45.87091708012878,-43.63680019736499,-43.6479152472044
0.23000000000000018,0.23200000000000018,15.088542624315018,"[0.3154025336331836, 0.00030594392231726757, 0.365579553315297]","[0.2875761283261833, 0.0, 0.37400237405191666]",0.029074840380547026,-44.282336607626526,-42.080479741696465,-42.09173364255934
0.24000000000000019,0.2420000000000002,15.475700117478983,"[0.3154947173430814, 0.0003152752186340724, 0.36593764863137324]","[0.28738539598114465, 0.0, 0.3741439501072954]",0.02928441103737344,-42.820364192182055,-40.64942492444279,-40.66077832605691
0.25000000000000017,0.25200000000000017,16.068338907049796,"[0.3157435043515295, 0.0003247886827258029, 0.3662278060650245]","[0.2871936592086155, 0.0, 0.37428444288091667]",0.029666623369638566,-41.60582709689987,-39.45827748881099,-39.4696956028944
0.2600000000000002,0.2620000000000002,16.8854903191767,"[0.3161603136443952, 0.00033452681537234487, 0.36644900171062256]","[0.2870009199009605, 0.0, 0.3744238509861733]",0.03023210830627949,-40.67443088205389,-38.54691392098245,-38.558396478447335
0.2700000000000002,0.2720000000000002,17.936877041704545,"[0.31674821941008996, 0.0003445329802197853, 0.36660010391889564]","[0.2868071799604387, 0.0, 0.3745621730471637]",0.030983529351953306,-40.07641728889655,-37.96076354225596,-37.97233186573264
0.2800000000000002,0.2820000000000002,19.223315312176712,"[0.31750056211805083, 0.0003548496162654128, 0.36668235514268865]","[0.28661244129918506, 0.0, 0.374699407698705]",0.03191355601710567,-39.83535738305669,-37.72285031575543,-37.73454968516645
0.2900000000000002,0.2920000000000002,20.73634455991435,"[0.3184018612495285, 0.00036551692155714844, 0.3666985426680006]","[0.28641670583919165, 0.0, 0.37483555358634657]",0.03300598000254844,-39.961229993153296,-37.842892946218676,-37.85476563780338
0.3000000000000002,0.3020000000000002,22.465937842372433,"[0.31943132514802697, 0.00037657112412298443, 0.3666559589263572]","[0.2862199755122884, 0.0, 0.3749706093663834]",0.03423841354938373,-40.396720977766336,-38.263800043756824,-38.275866787527654
0.3100000000000002,0.3120000000000002,24.39351837126179,"[0.3205657359680977, 0.00038803757480793496, 0.36656031377034054]","[0.28602225226012423, 0.0, 0.3751045737058695]",0.03558661570996005,-41.15616500023343,-39.00515959761922,-39.017457779707335
0.32000000000000023,0.32200000000000023,26.494816957451143,"[0.32178028313275897, 0.000399939043570127, 0.36642033110451494]","[0.28582353803414773, 0.0, 0.375237445282631]",0.03702416740123956,-42.25082528288666,-40.070462680012454,-40.083013705258146
0.33000000000000024,0.33200000000000024,28.76516767434642,"[0.3230551516885525, 0.0004122944047055052, 0.3662491145826037]","[0.28562383479558817, 0.0, 0.37536922278527896]",0.038528558818701895,-43.548519121341435,-41.334155404252314,-41.34691720173964
0.34000000000000025,0.34200000000000025,31.197278936507995,"[0.32437565050542083, 0.00042510368276501545, 0.36605990539275673]","[0.2854231445154359, 0.0, 0.3754999049132227]",0.040082315639036026,-45.00756727039912,-42.75499954195541,-42.767902443655984
0.35000000000000026,0.35200000000000026,33.788012143243925,"[0.3257315064703876, 0.0004383517267483866, 0.3658647938475584]","[0.2852214691744229, 0.0, 0.3756294903766823]",0.041672587779770516,-46.59491626329639,-44.30111518974045,-44.31405624359313
0.36000000000000026,0.36200000000000027,36.54059076233181,"[0.3271160420700281, 0.00045200893697937435, 0.36567433509957586]","[0.28501881076300345, 0.0, 0.3757579778967016]",0.04329042674606328,-48.25237021681118,-45.91726814370407,-45.93011391990467
0.3700000000000003,0.3720000000000003,39.45862375757804,"[0.32852516989663694, 0.0004660290781538382, 0.3654983359104573]","[0.28481517128133416, 0.0, 0.3758853662051607]",0.04492962898126962,-49.935244532667454,-47.55981314975936,-47.572409398584156
0.3800000000000003,0.3820000000000003,42.54950979856343,"[0.32995623333463114, 0.00048034932921379834, 0.3653440899215902]","[0.2846105527392545, 0.0, 0.3760116540447884]",0.04658603233221884,-51.58403765891073,-49.174330855512686,-49.18647334016891
0.3900000000000003,0.3920000000000003,45.81084376227335,"[0.33140839644995634, 0.000494887696733581, 0.3652134568079225]","[0.284404957156267, 0.0, 0.3761368401691747]",0.04825855906805339,-53.239731683146736,-50.800163728315894,-50.81164198686867
0.4000000000000003,0.4020000000000003,49.23688381548687,"[0.33287982279965417, 0.0005095439943847783, 0.36510914434149055]","[0.28419838656151697, 0.0, 0.37626092334278305]",0.049945010203059324,-54.865691897797475,-52.398791032895126,-52.40935815549531
0.4100000000000003,0.4120000000000003,52.82440216006059,"[0.33436726865116884, 0.0005241919874156495, 0.3650335204923181]","[0.28399084299377275, 0.0, 0.37638390234096264]",0.05164194232757774,-56.3720292895747,-53.88298506502143,-53.89235121668756
0.4200000000000003,0.4220000000000003,56.56841081427306,"[0.3358672151903396, 0.0005386699098193414, 0.3649875451176137]","[0.2837823285014056, 0.0, 0.3765057759499605]",0.05334599542775501,-57.67210169816472,-55.167889346198514,-55.17572960348851
0.4300000000000003,0.43200000000000033,60.46603913033349,"[0.3373768933803194, 0.0005527797008170323, 0.3649707076997781]","[0.28357284514236947, 0.0, 0.3766265429669331]",0.05505487869357568,-58.68879191397678,-56.17753217704735,-56.18347007388634
0.44000000000000034,0.44200000000000034,64.51641456125328,"[0.33889502525134224, 0.0005662833630489077, 0.36498270957324364]","[0.28336239498418037, 0.0, 0.3767462021999589]",0.056767714944459,-59.37469180122117,-56.86184496553818,-56.865461207033
0.45000000000000034,0.45200000000000035,68.73988545404599,"[0.3404223453380446, 0.0005788999296450628, 0.36502447324945053]","[0.2831509801038966, 0.0, 0.37686475246804957]",0.05848535383227246,-59.660011679123244,-57.155127059727945,-57.15595063375259
0.46000000000000035,0.46200000000000035,73.1394105446223,"[0.3419613424509143, 0.0005903106907575377, 0.3650925543590982]","[0.28293860258809744, 0.0, 0.37698219260116184]",0.060211259621041936,-59.65402655412163,-57.165996783075514,-57.16353521778185
0.47000000000000036,0.47200000000000036,77.78516601719872,"[0.343522849781375, 0.0006001775139535908, 0.3651963664860301]","[0.2827252645328634, 0.0, 0.37709852144020894]",0.06195456300912446,-59.45895982952999,-56.97707354222139,-56.97073339162641
0.48000000000000037,0.4820000000000004,82.76510990519247,"[0.3451256185740686, 0.0006081419024366113, 0.3653408626397313]","[0.2825109680437549, 0.0, 0.37721373783707224]",0.06373326810276124,-59.22545376265788,-56.767071645462174,-56.75625785995101
0.4900000000000004,0.4920000000000004,87.92833993721247,"[0.3467621172857313, 0.0006137989476023911, 0.36551558388633804]","[0.28229571523579183, 0.0, 0.37732784065461233]",0.06554252934066673,-59.46811416728437,-57.040498036582576,-57.02464770620626
0.5000000000000003,0.5020000000000003,93.10925039074182,"[0.3484014970401407, 0.0006167323925548247, 0.3657138317771875]","[0.2820795082334325, 0.0, 0.37744082876668056]",0.06735361175551563,-60.42254456399977,-58.03019467884952,-58.00874413469539
0.5100000000000003,0.5120000000000003,98.11607927632984,"[0.34999731286543395, 0.0006165244238235735, 0.365936222664041]","[0.28186234917055264, 0.0, 0.3775527010581299]",0.06912087926486685,-62.219628165474894,-59.86801711452772,-59.840414656795986
0.5200000000000004,0.5220000000000004,102.75913563422199,"[0.3514969894614786, 0.0006127709742529438, 0.3661969320443415]","[0.2816442401904245, 0.0, 0.3776634564248259]",0.07079027652410945,-64.93215488940352,-62.61641240354651,-62.582108794100684
0.5300000000000004,0.5320000000000004,107.0170454602659,"[0.3528609569596526, 0.0006051167402072908, 0.36653174357010054]","[0.2814251834456959, 0.0, 0.3777730937736579]",0.07231738282187496,-68.32657754750639,-66.05095012565342,-66.00951617087344
0.5400000000000004,0.5420000000000004,110.71109694658297,"[0.35404844710960437, 0.000593259114252985, 0.3669858401917795]","[0.28120518109836823, 0.0, 0.3778816120225495]",0.07365603304107925,-72.2717280493959,-70.03605942340843,-69.987177935327
0.5500000000000004,0.5520000000000004,113.6698477936874,"[0.35501017961351206, 0.0005769889343070657, 0.36759114933699016]","[0.28098423531977595, 0.0, 0.3779890101004693]",0.07475485839239034,-76.35568438598747,-74.18001477383207,-74.12360814051303
0.5600000000000004,0.5620000000000004,115.70029372808023,"[0.3556945353098925, 0.000556252599530683, 0.36835715363592103]","[0.2807623482905646, 0.0, 0.37809528694744177]",0.0755643653374192,-80.08764173253313,-77.9935890711188,-77.92986457559572
0.5700000000000004,0.5720000000000004,116.72143494071896,"[0.35604915250525115, 0.0005311999804314585, 0.3692797016749734]","[0.2805395222006698, 0.0, 0.37820044151455734]",0.07603660987602814,-82.68375543674988,-80.68173018993058,-80.61147507531213
0.5800000000000004,0.5820000000000004,116.69203331549629,"[0.356023323889857, 0.0005022667276500036, 0.37037082859934933]","[0.28031575924929486, 0.0, 0.3783044727639827]",0.07612378291573288,-83.37059279429546,-81.41049390524184,-81.33516477512721
0.5900000000000004,0.5920000000000004,116.15128310214412,"[0.35557807490146076, 0.00047027614858139105, 0.3716913507171461]","[0.28009106164488984, 0.0, 0.3784073796689716]",0.07578664377669325,-80.05412089876964,-78.14824912673373,-78.07132377158945
0.6000000000000004,0.6020000000000004,114.77474144703206,"[0.3547223574254365, 0.00043661918337729535, 0.37316754797623314]","[0.2798654316051295, 0.0, 0.37850916121387435]",0.0750485363718626,-74.94459983505811,-73.11283573168902,-73.03650210945473
0.6100000000000004,0.6120000000000004,112.9082595121158,"[0.3535161324130323, 0.0004026565476145088, 0.3747701732481759]","[0.27963887135689103, 0.0, 0.37860981639414826]",0.07397806899981237,-68.85844365108439,-67.10594505185134,-67.03247915770127
0.6200000000000004,0.6220000000000004,109.83567155094735,"[0.3519494645659193, 0.00036970235984086253, 0.3764028163528279]","[0.2794113831362328, 0.0, 0.37870934421636726]",0.0725756846892951,-63.876147441401656,-62.22043536344537,-62.150493152033825
0.6300000000000004,0.6320000000000005,105.89222239118098,"[0.35004081695416117, 0.00033869571084966485, 0.37806322289276734]","[0.27918296918837165, 0.0, 0.3788077436982319]",0.07086256851126778,-59.56059423153174,-57.98912666380644,-57.92344314076415
0.6400000000000005,0.6420000000000005,101.19840565155154,"[0.34782000066255936, 0.00031034121893032537, 0.37971503705957027]","[0.278953631767661, 0.0, 0.37890501386857917]",0.06887183178927603,-55.76623834362785,-54.302196512629465,-54.24129599586291
0.6500000000000005,0.6520000000000005,95.7717501612696,"[0.34530772484708144, 0.0002851707401563001, 0.3813123758218871]","[0.2787233731375687, 0.0, 0.37900115376739163]",0.06662506256891865,-52.48155553906777,-51.14368090102503,-51.087697885330705
0.6600000000000005,0.6620000000000005,89.78806176507334,"[0.3425308074983897, 0.00026349312152763627, 0.38279367575350887]","[0.2784921955706543, 0.0, 0.3790961624458073]",0.06414580930128498,-49.46623450063777,-48.299152265094314,-48.24815970242931
0.6700000000000005,0.6720000000000005,83.06125120153366,"[0.3395400611524895, 0.0002453927249098384, 0.3840610097670832]","[0.2782601013485472, 0.0, 0.3791900389661289]",0.06147373461654968,-46.89589624146842,-45.923440568044995,-45.87683478873991
0.6800000000000005,0.6820000000000005,75.758116866572,"[0.3364055633738612, 0.00023065816212541947, 0.38506071614597714]","[0.2780270927619236, 0.0, 0.37928278240183316]",0.05866415901151513,-44.65397261528988,-43.87412608265884,-43.83117432352025
0.6900000000000005,0.6920000000000005,68.33422170387905,"[0.3332007366055267, 0.00021887579739148454, 0.3857653499652637]","[0.2777931721104842, 0.0, 0.37937439183757965]",0.055775357064538685,-42.56268985536412,-41.97251418196666,-41.93268316607805
0.7000000000000005,0.7020000000000005,61.03451662942356,"[0.329989124476451, 0.00020960035949674712, 0.38618319422582564]","[0.27755834170293137, 0.0, 0.37946486636922033]",0.052859879339093696,-40.82425129792569,-40.397931102296226,-40.36062458032528
0.7100000000000005,0.7120000000000005,54.01646387062813,"[0.326814912931631, 0.0002023937376362248, 0.38636089273128027]","[0.2773226038569465, 0.0, 0.37955420510380805]",0.04995858902358147,-39.677321641191206,-39.3770306430637,-39.34162012633588
0.7200000000000005,0.7220000000000005,47.15861360606926,"[0.323659547237009, 0.00019692224031480761, 0.3864393171674382]","[0.2770859608991669, 0.0, 0.3796424071596057]",0.047067352893398785,-39.09490577838915,-38.80270950612395,-38.76851532789396
0.7300000000000005,0.7320000000000005,41.000020679938,"[0.3204463438176269, 0.0001930009607801951, 0.3865253803920187]","[0.27684841516516306, 0.0, 0.3797294716660944]",0.044124834363057745,-37.892127076414695,-37.596506937196764,-37.56398650793148
0.7400000000000005,0.7420000000000005,35.339179665288064,"[0.3171774485222451, 0.00019048726855005284, 0.3866104053293811]","[0.2766099689994154, 0.0, 0.37981539776398265]",0.041133062225520094,-36.34675452947999,-36.04211072143963,-36.011325076521366
0.7500000000000006,0.7520000000000006,30.16089777366271,"[0.31391774519328175, 0.00018915804121804805, 0.38668012921210815]","[0.2763706247552914, 0.0, 0.3799001846052147]",0.038154812053292235,-34.6382534487071,-34.315886468481224,-34.28662990861539
0.7600000000000006,0.7620000000000006,25.520422916818653,"[0.31075977595804033, 0.00018869983731187014, 0.38672697181657245]","[0.27613038479502205, 0.0, 0.3799838313529786]",0.03528031013556551,-32.81374225460532,-32.45777023509477,-32.42967472503845
0.7700000000000006,0.7720000000000006,21.515181958216296,"[0.30780464975776345, 0.00018872031481878917, 0.3867468875624052]","[0.2758892514896789, 0.0, 0.3800663371817146]",0.03260763737771604,-31.081998011333173,-30.684844024635716,-30.657424717103286
0.7800000000000006,0.7820000000000006,18.3349516075241,"[0.30512586643974415, 0.00018884381743427287, 0.38670432394664206]","[0.27564722721915014, 0.0, 0.3801477012771236]",0.030199588293812387,-29.50788593650064,-29.126652448418323,-29.09994677493341
0.7900000000000006,0.7920000000000006,15.866479284953524,"[0.3027074881788645, 0.00018898555825058716, 0.3865141745058622]","[0.27540431437211776, 0.0, 0.38022792283617485]",0.028018136546124818,-27.797487771372584,-27.51301812912809,-27.487544639648224
0.8000000000000006,0.8020000000000006,13.700590155708745,"[0.300541252435808, 0.00018915959996421692, 0.38623229320308194]","[0.27516051534603336, 0.0, 0.38030700106711385]",0.026063896168283914,-26.941648957113298,-26.708696209086437,-26.683633567611743
0.8100000000000006,0.8120000000000006,11.866180062567487,"[0.2986240060364021, 0.00018927055085508508, 0.3859100546309709]","[0.27491583254709506, 0.0, 0.3803849351894704]",0.02434420379440142,-26.74701100409639,-26.538867990707153,-26.513608057396908
0.8200000000000006,0.8220000000000006,10.335605517363447,"[0.296948612319176, 0.00018919396265005964, 0.385570481716444]","[0.2746702683902231, 0.0, 0.38046172443406623]",0.022857379629836472,-27.267681499586963,-27.05802381896732,-27.031902923111705
0.8300000000000006,0.8320000000000006,9.073639901566528,"[0.29549167460530024, 0.00018883303215019723, 0.38523232898535076]","[0.27442382529903675, 0.0, 0.3805373680430225]",0.02158547174734538,-28.39007850598763,-28.1532558109361,-28.125634572881133
0.8400000000000006,0.8420000000000006,8.031358087163868,"[0.2942191328291798, 0.0001881109046918104, 0.3849156670969998]","[0.2741765057058298, 0.0, 0.3806118652697673]",0.02050036579883876,-29.988272174451254,-29.695172160505944,-29.6653169762411
0.8500000000000006,0.8520000000000006,7.145089023460376,"[0.29308853422001535, 0.00018694092402545516, 0.3846502972073337]","[0.2739283120515467, 0.0, 0.38068521537904304]",0.019567088039848773,-32.28850522253255,-31.87946271047565,-31.846169776651575
0.8600000000000007,0.8620000000000007,6.422799025987224,"[0.2920324309021099, 0.00018524649309954426, 0.3844613062561785]","[0.2736792467857587, 0.0, 0.38075741764691384]",0.018724114780190045,-33.98270277693005,-33.46674395406453,-33.43061970966906
0.8700000000000007,0.8720000000000007,5.848320279319464,"[0.2910055662702178, 0.00018315032857041082, 0.3843282395491741]","[0.2734293123666394, 0.0, 0.38082847136077236]",0.017922238216764613,-33.593216837259355,-33.05552143206352,-33.01914031958942
0.8800000000000007,0.8820000000000007,5.334816608463699,"[0.2900100434550947, 0.00018087623453771762, 0.38425031887047667]","[0.27317851126094056, 0.0, 0.38089837581934727]",0.01716300423681943,-33.32437523489475,-32.74239420577504,-32.705665929240375
0.8900000000000007,0.8920000000000007,4.883960046244452,"[0.289053957175562, 0.00017850186133888036, 0.3842217236987069]","[0.272926845943968, 0.0, 0.3809671303327096]",0.01645320508498876,-32.9947888811804,-32.36217792499923,-32.32525705690408
0.9000000000000007,0.9020000000000007,4.49075901066059,"[0.2881424860733501, 0.0001760603289143643, 0.3842302027671362]","[0.27267431889955657, 0.0, 0.38103473422228024]",0.01579576564073437,-32.589911926538534,-31.90809460018152,-31.871174973266015
0.9100000000000007,0.9120000000000007,4.1515127758146315,"[0.2872743443471848, 0.00017359218153435564, 0.3842588105762686]","[0.2724209326200464, 0.0, 0.381101186820836]",0.01518632812638573,-31.6779473979333,-30.980807061867278,-30.944589836533474
0.9200000000000007,0.9220000000000007,3.843778662902119,"[0.2864444877817208, 0.0001711650097459652, 0.384295298352055]","[0.27216668960625773, 0.0, 0.3811664874725165]",0.014617601572068416,-30.99494865827678,-30.273398970753487,-30.237592932768216
0.9300000000000007,0.9320000000000007,3.5681309401980785,"[0.2856548133369236, 0.00016876853383721623, 0.3843368186584233]","[0.2719115923674665, 0.0, 0.3812306355328309]",0.014090882834054604,-30.496653660280813,-29.74600285918202,-29.710402777388325
0.9400000000000007,0.9420000000000007,3.3217497351931073,"[0.28490795547524006, 0.00016636031229569335, 0.3843733249963263]","[0.2716556434213794, 0.0, 0.3812936303686635]",0.013606467929850994,-30.262781418220374,-29.482651354624803,-29.446958283535615
0.9500000000000007,0.9520000000000007,3.1023675269085897,"[0.2842046104749106, 0.000163894981214905, 0.384399537503661]","[0.2713988452941092, 0.0, 0.38135547135828074]",0.013163617364848586,-30.2692771986088,-29.45611981188066,-29.42006875637981
0.9600000000000007,0.9620000000000007,2.908014482383574,"[0.2835420329862468, 0.00016134292787369983, 0.3844158509919245]","[0.27114120052014984, 0.0, 0.38141615789133715]",0.0127594998369956,-30.40496924850485,-29.557231663772512,-29.520704853301048
0.9700000000000008,0.9720000000000008,2.7360694366917944,"[0.28291561699731416, 0.000158698235729473, 0.3844253700576754]","[0.2708827116423511, 0.0, 0.3814756893688811]",0.012390182104285956,-30.572330354057435,-29.690635134641376,-29.653642022340666
0.9800000000000008,0.9820000000000008,2.584036368952927,"[0.28232058883936967, 0.00015597479525125468, 0.3844309148062135]","[0.270623381211894, 0.0, 0.3815340652033608]",0.01205158628723109,-30.694319193541737,-29.784438446390432,-29.74709322136578
0.9900000000000008,0.9920000000000008,2.448957375916114,"[0.2817537457572909, 0.000153195913682826, 0.3844336948672378]","[0.27036321178826506, 0.0, 0.38159128481863047]",0.01174082739724609,-30.81834517307227,-29.882995720792405,-29.845348978903864
1.0000000000000007,1.0020000000000007,2.329527517038959,"[0.2812102050068471, 0.00015039606767831585, 0.3844352953645318]","[0.2701022059392315, 0.0, 0.3816473476499556]",0.011453511021627083,-30.6043383608525,-29.664308483563186,-29.626830080668533
1.0100000000000007,1.0120000000000007,2.21999717517403,"[0.2806823473941721, 0.0001476453374026946, 0.38443853922659244]","[0.2698403662408157, 0.0, 0.38170225314401873]",0.011182916256553042,-30.27669944666357,-29.333298042326923,-29.296112516826074
1.0200000000000007,1.0220000000000007,2.1197121485930905,"[0.2801695823456521, 0.00014497121657940142, 0.38444605382372177]","[0.2695776952772697, 0.0, 0.38175600075892463]",0.010929111300303735,-30.027879911052445,-29.075609112712044,-29.038628642997747
1.0300000000000007,1.0320000000000007,2.0291658531539896,"[0.27967401482219195, 0.0001423675222293985, 0.3844570901334532]","[0.26931419564104997, 0.0, 0.3818085899642062]",0.01069395507395858,-29.871018418384114,-28.906504788758134,-28.86964401217779
1.0400000000000007,1.0420000000000007,1.9485009311314072,"[0.2791976465690449, 0.00013982222428119147, 0.3844705306589195]","[0.26904986993279145, 0.0, 0.3818600202408291]",0.010479107097298539,-29.800753393162417,-28.821685087473284,-28.78487338543079
1.0500000000000007,1.0520000000000007,1.8775389126774722,"[0.2787415782477142, 0.00013732654298596983, 0.38448577848960497]","[0.26878472076128224, 0.0, 0.38191029108119734]",0.010285475437498765,-29.79929789614143,-28.804237425024674,-28.767429824626436
1.0600000000000007,1.0620000000000007,1.8158561325363676,"[0.2783059767891102, 0.00013487749353327454, 0.38450277050859716]","[0.26851875074343756, 0.0, 0.381959401989158]",0.010113194798530695,-29.843407583266774,-28.831827381024436,-28.795008602850707
1.0700000000000007,1.0720000000000007,1.762867856665044,"[0.2778902888371308, 0.0001324778424856589, 0.3845217512085873]","[0.26825196250427413, 0.0, 0.3820073524800062]",0.009961781258574082,-29.90943809730756,-28.881744951901826,-28.844927839693796
1.0800000000000007,1.0820000000000007,1.7179011447147885,"[0.27749348378457045, 0.000130135022477204, 0.38454305566911595]","[0.2679843586768842, 0.0, 0.38205414208049004]",0.009830314658715202,-29.97624811408714,-28.9337382185188,-28.89695895089243
1.0900000000000007,1.0920000000000007,1.6802497952167768,"[0.27711425271093865, 0.00012785971631446371, 0.3845669705165921]","[0.26771594190240944, 0.0, 0.382099770328815]",0.009717595943819669,-30.02657490031,-28.971320936777097,-28.9346328756391
1.1000000000000008,1.1020000000000008,1.6492121687417474,"[0.2767511522612392, 0.0001256644435377494, 0.3845936685087657]","[0.2674467148300151, 0.0, 0.3821442367746487]",0.009622269133839135,-30.047569018626078,-28.982255218382065,-28.945722461917452
1.1100000000000008,1.1120000000000008,1.6241155888392176,"[0.27640270428980646, 0.0001235622894902873, 0.3846231917274839]","[0.2671766801168637, 0.0, 0.3821875409791252]",0.009542912775829429,-30.030937754091468,-28.958660015061795,-28.922351180984307
1.1200000000000008,1.1220000000000008,1.6043311481826878,"[0.27606746450539377, 0.00012156582903795387, 0.38465546024636005]","[0.2669058404280888, 0.0, 0.3822296825148497]",0.009478108017285703,-29.972860924136537,-28.896909788243953,-28.86089233115416
1.1300000000000008,1.1320000000000008,1.5892817243350004,"[0.27574406898223736, 0.00011968626867285174, 0.3846902914404996]","[0.26663419843676883, 0.0, 0.382270660965902]",0.00942648809428544,-29.873669989403126,-28.797316243019814,-28.761651578204827
