# ===== Simulation Performance =====
# wall_clock_time,3.221068
# physics_time,0.482000
# real_time_factor,0.149640
# control_time,0.008063
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1,u2
0.1500000000000001,0.1520000000000001,34.31125959429612,"[0.13641790320386157, 0.0009240163781056157, 0.04648415442634014]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.2144383200389763,-10.606708975555442,-11.3368046171269,-11.358317553879271
0.16000000000000011,0.16200000000000012,32.74949118614576,"[0.14211368364437976, 0.0009442609691798126, 0.04880565164905206]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.20939187859626252,-10.764248429226233,-11.487902831375305,-11.506736950911108
0.17000000000000012,0.17200000000000013,31.24720163832896,"[0.14767143979190708, 0.0009616575725729042, 0.05117470970307104]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.20443749789559806,-10.885937060041245,-11.601568849876207,-11.6181917237084
0.18000000000000013,0.18200000000000013,29.79971750186659,"[0.1530918411514421, 0.000976703046966493, 0.053585225621947466]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.1995771132265386,-10.979707496886963,-11.686616769577856,-11.701396864010432
0.19000000000000014,0.19200000000000014,28.417578636535417,"[0.15837588693201812, 0.0009897964038079734, 0.05603166653700566]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.1948121532015298,-11.03622540001689,-11.73306262209581,-11.746277236472773
0.20000000000000015,0.20200000000000015,27.09381467641136,"[0.16352495469192982, 0.0010012483880062156, 0.058509213796901535]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.19014338265703748,-11.062563074847038,-11.749023033945079,-11.76090098788394
0.21000000000000016,0.21200000000000016,25.821802236516138,"[0.16853678372175587, 0.0010113108764859533, 0.06101104430224978]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.18557516643864116,-11.06953702135329,-11.746046602885492,-11.756780025900426
0.22000000000000017,0.22200000000000017,24.60084190531023,"[0.1734087572533667, 0.0010201925986434955, 0.063529873127621]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.18111241246933224,-11.061122969159378,-11.728280866110996,-11.738026992298055
0.23000000000000018,0.23200000000000018,23.431331408518478,"[0.1781390673650658, 0.00102806607440991, 0.06605865377409297]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.17675940718153582,-11.039450253133946,-11.69788088311501,-11.706768392995595
0.24000000000000019,0.2420000000000002,22.31352545623247,"[0.1827268810992218, 0.001035073647540596, 0.06859077805862383]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.17251959836067624,-11.006197624711726,-11.656517069109467,-11.664651968346387
0.25000000000000017,0.25200000000000017,21.2472904134195,"[0.18717225760012357, 0.0010413330551836875, 0.07112012682453817]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.16839562487464851,-10.962929917407173,-11.60573920545723,-11.613209487173178
0.2600000000000002,0.2620000000000002,20.235117407734233,"[0.19147641089964063, 0.0010469416559390715, 0.07364136870852787]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.1643889787687569,-10.906777081190754,-11.542252284151525,-11.549129175078104
0.2700000000000002,0.2720000000000002,19.283613491824035,"[0.1956448708224983, 0.001051972660359213, 0.07615267099709741]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.16049637826948607,-10.82320081223184,-11.45060825352083,-11.45694557307081
0.2800000000000002,0.2820000000000002,18.380581816532256,"[0.1996807392866201, 0.001056484574031747, 0.07865105833312708]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.15671671687880587,-10.72876158754457,-11.348618403733758,-11.35446949840588
0.2900000000000002,0.2920000000000002,17.52186614267608,"[0.20358447614327854, 0.0010605326575865634, 0.08113166288980019]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.15305167720631127,-10.630757241375496,-11.243882923996917,-11.249295479853801
0.3000000000000002,0.3020000000000002,16.706289006454703,"[0.20735673251027195, 0.001064167825839488, 0.08358964687202697]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.1495028383304881,-10.531346580681383,-11.138528735151711,-11.143543724076299
0.3100000000000002,0.3120000000000002,15.933061039947384,"[0.21099892683342505, 0.0010674353114036891, 0.08602070792891374]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.14607102506112193,-10.431349984351682,-11.0332842964819,-11.037936723548285
0.32000000000000023,0.32200000000000023,15.20120367422888,"[0.21451320384298167, 0.0010703745139972146, 0.0884211482602088]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.1427562945575639,-10.331284663218305,-10.928581316473508,-10.932901163129797
0.33000000000000024,0.33200000000000024,14.509494173461551,"[0.21790227703388046, 0.0010730194853861299, 0.09078783351813186]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.13955805770055585,-10.231605171396787,-10.824805486926747,-10.828818525018036
0.34000000000000025,0.34200000000000025,13.85652182705609,"[0.2211692809108366, 0.0010753995996305049, 0.09311813444442374]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.13647520337748797,-10.132734874518638,-10.722325304518412,-10.72605375354794
0.35000000000000026,0.35200000000000026,13.243074173924345,"[0.22431811969593618, 0.0010775394586252057, 0.09541029966955533]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.13350567958548737,-10.029661204020028,-10.615586937520051,-10.619048739057853
0.36000000000000026,0.36200000000000027,12.671208262307493,"[0.22735617417382972, 0.001079452668405648, 0.09766623258822447]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.1306432643977082,-9.909182611736979,-10.490536486952863,-10.493745266040424
0.3700000000000003,0.3720000000000003,12.13200363167719,"[0.2302879265606657, 0.0010811507120727915, 0.09988597293071216]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.12788444747192382,-9.786927058475813,-10.364076373629173,-10.367047439179414
0.3800000000000003,0.3820000000000003,11.622382280031863,"[0.23311537123317852, 0.0010826485569944487, 0.10206747246193536]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.12522836161076248,-9.668463322993977,-10.242057098670976,-10.244804526462314
0.3900000000000003,0.3920000000000003,11.141137262209197,"[0.2358404820504364, 0.001083961709993936, 0.10420864825818751]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.12267418457273133,-9.554749458338634,-10.125388413794184,-10.127924427906184
0.4000000000000003,0.4020000000000003,10.687295596306228,"[0.23846568775340535, 0.0010851045352838395, 0.10630786369419079]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.12022059502977307,-9.445640039870424,-10.013823405055575,-10.01615851660873
0.4100000000000003,0.4120000000000003,10.259790162984897,"[0.24099382637157657, 0.0010860897047922187, 0.10836395720569367]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.11786578449975732,-9.340820000829266,-9.906958263447637,-9.90910150351564
0.4200000000000003,0.4220000000000003,9.857447777943158,"[0.24342801091899186, 0.0010869281702217837, 0.11037617000560541]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.1156075758064654,-9.240006607613637,-9.804442428816717,-9.806401545689232
0.4300000000000003,0.43200000000000033,9.479034054589897,"[0.24577151071513195, 0.0010876293122289056, 0.11234406709049888]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.11344353533887179,-9.142974249282009,-9.706000149767897,-9.707781769029028
0.44000000000000034,0.44200000000000034,9.123295705933852,"[0.24802766481683008, 0.0010882011246738218, 0.11426747258928104]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.11137105845308046,-9.049533208510038,-9.611403787616036,-9.613013540222688
0.45000000000000034,0.45200000000000035,8.788989283603014,"[0.2501998217429741, 0.0010886503851172688, 0.11614641951360605]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.10938743158683675,-8.959512441812805,-9.520452719789615,-9.521895347499804
0.46000000000000035,0.46200000000000035,8.474900070354288,"[0.2522912977241, 0.0010889828008535812, 0.11798111041619537]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.10748987758954662,-8.87274801150288,-9.432959258414508,-9.434238702984802
0.47000000000000036,0.47200000000000036,8.180558756824995,"[0.2543055373454253, 0.0010892028242973676, 0.11977208837531965]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.10567538643061067,-8.78599040272332,-9.345336519481885,-9.34645610728336
0.48000000000000037,0.4820000000000004,7.907262290184244,"[0.2562485053375256, 0.001089308863204988, 0.12152294872367651]","[0.2545584412271571, 0.0, 0.2254415587728429]",0.10393806052186713,-8.68456357143491,-9.241651508309383,-9.242614961276486
