# ===== Simulation Performance =====
# wall_clock_time,82.016769
# physics_time,13.332000
# real_time_factor,0.162552
# control_time,0.010314
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,3606.0250660047986,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.29168154723945083, 0.0, 0.3704504871165134]",0.45624479807997387,-4.4956212629153546e-10,-4.49570779228531e-10,-4.495559460285027e-10
0.01,0.012,6846.01683250004,"[0.07176609244524083, 0.00015858594281222598, 0.0288014696405321]","[0.29117701961001274, 0.0, 0.3709455933490214]",0.40645268051404965,-24.68011030016306,-30.701979953197355,-31.11166703116025
0.020000000000000004,0.022000000000000006,5482.783697025153,"[0.1609193248503722, 0.0004119319775725977, 0.06825171651024856]","[0.2906631153987058, 0.0, 0.37143123420640095]",0.3297748335217161,-55.567723691425776,-57.229139622634314,-57.18428906649681
0.030000000000000013,0.032000000000000015,3413.2065639928273,"[0.22731634262923456, 0.000454452621051316, 0.1264743626442147]","[0.2901398802534735, 0.0, 0.37190736655122314]",0.25334632978124344,-82.34039930765158,-80.27738930410096,-80.16030431121743
0.04000000000000002,0.04200000000000002,1705.7301224746777,"[0.26731279256088514, 0.00039541631809533647, 0.18375736026442474]","[0.28960736065108683, 0.0, 0.37237394809066]",0.1899300432359377,-90.99438319367374,-87.0157855530943,-86.92376671733307
0.05000000000000003,0.05200000000000003,798.2731107439031,"[0.2891646077527996, 0.00032849111987632586, 0.22953419528312255]","[0.28906560389301605, 0.0, 0.37283093738024137]",0.1432971528113112,-84.18002846542193,-80.24170138292548,-80.193355631548
0.06000000000000004,0.06200000000000004,399.73593689016815,"[0.3013197940534719, 0.00028261478005757923, 0.2638977557539609]","[0.28851465810122884, 0.0, 0.3732782938275362]",0.11012789604425478,-71.72557041080142,-68.45847954544413,-68.43673269049656
0.07000000000000005,0.07200000000000005,219.5793344098351,"[0.30852132503016516, 0.0002559885181565372, 0.2898993492405623]","[0.28795457221391607, 0.0, 0.37371597769575815]",0.08630344174552056,-58.735757005508546,-56.074502176666556,-56.06323269828912
0.08000000000000006,0.08200000000000006,130.50703492172192,"[0.31290949211122265, 0.00024091543476386263, 0.30982026282828184]","[0.28738539598114465, 0.0, 0.3741439501072954]",0.06920313770828965,-47.909069874173895,-45.6958861783056,-45.68898739116737
0.09000000000000007,0.09200000000000007,82.51769027005744,"[0.31556591709709936, 0.0002321816662036441, 0.3250235608502911]","[0.2868071799604387, 0.0, 0.3745621730471637]",0.05728169837228818,-40.479538911676315,-38.57813200949672,-38.573933118392674
0.10000000000000007,0.10200000000000008,55.54411732262096,"[0.3171381930051798, 0.00022725264185524972, 0.33640689736594065]","[0.2862199755122884, 0.0, 0.3749706093663834]",0.049428207533290726,-37.21238766335514,-35.48258022163304,-35.48039235841819
0.11000000000000008,0.11200000000000009,40.8078218959257,"[0.3180257591565074, 0.00022498130923630843, 0.34473863131496224]","[0.28562383479558817, 0.0, 0.37536922278527896]",0.044588882613289096,-38.46794344588997,-36.721913620470254,-36.72162636992397
0.12000000000000009,0.1220000000000001,33.03305391521732,"[0.3184710237237661, 0.00022499164595368506, 0.3506948156779722]","[0.28501881076300345, 0.0, 0.3757579778967016]",0.041800278391600595,-45.36827104342563,-43.37080838052157,-43.372870538271954
0.1300000000000001,0.1320000000000001,29.087652710651184,"[0.31859993039896883, 0.00022737647175579217, 0.3549270130310902]","[0.284404957156267, 0.0, 0.3761368401691747]",0.04023934222072259,-57.02419365843607,-54.540564986499184,-54.54566765279488
0.1400000000000001,0.1420000000000001,26.72332540897222,"[0.31846134012138133, 0.00023253466946408509, 0.35796510054779607]","[0.2837823285014056, 0.0, 0.3765057759499605]",0.03932485935994353,-77.05165561095427,-73.84186943937557,-73.85147994519947
0.1500000000000001,0.1520000000000001,25.595790564866675,"[0.3181446375341346, 0.0002410411612284483, 0.3603068741968223]","[0.2831509801038966, 0.0, 0.37686475246804957]",0.03871404776087146,-77.0032189142575,-73.85158651483542,-73.86274533089878
0.16000000000000011,0.16200000000000012,25.692070503342954,"[0.31786173113132243, 0.00025037292048470106, 0.3622854168888395]","[0.2825109680437549, 0.0, 0.37721373783707224]",0.03837439124997403,-60.98763660196171,-58.23063863641028,-58.24282151663662
0.17000000000000012,0.17200000000000013,26.1204691115113,"[0.317683075466129, 0.00026056674233801907, 0.3638283403821938]","[0.28186234917055264, 0.0, 0.3775527010581299]",0.038360792527435995,-55.29833042729186,-52.76195014369291,-52.77233424946215
0.18000000000000013,0.18200000000000013,26.715633974618886,"[0.31756474332713036, 0.00027025926933756084, 0.36500496349657574]","[0.28120518109836823, 0.0, 0.3778816120225495]",0.038573292351073055,-53.4224479019509,-50.94560331014291,-50.956259796302945
0.19000000000000014,0.19200000000000014,27.514580874745928,"[0.3175107820805382, 0.0002798489013592224, 0.36590842198626644]","[0.2805395222006698, 0.0, 0.37820044151455734]",0.03896211129541419,-52.408748962245,-49.95603716873225,-49.96711711780259
0.20000000000000015,0.20200000000000015,28.545721196179255,"[0.31754193388760515, 0.00028959012672990516, 0.3666206757619656]","[0.2798654316051295, 0.0, 0.37850916121387435]",0.03950871768386236,-51.625684611099,-49.16974372202515,-49.181219942465454
0.21000000000000016,0.21200000000000016,29.880554495041828,"[0.317687239305407, 0.0002995829068155977, 0.3672089795818475]","[0.27918296918837165, 0.0, 0.3788077436982319]",0.04021442398184018,-50.50643262856661,-48.05317425375468,-48.06486272742845
0.22000000000000017,0.22200000000000017,31.575999484079038,"[0.3179803011459737, 0.0003098406450088742, 0.36770157407250487]","[0.2784921955706543, 0.0, 0.3790961624458073]",0.04110040300714665,-49.395705303577444,-46.949101970660074,-46.96090243351048
0.23000000000000018,0.23200000000000018,33.70165174556941,"[0.3184547386951998, 0.0003203831777193492, 0.36811109333144704]","[0.2777931721104842, 0.0, 0.37937439183757965]",0.042193927711722624,-48.4561704114546,-46.01071989561668,-46.02252190626538
0.24000000000000019,0.2420000000000002,36.34118807430859,"[0.3191405592832998, 0.00033124896665249435, 0.3684412873882787]","[0.2770859608991669, 0.0, 0.3796424071596057]",0.04352199507444751,-47.74012611115084,-45.29361339798573,-45.30534081487404
0.25000000000000017,0.25200000000000017,39.56667431127817,"[0.3200605011991, 0.0003424770112702401, 0.368690835728454]","[0.2763706247552914, 0.0, 0.3799001846052147]",0.04510623123715223,-47.35435433843261,-44.8990046098248,-44.91062232893983
0.2600000000000002,0.2620000000000002,43.43683888492519,"[0.3212242877112538, 0.00035411028250588764, 0.3688584099490178]","[0.27564722721915014, 0.0, 0.3801477012771236]",0.046955744439673146,-47.328860967436725,-44.85886125540417,-44.87032612768719
0.2700000000000002,0.2720000000000002,47.97279876728449,"[0.3226237395709627, 0.0003661816055869856, 0.3689432372659402]","[0.27491583254709506, 0.0, 0.3803849351894704]",0.049062113009323026,-47.72847648428993,-45.237578244139385,-45.24885017221237
0.2800000000000002,0.2820000000000002,53.16879996689128,"[0.32423512783774383, 0.00037870566047785054, 0.3689483372174973]","[0.2741765057058298, 0.0, 0.3806118652697673]",0.05140084585246745,-48.58149265549092,-46.062879955251915,-46.073905132770676
0.2900000000000002,0.2920000000000002,58.99960863306353,"[0.3260248897144, 0.00039167572149813014, 0.3688821250652611]","[0.2734293123666394, 0.0, 0.38082847136077236]",0.0539366605958077,-49.879964727564236,-47.3269482546788,-47.337636634364685
0.3000000000000002,0.3020000000000002,65.4264878539167,"[0.3279549636118506, 0.0004050577860867487, 0.3687585609956921]","[0.27267431889955657, 0.0, 0.38103473422228024]",0.05662877520047694,-51.5906358911065,-48.99729459979403,-49.00750100551062
0.3100000000000002,0.3120000000000002,72.40173884308163,"[0.32998683380158933, 0.0004187827619337194, 0.36859635130313123]","[0.2719115923674665, 0.0, 0.3812306355328309]",0.05943512584852655,-53.661336303157476,-51.023167462347644,-51.03268065806103
0.32000000000000023,0.32200000000000023,79.8718844856332,"[0.33208398016653434, 0.0004327419498455386, 0.36841760454034056]","[0.27114120052014984, 0.0, 0.38141615789133715]",0.06231510287114704,-56.019210687916186,-53.334115147465944,-53.342628507541164
0.33000000000000024,0.33200000000000024,87.78194838817954,"[0.3342130445512885, 0.0004467743733157688, 0.3682464661794881]","[0.27036321178826506, 0.0, 0.38159128481863047]",0.0652310120703206,-58.556351818133834,-55.82587246090697,-55.83298326658178
0.34000000000000025,0.34200000000000025,96.05961617529603,"[0.33634375162088465, 0.00046065570225773295, 0.36810775137303514]","[0.2695776952772697, 0.0, 0.38175600075892463]",0.0681483176215981,-61.17714318657645,-58.405208901464086,-58.41041993225744
0.35000000000000026,0.35200000000000026,104.63062535476614,"[0.3384486579678137, 0.00047409296766168625, 0.36802551234453046]","[0.26878472076128224, 0.0, 0.38191029108119734]",0.07103573742718339,-63.75128819463785,-60.9440849941466,-60.94679653987498
0.36000000000000026,0.36200000000000027,113.44626902840017,"[0.34050578839720236, 0.00048671686500431654, 0.36802451608281095]","[0.2679843586768842, 0.0, 0.38205414208049004]",0.0738676185322126,-66.09337325672578,-63.260738246517704,-63.26024463127525
0.3700000000000003,0.3720000000000003,122.4213169468499,"[0.3424953388814586, 0.0004980736577577404, 0.3681250560792101]","[0.2671766801168637, 0.0, 0.3821875409791252]",0.07662181097459382,-68.12609683380114,-65.28077053856522,-65.27630248516333
0.3800000000000003,0.3820000000000003,131.45643048642336,"[0.34439786820998897, 0.0005076393009040957, 0.36834068855229546]","[0.2663617568239005, 0.0, 0.3823104759278414]",0.07927829045356484,-69.88268286129203,-67.03901637100705,-67.02977316046903
0.3900000000000003,0.3920000000000003,140.43143498375164,"[0.3461936731936973, 0.0005148449833367988, 0.36868059127896685]","[0.2655396611841935, 0.0, 0.3824229360068456]",0.08181800998072439,-71.53669141507237,-68.70853504707134,-68.69372439347953
0.4000000000000003,0.4020000000000003,149.19190006823007,"[0.3478602781821441, 0.0005191110875183346, 0.3691529636715719]","[0.26471046622103084, 0.0, 0.3825249112267834]",0.08421977016656484,-73.38577474336884,-70.58640079102253,-70.5652869279476
0.4100000000000003,0.4120000000000003,157.52319313907614,"[0.3493685157955053, 0.0005198894894824758, 0.36976762277591063]","[0.2638742455883036, 0.0, 0.3826163925296261]",0.08645595067736686,-75.79238876399845,-73.03670466709242,-73.00864813357454
0.4200000000000003,0.4220000000000003,165.05791658154004,"[0.35067598685644863, 0.0005166978759317964, 0.37054608891497953]","[0.2630310735639635, 0.0, 0.3826973717894753]",0.08848475280091055,-79.0984466510379,-76.38990254766318,-76.35435120377532
0.4300000000000003,0.43200000000000033,171.46768335820232,"[0.3517194738824484, 0.0005091477555986738, 0.37152154275765537]","[0.2621810250434251, 0.0, 0.3827678418132851]",0.09024340582216565,-83.04312733982246,-80.40438974765364,-80.36099461296546
0.44000000000000034,0.44200000000000034,176.3407160675935,"[0.3524245864803733, 0.000497007597587216, 0.3727064034147216]","[0.261324175532913, 0.0, 0.38282779634150044]",0.09166228497111804,-87.04440829408435,-84.50912904819153,-84.45777647289482
0.45000000000000034,0.45200000000000035,179.43950763002846,"[0.35271640066463905, 0.00048024718311591723, 0.3740868842291295]","[0.26046060114275515, 0.0, 0.38287723004861346]",0.09267487988880829,-90.21999633568294,-87.81430469447879,-87.75530471810343
0.46000000000000035,0.46200000000000035,180.62610939086534,"[0.3525245998030162, 0.000459398215375941, 0.3756429860241816]","[0.25959037858062217, 0.0, 0.3829161385436365]",0.09321952192810483,-92.13301482693508,-89.81263817560112,-89.74590061228459
0.47000000000000036,0.47200000000000036,180.958016498841,"[0.35177741445425803, 0.0004357694185730768, 0.37746452129688335]","[0.25871358514471365, 0.0, 0.382944518370492]",0.09322605101938476,-90.22664099483336,-87.95698292040937,-87.88497359572992
0.48000000000000037,0.4820000000000004,179.9678834306264,"[0.35044199723082115, 0.0004090253070431376, 0.37947398174997]","[0.2578302987168924, 0.0, 0.38296236700831965]",0.09267827596069807,-85.93779063593514,-83.76423774501237,-83.69242150338523
0.4900000000000004,0.4920000000000004,177.5187284265594,"[0.34853207105899, 0.0003804286936281579, 0.3816359566921303]","[0.2569405977557661, 0.0, 0.3829696828717003]",0.09160197341415836,-80.53596795848956,-78.42080076255725,-78.35095681931799
0.5000000000000003,0.5020000000000003,173.8400361835159,"[0.34606661677136286, 0.00035222093523483845, 0.3839116492287407]","[0.25604456128971853, 0.0, 0.38296646531079653]",0.09002770632070001,-74.74793683651592,-72.77124833622615,-72.70526160648929
0.5100000000000003,0.5120000000000003,168.0621249625895,"[0.34304225950235073, 0.0003259575806916903, 0.3862395008954528]","[0.2551422689098895, 0.0, 0.3829527146114109]",0.08796202338836999,-70.20635028775934,-68.36011810056266,-68.29849657846714
0.5200000000000004,0.5220000000000004,160.68917612556405,"[0.3395267960468242, 0.00030261797706276965, 0.3885733640462739]","[0.2542338007631054, 0.0, 0.38292843199495985]",0.08548012564317196,-66.1663063979585,-64.4979777619829,-64.4412604262872
