# ===== Simulation Performance =====
# wall_clock_time,14.111829
# physics_time,2.332000
# real_time_factor,0.165251
# control_time,0.008362
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,510.5435225086888,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.17168647009983384,0.0962290218757224,-100.19935918194766,-99.89329577816379
0.01,0.012,1076.4633065477012,"[0.05896601241399665, 6.461643227141439e-05, 0.025737070843843794]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1454579992080373,-12.738069849245813,-6.800585161525267,-6.993723160087242
0.020000000000000004,0.022000000000000006,416.64073402434786,"[0.08260850740309633, 0.00019769769690270892, 0.031445955951079754]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13744552704762955,-21.1082251107061,-17.996110245744582,-18.18349737362382
0.030000000000000013,0.032000000000000015,327.9159146855772,"[0.0921126515589795, 0.00036315945629663865, 0.034163050761263775]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13490593737642684,-79.03759367859662,-78.4661860506658,-78.67973383442116
0.04000000000000002,0.04200000000000002,312.4815469482727,"[0.09772556970638556, 0.0005349738896705727, 0.035808281889946815]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1336870135088406,-100.24598571568495,-99.71298112609657,-99.74014485182897
0.05000000000000003,0.05200000000000003,458.93467578219713,"[0.10412535611882376, 0.0006296249090468086, 0.037902552780122986]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13238236146105428,-16.264721463276075,-7.771861393184247,-7.777348124614614
0.06000000000000004,0.06200000000000004,368.2862701078849,"[0.10813434291131784, 0.0006574517516637063, 0.03924989107163175]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1316989613911,-21.334223550707403,-11.701486241530237,-11.70001490160524
0.07000000000000005,0.07200000000000005,310.32942705479303,"[0.10812605916978035, 0.0006542899650974176, 0.03908324035675971]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13186151061529264,-59.264179902345745,-72.7869229977224,-72.70872600489623
0.08000000000000006,0.08200000000000006,303.3447958834445,"[0.10929798387982036, 0.0006344697821066086, 0.039396812556446295]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13176515558020965,-88.20673833976764,-100.07161364453586,-99.93792287865054
0.09000000000000007,0.09200000000000007,381.62455240875244,"[0.10715036586134788, 0.0006094507546398031, 0.03841162594427416]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13235454895283283,-8.38190528586594,-16.40794302185979,-16.408918463674794
0.10000000000000007,0.10200000000000008,305.93863843285993,"[0.10468658273145919, 0.0005964985992794475, 0.03733952843116636]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13302177501455437,-67.93493387338945,-99.89598414708453,-100.11451214246388
0.11000000000000008,0.11200000000000009,1552.0815816562992,"[0.10868106421510045, 0.0005878436960335055, 0.038709628202499353]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13232776985982087,-3.519576765074108e-05,-14.354738370910754,-14.35484281125654
0.12000000000000009,0.1220000000000001,317.73326080182187,"[0.09407223436469977, 0.000557401700670382, 0.03350056826433886]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13568716996995897,-14.998686513698319,-99.02363755510727,-100.02668291684087
0.1300000000000001,0.1320000000000001,532.0146546037093,"[0.13702599674443655, 0.0006708822880990907, 0.05110637811912691]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1288078886203553,-15.695778150743717,-4.5333780292243,-4.476258103940895
0.1400000000000001,0.1420000000000001,1534.3840026186772,"[0.10570354922644966, 0.00071299379286923, 0.03725371567867051]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13326252969462357,-4.3001874629195577e-05,-12.980002541909478,-12.963420152572942
0.1500000000000001,0.1520000000000001,344.4169192418757,"[0.0914632694941699, 0.0007202606061204938, 0.03249686984918861]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13653816395183271,-73.60207605529139,-74.16859522114481,-74.17281872977387
0.16000000000000011,0.16200000000000012,323.9186704585858,"[0.09901186486581058, 0.0007171885020982962, 0.03482243256914845]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1347981901982568,-99.99788223282769,-98.63766208581431,-98.57901802415162
0.17000000000000012,0.17200000000000013,309.69192230348085,"[0.10414392993893941, 0.0006997065648470548, 0.03641142957090027]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1338607810612462,-19.73970855575356,-100.09407198398642,-99.89724948828731
0.18000000000000013,0.18200000000000013,464.0781330512521,"[0.1431520526161415, 0.0006660363197604328, 0.05318016038541225]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.12955339348007383,-12.600278062363572,-0.34746789378971393,-0.32390112623452194
0.19000000000000014,0.19200000000000014,331.13315489834736,"[0.13891322773263218, 0.0006425816691194859, 0.05067340882380166]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.12997726137407947,-8.502311322936691,-7.87617563407536,-7.804590985496817
0.20000000000000015,0.20200000000000015,311.2995648167082,"[0.1326859509740143, 0.0005979194328077897, 0.04758077942407943]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13038471247073363,-32.12904767203934,-31.38400626661341,-31.316900117144545
0.21000000000000016,0.21200000000000016,303.0127724311767,"[0.12794406146911183, 0.0005489171225667792, 0.045491618820954594]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13069095676092882,-97.10504274787283,-95.8590762876471,-95.80536458925042
0.22000000000000017,0.22200000000000017,299.0399408136402,"[0.12450183061425353, 0.0005128234099315325, 0.04416633545309409]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13085894607973964,-100.13789436395659,-95.81830635561873,-95.77753727280589
0.23000000000000018,0.23200000000000018,938.8027025252446,"[0.09732803673996246, 0.0004992585556398005, 0.03403651424592838]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1354133033648012,-7.273188447116442,-18.966700744256794,-18.95963641416012
0.24000000000000019,0.2420000000000002,674.5972365591897,"[0.10134888680476943, 0.0004924941596440457, 0.035445236949288]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1344445434874419,-19.2053237142584,-12.271224100530803,-12.285240745863495
0.25000000000000017,0.25200000000000017,303.86997716633414,"[0.11147821776180941, 0.0004953918372930262, 0.03912642107747339]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13245126091652853,-27.595794939036175,-100.10895249112582,-99.89972889781448
0.2600000000000002,0.2620000000000002,411.32737320645055,"[0.14422916593564553, 0.00048167404148360916, 0.054019119941743805]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.12929501426296827,-24.687431176410904,-11.89360788448806,-11.876983455579365
0.2700000000000002,0.2720000000000002,395.0143622356,"[0.13070634450861765, 0.0004688754620719043, 0.04708718093569486]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1301328391219221,-12.423225473313243,-17.064009385870087,-17.040019453752787
0.2800000000000002,0.2820000000000002,307.82323180275563,"[0.12587733649852323, 0.00044727550347407896, 0.04474791631268302]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13072969044606778,-90.60319687935916,-91.13145851825212,-91.09209451943275
0.2900000000000002,0.2920000000000002,314.97679276325465,"[0.12204855866311803, 0.00042571466212239174, 0.04299401225208789]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1312601551412955,-70.13169996923186,-75.09884051900347,-75.06330994337631
0.3000000000000002,0.3020000000000002,304.00862251205706,"[0.11608901806428182, 0.00041205931108155656, 0.040405287379967764]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13221129914463667,-99.97903572818622,-99.46751475405478,-99.49747339180664
0.3100000000000002,0.3120000000000002,1526.8968326013528,"[0.10672351287006289, 0.0004038495458907501, 0.036789390693198795]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1338826901522137,-0.8892522815165967,-15.190023547825822,-15.150347786056473
0.32000000000000023,0.32200000000000023,336.22730453475606,"[0.09494920445970825, 0.0004173619495699049, 0.0329161283556597]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.1363318989452563,-99.94799133869837,-100.04839553840173,-100.01617353952132
0.33000000000000024,0.33200000000000024,319.6103078773848,"[0.10340290539445374, 0.00041141967616879326, 0.03539908232220313]","[0.08485281374238565, 0.0, 0.16887301627791906]",0.13475743471907176,-99.99683301303703,-98.19482450576812,-98.1365210429021
