# ===== Simulation Performance =====
# wall_clock_time,0.559784
# physics_time,10.005000
# real_time_factor,17.872960
# control_time,0.000115
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.2515365766715745,0.005399084975388972,0.16280108205568897
0.025,0.030000000000000002,"[0.23975246309414114, 0.0, 0.23032962379400465]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.24384040668807755,5.364006026777489,0.1800977665477034
0.049999999999999996,0.05499999999999999,"[0.23748551288325548, 0.0, 0.2092394989692689]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.22641204098420753,4.354134844204477,0.4103213776388566
0.075,0.08,"[0.22959243332785528, 0.0, 0.17915568367043944]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.19939525633854674,-1.822773757324041,1.079432147507159
0.10000000000000002,0.10500000000000002,"[0.21869925540156157, 0.0, 0.16035257929922847]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.178661165482178,-0.6301619900861722,1.0285462223773068
0.12500000000000003,0.13000000000000003,"[0.20603789264912997, 0.0, 0.1474918161105214]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.16066180478197692,-0.02531353423290206,1.0682084634973428
0.15000000000000005,0.15500000000000005,"[0.18778488276482588, 0.0, 0.13108505525782752]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.13612258542053868,0.3241201119803792,0.999305167775838
0.17500000000000007,0.18000000000000008,"[0.16109484226019705, 0.0, 0.11128760743695829]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.1030156287828849,0.3229086640497536,0.9039169121093464
0.2000000000000001,0.2050000000000001,"[0.1290429960051903, 0.0, 0.09456920340639645]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.06866754274064865,0.09916521992266435,0.7429012824561313
0.22500000000000012,0.23000000000000012,"[0.09901097700998114, 0.0, 0.08538105354427455]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.045623383132808254,-0.14564160602721446,0.5677160021576761
0.2500000000000001,0.2550000000000001,"[0.07706926202008807, 0.0, 0.0826532757785321]","[0.08485281374238567, 0.0, 0.04201010126776669]",0.04138177511569813,-0.2786242972223854,0.4098384657324855
