# ===== Simulation Performance =====
# wall_clock_time,0.474216
# physics_time,10.005000
# real_time_factor,21.097981
# control_time,0.000082
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.09468288445399207,-0.06510186416917013,0.05618491535606996
0.025,0.030000000000000002,"[0.23995047027551955, 0.0, 0.2355901607891853]","[0.19742366992410598, 0.0, 0.15569160681577834]",0.09051136765716454,-0.11353959815664971,0.1141602106488509
0.049999999999999996,0.05499999999999999,"[0.23949856202078887, 0.0, 0.22597807916430074]","[0.19683585115799968, 0.0, 0.15621400923949044]",0.0817748882642818,-0.14498723885810955,0.1727106467056272
0.075,0.08,"[0.23818138501837685, 0.0, 0.2133622961727118]","[0.19622666904923833, 0.0, 0.15671419213267193]",0.07049259452866143,-0.17880345531343206,0.18726060736450906
0.10000000000000002,0.10500000000000002,"[0.23578686777271027, 0.0, 0.19957623158479068]","[0.1955963584491211, 0.0, 0.15719196266529603]",0.05840978763468968,-0.21492045763866502,0.18872458615876303
0.12500000000000003,0.13000000000000003,"[0.2326367373785347, 0.0, 0.18675552351202804]","[0.19494516235438294, 0.0, 0.15764713664772761]",0.047623030286228524,-1.0,0.01399935003558929
0.15000000000000005,0.15500000000000005,"[0.23172715133247612, 0.0, 0.18516371311691876]","[0.19427333181351442, 0.0, 0.15807953860173185]",0.046220570157972485,-1.0,0.20591213826511492
0.17500000000000007,0.18000000000000008,"[0.2318046225749516, 0.0, 0.19058750608303845]","[0.1935811258299779, 0.0, 0.15848900182812437]",0.049913421830362945,-0.7090749565904038,0.46360798114529134
0.2000000000000001,0.2050000000000001,"[0.23062804917647114, 0.0, 0.19538876922507908]","[0.1928688112623568, 0.0, 0.15887536847103678]",0.052526074310574426,-0.5556671989901887,0.6211552514978245
0.22500000000000012,0.23000000000000012,"[0.2274135521078582, 0.0, 0.1964716498378823]","[0.1921366627214765, 0.0, 0.15923848957877357]",0.05129100454913594,-0.46226739538325606,0.713636987051254
0.2500000000000001,0.2550000000000001,"[0.22198316590113185, 0.0, 0.1934644073676477]","[0.1913849624645365, 0.0, 0.15957822516123524]",0.04565658110364221,-0.41147971589968807,0.7515348143975265
0.27500000000000013,0.28000000000000014,"[0.21446442488546852, 0.0, 0.18744175988673797]","[0.19061400028629522, 0.0, 0.15989444424388768]",0.0364375815976812,-0.39966260137646636,0.7435150211444788
0.30000000000000016,0.30500000000000016,"[0.20535727244653548, 0.0, 0.18016516426848408]","[0.18982407340734828, 0.0, 0.160187024918255]",0.025306250695987697,-0.41500373354418874,0.701909518369488
0.3250000000000002,0.3300000000000002,"[0.19552422639940342, 0.0, 0.17334290455445037]","[0.1890154863595444, 0.0, 0.16045585438891768]",0.014437442947953766,-0.4394215622437182,0.6397734648201395
0.3500000000000002,0.3550000000000002,"[0.1859586117155852, 0.0, 0.16808422413311117]","[0.18818855086858272, 0.0, 0.16070082901699742]",0.007712791457489538,-0.4582424894640006,0.5674192165275862
0.3750000000000002,0.3800000000000002,"[0.17747602574521262, 0.0, 0.1647545597351609]","[0.18734358573383644, 0.0, 0.16092185436011175]",0.010585762637666704,-0.46508510335449005,0.49150629740569685
0.40000000000000024,0.40500000000000025,"[0.1705376454024859, 0.0, 0.163163208729093]","[0.18648091670544964, 0.0, 0.1611188452087835]",0.016073808573050744,-0.4600745727480282,0.4160262938671838
0.42500000000000027,0.43000000000000027,"[0.16525967354002777, 0.0, 0.16285250323713002]","[0.18560087635875444, 0.0, 0.16129172561929062]",0.020400994066096936,-0.44611995126283077,0.3434640453003368
0.4500000000000003,0.4550000000000003,"[0.16152675208092832, 0.0, 0.1633212767668483]","[0.1847038039660568, 0.0, 0.16144042894294391]",0.02325324327104981,-0.4265499322014054,0.27545836702419124
0.4750000000000003,0.4800000000000003,"[0.1591144468067081, 0.0, 0.1641424410062688]","[0.18379004536584065, 0.0, 0.16156489785178146]",0.02480985475501032,-0.4042797926837782,0.2130818692490905
0.5000000000000003,0.5050000000000003,"[0.1577749802647198, 0.0, 0.1650026711321435]","[0.18285995282944062, 0.0, 0.16166508436066948]",0.02530603354992469,-0.3816674427728872,0.1569849655360135
0.5250000000000004,0.5300000000000004,"[0.15728168109874588, 0.0, 0.1657011991569455]","[0.18191388492523453, 0.0, 0.16174094984580167]",0.024948527811397954,-0.36051948834860964,0.10751645585505867
0.5500000000000004,0.5550000000000004,"[0.15744423523493575, 0.0, 0.16613201888989665]","[0.18095220638040874, 0.0, 0.16179246505958939]",0.02390515498428163,-0.3421015903066596,0.06483290078384288
0.5750000000000004,0.5800000000000004,"[0.15810809313256513, 0.0, 0.16626149419205868]","[0.17997528794034864, 0.0, 0.16181961014193705]",0.022313774729441883,-0.32716387528214785,0.028979438709870513
0.6000000000000004,0.6050000000000004,"[0.15914749433059308, 0.0, 0.16610645232307164]","[0.1789835062257094, 0.0, 0.16182237462789864]",0.020293365654850733,-0.3160031476733777,-6.797115048489625e-05
0.6250000000000004,0.6300000000000004,"[0.1604574607305075, 0.0, 0.16571483342984716]","[0.1779772435872214, 0.0, 0.16180075745171227]",0.017951679088848992,-0.3085581420911182,-0.022394081551049314
0.6500000000000005,0.6550000000000005,"[0.1619471982459404, 0.0, 0.1651497641787855]","[0.17695688795828687, 0.0, 0.1617547669472108]",0.01538885283129706,-0.3045177550586755,-0.03815584863630196
0.6750000000000005,0.6800000000000005,"[0.16353563192005882, 0.0, 0.1644773477177314]","[0.17592283270542414, 0.0, 0.1616844208446092]",0.012698156709363891,-0.3034214568612502,-0.04759925460646107
0.7000000000000005,0.7050000000000005,"[0.16514893185066448, 0.0, 0.1637580802555503]","[0.17487547647661733, 0.0, 0.16158974626366918]",0.00996530695267333,-0.3047391027679974,-0.051071355699577915
0.7250000000000005,0.7300000000000005,"[0.16671953762892577, 0.0, 0.1630415277649796]","[0.17381522304762995, 0.0, 0.16147077970324386]",0.007267461801389643,-0.3079267321359681,-0.04902330051906917
0.7500000000000006,0.7550000000000006,"[0.16818612861636217, 0.0, 0.1623637280774277]","[0.17274248116634178, 0.0, 0.16132756702720685]",0.0046726842694216324,-0.3124615006544407,-0.04200447845406613
0.7750000000000006,0.7800000000000006,"[0.16949407165163935, 0.0, 0.1617467212589237]","[0.17165766439516855, 0.0, 0.16116016344677106]",0.002241692134716431,-0.3178616700238647,-0.03065003692834163
0.8000000000000006,0.8050000000000006,"[0.1705960170460209, 0.0, 0.16119962979744681]","[0.17056119095162608, 0.0, 0.16096863349920337]",0.00023360682064736292,-0.3236974771443035,-0.0156642004589144
0.8250000000000006,0.8300000000000006,"[0.17145245339154896, 0.0, 0.160720774903525]","[0.1694534835470991, 0.0, 0.16075305102294446]",0.001999230398654612,-0.3295971383701698,0.0021989163268745842
0.8500000000000006,0.8550000000000006,"[0.17203214168463607, 0.0, 0.16030039494870807]","[0.16833496922387825, 0.0, 0.1605134991291428]",0.003703309006321886,-0.3352503555025298,0.02215616154957485
0.8750000000000007,0.8800000000000007,"[0.17231241755529098, 0.0, 0.15992360650362217]","[0.16720607919052705, 0.0, 0.1602500701696135]",0.005116763627594348,-0.34041012395737835,0.04341753172343477
0.9000000000000007,0.9050000000000007,"[0.17227937765295398, 0.0, 0.15957330942527728]","[0.1660672486556427, 0.0, 0.15996286570123505]",0.0062243313513480015,-0.3448926516863095,0.06520940579589873
0.9250000000000007,0.9300000000000007,"[0.1719279610296454, 0.0, 0.15923278666253043]","[0.1649189166600751, 0.0, 0.15965199644679723]",0.007021569612118782,-0.348574811336654,0.08679823761655422
0.9500000000000007,0.9550000000000007,"[0.17126191139984048, 0.0, 0.15888779488317709]","[0.16376152590766804, 0.0, 0.1593175822523152]",0.007512689246459052,-0.3513886882704968,0.10751365830631138
0.9750000000000008,0.9800000000000008,"[0.17029357564334277, 0.0, 0.1585279938834005]","[0.16259552259458845, 0.0, 0.15895975204082693]",0.007710151480220081,-0.3533132987548021,0.12676954124914755
1.0000000000000007,1.0050000000000006,"[0.16904347138468914, 0.0, 0.15814762906175306]","[0.16142135623730947, 0.0, 0.15857864376269046]",0.0076342919116535535,-0.3543642152467131,0.14408141164618687
1.0250000000000001,1.03,"[0.16753955264795656, 0.0, 0.15774546379163415]","[0.16023947949931308, 0.0, 0.15817440434240182]",0.0073126642184390194,-0.354582394134358,0.15907872708848125
1.0499999999999996,1.0549999999999995,"[0.16581612310019972, 0.0, 0.15732405028476065]","[0.15905034801657986, 0.0, 0.1577471896219525]",0.006778993979995152,-0.35402373657936526,0.17151100529753205
1.074999999999999,1.079999999999999,"[0.16391239002566618, 0.0, 0.15688851331671688]","[0.15785442022193252, 0.0, 0.15729716430074966]",0.006071737294193466,-0.3527507255766268,0.18124743123797588
1.0999999999999985,1.1049999999999984,"[0.16187071038909806, 0.0, 0.15644508204879165]","[0.15665215716830144, 0.0, 0.1568245018721213]",0.005232328078458217,-0.35082693625837547,0.18827028642991228
1.124999999999998,1.129999999999998,"[0.15973463915654496, 0.0, 0.15599962541836085]","[0.15544402235097987, 0.0, 0.15632938455643114]",0.004303270112523542,-0.348314509685278,0.19266315575880621
1.1499999999999975,1.1549999999999974,"[0.15754693400508288, 0.0, 0.15555642027099187]","[0.15423048152893787, 0.0, 0.1558120032308294]",0.0033262861686703497,-0.34527405024884267,0.19459527519626355
1.174999999999997,1.1799999999999968,"[0.1553476877523912, 0.0, 0.15511731540802517]","[0.1530120025452631, 0.0, 0.15527255735566586]",0.002340838620901555,-0.3417660266050854,0.19430355120583956
1.1999999999999964,1.2049999999999963,"[0.15317274581825, 0.0, 0.15468136641198674]","[0.15178905514679858, 0.0, 0.1547112548975942]",0.0013840134377359119,-0.3378526778128723,0.19207373581282283
1.2249999999999959,1.2299999999999958,"[0.1510525250011814, 0.0, 0.15424492720570973]","[0.15056211080304624, 0.0, 0.154128312249397]",0.0005040884186017202,-0.3335995915469864,0.18822204316405514
1.2499999999999953,1.2549999999999952,"[0.14901129272856858, 0.0, 0.15380211363910737]","[0.14933164252440662, 0.0, 0.15352395414656186]",0.0004242601736984527,-0.32907641634786094,0.1830782130928966
1.2749999999999948,1.2799999999999947,"[0.14706690627823596, 0.0, 0.15334551287188164]","[0.14809812467982414, 0.0, 0.15289841358064196]",0.001123970270069944,-0.32435648511489523,0.17697072117169127
1.2999999999999943,1.3049999999999942,"[0.1452309611874092, 0.0, 0.15286700151520038]","[0.14686203281390897, 0.0, 0.15225193170943313]",0.0017431883193560033,-0.31951539114506633,0.17021454077749604
1.3249999999999937,1.3299999999999936,"[0.1435092645363951, 0.0, 0.1523585496461195]","[0.14562384346360552, 0.0, 0.1515847577640031]",0.0022517099982528035,-0.31462874168666854,0.1631016033148454
1.3499999999999932,1.354999999999993,"[0.14190253404960274, 0.0, 0.15181291742873895]","[0.1443840339744783, 0.0, 0.15089714895260803]",0.0026450848339954203,-0.3097694167011993,0.1558938909898961
1.3749999999999927,1.3799999999999926,"[0.1404072256468575, 0.0, 0.15122418648108463]","[0.1431430823166863, 0.0, 0.15018937036153399]",0.0029250224134403646,-0.3050046944498805,0.1488189395794905
1.3999999999999921,1.404999999999992,"[0.13901640534449325, 0.0, 0.15058810175241927]","[0.1419014669007161, 0.0, 0.149461694852901]",0.003097155579959989,-0.3003935854477413,0.14206742892053603
1.4249999999999916,1.4299999999999915,"[0.13772060076770626, 0.0, 0.14990222694668742]","[0.14065966639294586, 0.0, 0.14871440295946955]",0.003170020910668445,-0.29598465635408533,0.1357924935392167
1.449999999999991,1.454999999999991,"[0.1365085882503004, 0.0, 0.14916593562558356]","[0.13941815953111006, 0.0, 0.14794778277648996]",0.0031542830250101497,-0.29181453957443326,0.13011038667656222
1.4749999999999905,1.4799999999999904,"[0.13536809023064525, 0.0, 0.14838027120767294]","[0.13817742493973706, 0.0, 0.147162129850636]",0.0030620630093830116,-0.2879072270079665,0.12510216550156375
1.49999999999999,1.50499999999999,"[0.1342863725737698, 0.0, 0.14754771341805317]","[0.1369379409456303, 0.0, 0.14635774706606622]",0.0029063438801201972,-0.2842741514173296,0.12081611908429887
1.5249999999999895,1.5299999999999894,"[0.13325074198162815, 0.0, 0.14667188802975478]","[0.13570018539346426, 0.0, 0.1455349445276562]",0.0027004469175955954,-0.2809149781754021,0.11727072011042143
1.549999999999989,1.5549999999999888,"[0.13224895008116794, 0.0, 0.14575725265543057]","[0.13446463546156595, 0.0, 0.1446940394414472]",0.0024575768641689174,-0.2778189717221996,0.11445793562732443
1.5749999999999884,1.5799999999999883,"[0.13126951386619923, 0.0, 0.1448087853495915]","[0.13323176747795396, 0.0, 0.14383535599235733]",0.0021904346487329348,-0.27496676816919174,0.112346774847231
1.5999999999999879,1.6049999999999878,"[0.13030196285305268, 0.0, 0.1438316960203077]","[0.13200205673670462, 0.0, 0.14295922521920207]",0.0019108962588305688,-0.272332377064997,0.11088698084311446
1.6249999999999873,1.6299999999999872,"[0.12933702250189624, 0.0, 0.1428311739786757]","[0.13077597731471735, 0.0, 0.14206598488707228]",0.0016297562085323975,-0.2698852468583267,0.1100127889236757
1.6499999999999868,1.6549999999999867,"[0.12836674192218978, 0.0, 0.1418121789612971]","[0.12955400188894878, 0.0, 0.1411559793571197]",0.0013565338732192285,-0.26759225405735243,0.10964668068575587
1.6749999999999863,1.6799999999999862,"[0.12738457219867064, 0.0, 0.14077927800445922]","[0.1283366015541869, 0.0, 0.14022955945379884]",0.0010993408837593954,-0.26541950899671785,0.10970306320460022
1.6999999999999857,1.7049999999999856,"[0.1263854002262814, 0.0, 0.13973652679681103]","[0.1271242456414351, 0.0, 0.1392870823296176]",0.0008648079998383741,-0.26333390612390595,0.11009180130645838
1.7249999999999852,1.729999999999985,"[0.1253655419410413, 0.0, 0.13868739160421084]","[0.12591740153697592, 0.0, 0.13832891132744823]",0.0006580707579378685,-0.2613043795797282,0.11072153039386966
1.7499999999999847,1.7549999999999846,"[0.12432269835336066, 0.0, 0.1376347064406808]","[0.12471653450218499, 0.0, 0.13735541584045177]",0.00048281482112407393,-0.2593028530239885,0.11150267983230322
