# ===== Simulation Performance =====
# wall_clock_time,0.575139
# physics_time,10.005000
# real_time_factor,17.395793
# control_time,0.000110
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.09468288445399207,0.10868732063868082,0.05602375142701756
0.025,0.030000000000000002,"[0.23990540372095223, 0.0, 0.23351389480706092]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.08887210230062771,0.15976768443464223,0.08235294321168612
0.049999999999999996,0.05499999999999999,"[0.23894327168399804, 0.0, 0.21831677834802693]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.07528330572574149,0.1407936391773606,0.07257466857172079
0.075,0.08,"[0.23615242599707098, 0.0, 0.19860721565690034]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.05783729456523956,0.019326239754449526,0.009963304292723865
0.10000000000000002,0.10500000000000002,"[0.23155559088431593, 0.0, 0.1787376621292408]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.04102640907389016,-0.10822188874545569,-0.05580083192409841
0.12500000000000003,0.13000000000000003,"[0.22621925621901295, 0.0, 0.16187131848664743]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02901914158533857,-0.23262971677393096,-0.11995276538418323
0.15000000000000005,0.15500000000000005,"[0.2215062522625089, 0.0, 0.1495818833888695]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.024165915653700472,-0.3202520970939897,-0.16511114071748328
0.17500000000000007,0.18000000000000008,"[0.21832647656919527, 0.0, 0.14205762601861052]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02418497437189715,-0.37261094431044106,-0.1920536796285916
0.2000000000000001,0.2050000000000001,"[0.2168853465805714, 0.0, 0.1386267098616926]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.0250990854362758,-0.39012792172540234,-0.20102855188995175
0.22500000000000012,0.23000000000000012,"[0.21684701952783395, 0.0, 0.13821547441775478]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.025343122746179364,-0.3842629709127899,-0.19797773152208337
0.2500000000000001,0.2550000000000001,"[0.21765353707082702, 0.0, 0.13967627970728902]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.025020144328119113,-0.3645042278954198,-0.18780575402727245
0.27500000000000013,0.28000000000000014,"[0.2187805620031639, 0.0, 0.1419931286774581]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.024602457398952806,-0.34058260807381774,-0.1755217641560183
0.30000000000000016,0.30500000000000016,"[0.21986204780910323, 0.0, 0.14440258119333507]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02436878009314701,-0.3186625514556714,-0.1642903850818736
0.3250000000000002,0.3300000000000002,"[0.2207052247506492, 0.0, 0.1464355076283128]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.024328571282817884,-0.3024294195707028,-0.15600213546906186
0.3500000000000002,0.3550000000000002,"[0.22125139088618428, 0.0, 0.1478935699197352]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.024366205433047447,-0.29280494569247406,-0.15112939457180447
0.3750000000000002,0.3800000000000002,"[0.22067605301348292, 0.0, 0.14697733813369476]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.024112403746631587,0.987602789539321,-0.26824905587909
0.40000000000000024,0.40500000000000025,"[0.2146067477960018, 0.0, 0.1350923968567217]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.026044466796657957,0.18431393124569742,-0.42902922843402574
0.42500000000000027,0.43000000000000027,"[0.20597954008870212, 0.0, 0.12108356153044612]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.03498806794549164,0.08061149662124256,-0.6537688174082733
0.4500000000000003,0.4550000000000003,"[0.19881159259192044, 0.0, 0.11264675217066152]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.04250837656719513,-0.29031241327869106,-0.7178993908113196
0.4750000000000003,0.4800000000000003,"[0.19502011894811655, 0.0, 0.11162412581600205]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.04362426368628335,-0.2608273552526336,-0.8021071540227379
0.5000000000000003,0.5050000000000003,"[0.19402213689700926, 0.0, 0.11696843357181295]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.03838437560550702,-0.31903557291143403,-0.7854240678140322
0.5250000000000004,0.5300000000000004,"[0.194213206580049, 0.0, 0.12640613332813552]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02898812734737223,-0.24303329875735466,-0.7715140212386518
0.5500000000000004,0.5550000000000004,"[0.19408374952600627, 0.0, 0.13752013386042455]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.018054666372840568,-0.20553025316751555,-0.713716723595003
0.5750000000000004,0.5800000000000004,"[0.19290703494558592, 0.0, 0.14819160383282198]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.008614849455544223,-0.15151840522569124,-0.6541600541100812
0.6000000000000004,0.6050000000000004,"[0.19066471471982271, 0.0, 0.15707913655125552]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.007575668469037943,-0.12930090006202233,-0.5809204347591173
0.6250000000000004,0.6300000000000004,"[0.1877765796267488, 0.0, 0.16365921815754148]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.013295359123236665,-0.12255689256585933,-0.5059384877887658
0.6500000000000005,0.6550000000000005,"[0.1847498702520668, 0.0, 0.168029741809544]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.018473185748651328,-0.13254066844753018,-0.4277743985741314
0.6750000000000005,0.6800000000000005,"[0.18200763368086736, 0.0, 0.17058696043956717]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.022222048127069904,-0.15048747408684293,-0.3503440606873024
0.7000000000000005,0.7050000000000005,"[0.179830298782107, 0.0, 0.17179290772211622]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.024634348244319496,-0.17319950829007924,-0.2750536820396902
0.7250000000000005,0.7300000000000005,"[0.17836948567520639, 0.0, 0.17205392016006046]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02589977335376652,-0.1973879121961416,-0.20409774637516312
0.7500000000000006,0.7550000000000006,"[0.1776747738010529, 0.0, 0.17168232041009163]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.026193796258081586,-0.22125210254959993,-0.13895314865229116
0.7750000000000006,0.7800000000000006,"[0.1777211837409629, 0.0, 0.170897967391022]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.025669201657041472,-0.24340947949485606,-0.08086596032386667
0.8000000000000006,0.8050000000000006,"[0.1784319414114967, 0.0, 0.16984599771917075]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02446566477621519,-0.26306668670738087,-0.03060530340061169
0.8250000000000006,0.8300000000000006,"[0.17969776125871773, 0.0, 0.16861771551340698]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.02271689793482285,-0.2797908110970775,0.011425894544485633
0.8500000000000006,0.8550000000000006,"[0.18139279871968444, 0.0, 0.16726922615760587]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.020552556535952803,-0.29345095097094664,0.045173541363530335
0.8750000000000007,0.8800000000000007,"[0.183387539436367, 0.0, 0.16583580516172985]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.018096283349986243,-0.30410499241616545,0.07085315545159276
0.9000000000000007,0.9050000000000007,"[0.18555858369313177, 0.0, 0.16434189287283246]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.015462219224332838,-0.3119292276760449,0.08888714051979248
0.9250000000000007,0.9300000000000007,"[0.1877954536276094, 0.0, 0.1628073524993474]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.012751660983659239,-0.31715980565796764,0.09983950761493784
0.9500000000000007,0.9550000000000007,"[0.19000468815197008, 0.0, 0.16125090013018084]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.010050816436952208,-0.32005845515712805,0.10436237544088087
0.9750000000000008,0.9800000000000008,"[0.19211164363483593, 0.0, 0.15969160262578438]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.007430047315957694,-0.3208934618585594,0.10315198569759063
1.0000000000000007,1.0050000000000006,"[0.19406049792177266, 0.0, 0.15814921879606103]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.004944935802529853,-0.3199334497128565,0.09691642292794145
1.0250000000000001,1.03,"[0.19581297868057906, 0.0, 0.15664398825229592]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.002641854864025857,-0.3174483788726754,0.08635402332453607
1.0499999999999996,1.0549999999999995,"[0.19734630323037233, 0.0, 0.15519628737147054]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.0006454657925851362,-0.31371347882034983,0.07214176624136054
1.074999999999999,1.079999999999999,"[0.19865074049439224, 0.0, 0.15382638541901594]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.001476897657204267,-0.30901164926250496,0.05493189830048959
1.0999999999999985,1.1049999999999984,"[0.19972709961057217, 0.0, 0.15255435930655498]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.003120996393756477,-0.3036309277288595,0.03535453648783937
1.124999999999998,1.129999999999998,"[0.20058433312392232, 0.0, 0.15140007964067517]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.004557619752841147,-0.29785527174866444,0.014023288383969044
1.1499999999999975,1.1549999999999974,"[0.20123733740086322, 0.0, 0.1503830876372063]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.005765630370695509,-0.29194952277755065,-0.008459376572877115
1.174999999999997,1.1799999999999968,"[0.20170496070008, 0.0, 0.14952216561149292]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.00674110841733263,-0.2861420886920872,-0.03150005415870388
1.1999999999999964,1.2049999999999963,"[0.202008203838416, 0.0, 0.14883447263258204]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.007483122960238055,-0.2806104356819639,-0.05451772704823958
1.2249999999999959,1.2299999999999958,"[0.20216861730054422, 0.0, 0.1483342532863008]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.007992355381535362,-0.27547393245376617,-0.0769530776353198
1.2499999999999953,1.2549999999999952,"[0.20220694147842258, 0.0, 0.1480312844233162]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.008271608576241667,-0.2707961434760334,-0.09828275096749933
1.2749999999999948,1.2799999999999947,"[0.20214207285069988, 0.0, 0.14792934441692732]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.008326931652609823,-0.26659557763491937,-0.11803625871622284
