# ===== Simulation Performance =====
# wall_clock_time,0.382795
# physics_time,10.005000
# real_time_factor,26.136731
# control_time,0.000120
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.09192388155425114, 0.0, 0.11979184719828692]",0.19072634022064033,0.0,0.0
0.025,0.030000000000000002,"[0.2399283411565528, 0.0, 0.2343989050116147]","[0.0910075379634769, 0.0, 0.12065236446722158]",0.18739178506404197,0.06121830862209954,0.1282314035559053
0.049999999999999996,0.05499999999999999,"[0.2391554301283928, 0.0, 0.22095443739995402]","[0.09003627237135567, 0.0, 0.12145620618766372]",0.1792663415829712,0.06590605769657908,0.15308115568750316
0.075,0.08,"[0.23666003731888077, 0.0, 0.20232382986532108]","[0.08901104329976452, 0.0, 0.12220257906488426]",0.16798702409615907,0.0602440763682892,0.19390053769196397
0.10000000000000002,0.10500000000000002,"[0.23158512678634371, 0.0, 0.18063240178900514]","[0.08793286252601974, 0.0, 0.12289074651896406]",0.15482271080317064,0.05249175490101173,0.20843362158881168
0.12500000000000003,0.13000000000000003,"[0.22380426103502585, 0.0, 0.1592007834964394]","[0.08680279408437468, 0.0, 0.12352002941170945]",0.14157160081981604,-5.0517342279397806,0.660448970755361
0.15000000000000005,0.15500000000000005,"[0.2160663924768395, 0.0, 0.14791334390770466]","[0.08562195321594641, 0.0, 0.12408980671687944]",0.1326020839141356,-2.4917814848873396,0.8030114040222838
0.17500000000000007,0.18000000000000008,"[0.20890426711150217, 0.0, 0.14524785641998236]","[0.08439150526810743, 0.0, 0.12459951613306397]",0.126213239473814,-1.2758012878297857,1.1209979519904487
0.2000000000000001,0.2050000000000001,"[0.20204968262678819, 0.0, 0.1482801459217314]","[0.08311266454442849, 0.0, 0.12504865463860715]",0.12118463787775015,-0.6732652097502807,1.1523632772244072
0.22500000000000012,0.23000000000000012,"[0.19371612744030592, 0.0, 0.15111350346889646]","[0.08178669310630753, 0.0, 0.12543677898802924]",0.11483680790754863,-0.40565717545995794,1.0887951035937016
0.2500000000000001,0.2550000000000001,"[0.181865476191134, 0.0, 0.15023709888417036]","[0.08041489952746753, 0.0, 0.12576350614945614]",0.10436079841940231,-0.26644488499349117,1.0529070519664847
0.27500000000000013,0.28000000000000014,"[0.16620294679559744, 0.0, 0.14630466999208158]","[0.07899863760255209, 0.0, 0.12602851368262574]",0.08953052025159766,-0.18698997057387984,1.024479957357418
0.30000000000000016,0.30500000000000016,"[0.1472765329612507, 0.0, 0.14148946565781811]","[0.07753930501109381, 0.0, 0.12623154005709758]",0.07138687033208045,-0.14859568640277984,0.9978262786069354
0.3250000000000002,0.3300000000000002,"[0.12657709933622965, 0.0, 0.1381258171566592]","[0.07603834193817305, 0.0, 0.12637238491035174]",0.051887466395153285,-0.1397823751875816,0.95532998618806
0.3500000000000002,0.3550000000000002,"[0.10657941507982754, 0.0, 0.13753261399286434]","[0.07449722965312935, 0.0, 0.12645090924552244]",0.03394216849083609,-0.1444659806915468,0.8743937243862594
0.3750000000000002,0.3800000000000002,"[0.08943945403299206, 0.0, 0.13955867066808586]","[0.07291748904772725, 0.0, 0.12646703556857128]",0.02107999612317702,-0.1542924335555167,0.764956188697937
0.40000000000000024,0.40500000000000025,"[0.0762535614990684, 0.0, 0.14305063207756485]","[0.07130067913521997, 0.0, 0.12642074796476427]",0.017351774817444415,-0.16571054792950113,0.6381082767833575
0.42500000000000027,0.43000000000000027,"[0.06702242802211275, 0.0, 0.1466635141989915]","[0.06964839551179128, 0.0, 0.12631209211437805]",0.02052013855028618,-0.17671302008185125,0.5059756818780674
0.4500000000000003,0.4550000000000003,"[0.06107780323960562, 0.0, 0.14942553112767018]","[0.06796226878189482, 0.0, 0.1261411752476188]",0.024280796826954634,-0.18451802086718466,0.38041465016346754
0.4750000000000003,0.4800000000000003,"[0.05755298757480585, 0.0, 0.15088471087799157]","[0.06624396294904457, 0.0, 0.12590816603879892]",0.026445431459135336,-0.18589607096938296,0.27075592080478134
0.5000000000000003,0.5050000000000003,"[0.05565598783700155, 0.0, 0.15099319753913157]","[0.06449517377364392, 0.0, 0.125613294439876]",0.02687509422030252,-0.1788051069802249,0.1822505699943039
0.5250000000000004,0.5300000000000004,"[0.05475065925012769, 0.0, 0.1499251239455475]","[0.06271762709947513, 0.0, 0.12525685145351786]",0.025922890356855688,-0.1635470726964798,0.11589702262262126
0.5500000000000004,0.5550000000000004,"[0.054348063428210115, 0.0, 0.1479318521632741]","[0.06091307715049979, 0.0, 0.1248391888459182]",0.0240077175979435,-0.1426930465319422,0.06949961346587236
0.5750000000000004,0.5800000000000004,"[0.05408486416025908, 0.0, 0.14525995535000807]","[0.059083304799651556, 0.0, 0.12436071879964566]",0.02148865973516111,-0.11999784665006086,0.039254814566862126
0.6000000000000004,0.6050000000000004,"[0.05371167624251403, 0.0, 0.14212063751517579]","[0.05723011581132965, 0.0, 0.12382191350686958]",0.01863391309767139,-0.09903794038829915,0.02115976217853089
0.6250000000000004,0.6300000000000004,"[0.05308418088518151, 0.0, 0.13868834461761598]","[0.05535533905932731, 0.0, 0.1232233047033631]",0.01563091868705816,-0.08225271549735347,0.011868540675686453
0.6500000000000005,0.6550000000000005,"[0.05214729518008415, 0.0, 0.1351088884348306]","[0.05346082472195425, 0.0, 0.12256548314374444]",0.012611993345772659,-0.07064939900895992,0.008976372244824421
0.6750000000000005,0.6800000000000005,"[0.0509111822481936, 0.0, 0.13150611713587837]","[0.05154844245613396, 0.0, 0.1218490980184731]",0.009678022463631454,-0.06403176005377782,0.010913039895255735
0.7000000000000005,0.7050000000000005,"[0.049424250752704575, 0.0, 0.12798441558950888]","[0.049620079552278054, 0.0, 0.1210748563131776]",0.006912333781862529,-0.061459532506641934,0.0166658442620054
0.7250000000000005,0.7300000000000005,"[0.04774922977344115, 0.0, 0.12462854988086229]","[0.04767763907175861, 0.0, 0.12024352211094569]",0.004385612131904412,-0.06169934580117108,0.025497630418046056
0.7500000000000006,0.7550000000000006,"[0.04594608857415014, 0.0, 0.12150300141478636]","[0.04572303796881622, 0.0, 0.11935591583826674]",0.0021586403233142854,-0.06354919754566948,0.03674520044161164
0.7750000000000006,0.7800000000000006,"[0.04406267456321944, 0.0, 0.11865202293985364]","[0.0437582051987576, 0.0, 0.11841291345536992]",0.000387136848499164,-0.06601583804087019,0.04971746797131472
0.8000000000000006,0.8050000000000006,"[0.042131868173329104, 0.0, 0.11610070418129462]","[0.0417850798143097, 0.0, 0.1174154455917571]",0.0013597084769671171,-0.06837499257882271,0.06367444517431367
