# ===== Simulation Performance =====
# wall_clock_time,0.499052
# physics_time,13.330000
# real_time_factor,26.710654
# control_time,0.000119
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.19798989873223327, 0.0, 0.15514718625761428]",0.09468288445399207,0.0,0.0
0.025,0.030000000000000002,"[0.23995848005607673, 0.0, 0.23568006931048469]","[0.1973078262351447, 0.0, 0.15579785531868617]",0.09055521179691688,-0.08755631401444548,0.0772793834804548
0.049999999999999996,0.05499999999999999,"[0.23955972206620685, 0.0, 0.22614899536011743]","[0.1965947289474681, 0.0, 0.15641675973160254]",0.08190589306908257,-0.11071858572910293,0.08984441901294522
0.075,0.08,"[0.23839162879266354, 0.0, 0.21368312258324462]","[0.1958510027377208, 0.0, 0.15700355591803736]",0.07086803329077326,-0.1456305513506772,0.10596878353150277
0.10000000000000002,0.10500000000000002,"[0.23626019261495795, 0.0, 0.20004501809133504]","[0.19507706047774664, 0.0, 0.15755791812421163]",0.059170972919560354,-0.18165459381344762,0.09748023269106297
0.12500000000000003,0.13000000000000003,"[0.2332645045310019, 0.0, 0.18659454013880056]","[0.19427333181351442, 0.0, 0.15807953860173185]",0.04830545375569895,-0.21751609382013143,0.08533788049260914
0.15000000000000005,0.15500000000000005,"[0.22970703295821643, 0.0, 0.17424258079994884]","[0.19344026292660435, 0.0, 0.1585681277784336]",0.03950907599589649,-0.24902209161666927,0.06499391686883062
0.17500000000000007,0.18000000000000008,"[0.2260795093437509, 0.0, 0.16394079480340756]","[0.19257831628651506, 0.0, 0.1590234144191343]",0.033860161932598935,-1.821658730213948,0.05447187852198989
0.2000000000000001,0.2050000000000001,"[0.22470349704568765, 0.0, 0.16256393553850385]","[0.19168797039392854, 0.0, 0.1594451457762068]",0.033162506685629554,-1.2525554475732394,0.4020268755263605
0.22500000000000012,0.23000000000000012,"[0.22448842175662773, 0.0, 0.16778107486456667]","[0.19076971951507546, 0.0, 0.15983308772988938]",0.03464276808148358,-0.8040324063198148,0.6169974791815733
0.2500000000000001,0.2550000000000001,"[0.22299690242044065, 0.0, 0.1736475456943901]","[0.18982407340734828, 0.0, 0.160187024918255]",0.03579975145579404,-0.6154163072256364,0.7521797324330107
0.27500000000000013,0.28000000000000014,"[0.21908225376849186, 0.0, 0.17651531737716733]","[0.18885155703631493, 0.0, 0.16050676085676724]",0.034207731681298266,-0.5151045349515113,0.7884947369482243
0.30000000000000016,0.30500000000000016,"[0.2128372868838611, 0.0, 0.1760524249050331]","[0.18785271028428968, 0.0, 0.1607921180473566]",0.029276373294011337,-0.47131737983303545,0.7869672938615884
0.3250000000000002,0.3300000000000002,"[0.20477589447861702, 0.0, 0.1733084251326568]","[0.18682808765062286, 0.0, 0.16104293807695672]",0.02173858189138702,-0.45852319940009645,0.7495810967732204
0.3500000000000002,0.3550000000000002,"[0.19566715992013736, 0.0, 0.1697295444304377]","[0.1857782579438767, 0.0, 0.16125908170544573]",0.013020718915312255,-0.4631751641016931,0.6947637353271663
0.3750000000000002,0.3800000000000002,"[0.18637192562641514, 0.0, 0.16651390745595443]","[0.1847038039660568, 0.0, 0.16144042894294391]",0.0053406754344124,-0.4700589290618661,0.6282745359882365
0.40000000000000024,0.40500000000000025,"[0.177670460781514, 0.0, 0.16432505007967185]","[0.18360532218907594, 0.0, 0.16158687911642497]",0.0065360661066834755,-0.4714374773275888,0.5561942815313221
0.42500000000000027,0.43000000000000027,"[0.17011292136009779, 0.0, 0.16330734353651163]","[0.18248342242362886, 0.0, 0.1616983509256034]",0.012474700548902198,-0.4645671469285221,0.4813970699502294
0.4500000000000003,0.4550000000000003,"[0.16397514377746011, 0.0, 0.1632648446226453]","[0.18133872748066227, 0.0, 0.16177478248806768]",0.017427401532730268,-0.4501981470053234,0.4064623075101706
0.4750000000000003,0.4800000000000003,"[0.15930126436262454, 0.0, 0.1638563641726685]","[0.18017187282562763, 0.0, 0.16181613137363351]",0.020970094122111958,-0.43033513949685936,0.33358020147661205
0.5000000000000003,0.5050000000000003,"[0.15598474158361927, 0.0, 0.16473304830678118]","[0.1789835062257094, 0.0, 0.16182237462789864]",0.023182217243551035,-0.40727932498127606,0.2647350727399488
0.5250000000000004,0.5300000000000004,"[0.15384442166853018, 0.0, 0.16560966773666846]","[0.17777428739022375, 0.0, 0.1617935087849856]",0.024232241798950293,-0.38322625061124704,0.20153713800240403
0.5500000000000004,0.5550000000000004,"[0.15267764254979493, 0.0, 0.1662887487317219]","[0.1765448876043878, 0.0, 0.16172954986946583]",0.024298799986040148,-0.36010117377466944,0.14516690153770817
0.5750000000000004,0.5800000000000004,"[0.15228968856335465, 0.0, 0.16665857088636132]","[0.17529598935666263, 0.0, 0.1616305333874638]",0.023549331992277045,-0.3394325116920807,0.09638692464795282
0.6000000000000004,0.6050000000000004,"[0.15250613752088224, 0.0, 0.16667920683965612]","[0.174028285959877, 0.0, 0.16149651430694617]",0.022137370560180166,-0.3222612896699084,0.05560749690314795
0.6250000000000004,0.6300000000000004,"[0.1531752676717927, 0.0, 0.16636436529555743]","[0.17274248116634178, 0.0, 0.16132756702720685]",0.0202050780928291,-0.3091172744792151,0.02295974758116532
0.6500000000000005,0.6550000000000005,"[0.15416588818933094, 0.0, 0.165762988867227]","[0.1714392887771695, 0.0, 0.1611237853375651]",0.0178855410110393,-0.3000703566544304,-0.0016467306834466535
0.6750000000000005,0.6800000000000005,"[0.15536385551804316, 0.0, 0.16494270303233202]","[0.17011943224601495, 0.0, 0.1608852823652992]",0.015303258053248912,-0.294835349235728,-0.018486657475399813
0.7000000000000005,0.7050000000000005,"[0.156668916620803, 0.0, 0.16397627890012687]","[0.1687836442774573, 0.0, 0.16061219051284523]",0.012573134727360049,-0.29289583316286394,-0.02799543651226958
0.7250000000000005,0.7300000000000005,"[0.1579924815422649, 0.0, 0.16293164813721084]","[0.167432666420247, 0.0, 0.16030466138429508]",0.009798885137120303,-0.29361775653452016,-0.030750132862699536
0.7500000000000006,0.7550000000000006,"[0.15925635531064267, 0.0, 0.16186549615473939]","[0.1660672486556427, 0.0, 0.15996286570123505]",0.007071652621528292,-0.29633694092608415,-0.02744907330764762
0.7750000000000006,0.7800000000000006,"[0.16039220483874708, 0.0, 0.16082006392409734]","[0.16468814898106696, 0.0, 0.15958699320797165]",0.0044694070596555825,-0.30041750756399616,-0.01888813770195257
0.8000000000000006,0.8050000000000006,"[0.16134147735719387, 0.0, 0.15982254603718443]","[0.16329613298931178, 0.0, 0.15917725256619694]",0.0020584174270223622,-0.30528605820150795,-0.005934438792642525
0.8250000000000006,0.8300000000000006,"[0.16205553074049966, 0.0, 0.15888638185352935]","[0.1618919734435279, 0.0, 0.15873387123915209]",0.00022363022356211164,-0.3104489732676017,0.010501101482048195
