time,sim_time,u0,task_error,u1,u2,u3,u4,u5,u6,u7,u8
0.2500000000000001,0.2550000000000001,0.6678285672383263,0.18509494169083712,0.008756676087070005,17.556895971562003,0.3073416247600503,0.009841276266030829,7.588584569046002,0.026064565699207058,-0.015004515476683895,1.0639626077968611
0.27500000000000013,0.28000000000000014,0.5671685095087557,0.17072460153327373,0.008146344458582878,16.404216635227858,0.27100329589549904,0.0059128688702819576,7.5418798827955165,0.030737860696870522,0.01386090520579877,1.3107934548986298
0.30000000000000016,0.30500000000000016,0.5403625851346539,0.1569375059720074,-0.00722559229479111,14.068582363164433,0.2398472220791741,-0.008845536032696624,5.720012820229013,0.025195143197156687,0.012100355492404532,0.7879477068167821
0.3250000000000002,0.3300000000000002,0.5370133480547145,0.14407220446311753,-0.0082278948141734,12.561095583054092,0.23430063125950443,-0.006177219621231156,4.935255822618835,0.02012333899315187,-0.007399904595712116,0.6340758596262598
0.3500000000000002,0.3550000000000002,0.5349496043606411,0.1322646316382123,0.0031542716513773533,11.526589577152048,0.22789565147922652,0.005006263604455246,4.349009046527878,0.019718926700753706,-0.009841211756477506,0.5524559943483477
0.3750000000000002,0.3800000000000002,0.535470963170901,0.12136270992234045,0.006284000128508327,10.531183601169516,0.22826018561176037,0.005284968438994522,3.84380580982854,0.02248774054826343,0.003330395907932612,0.47617035196633895
0.40000000000000024,0.40500000000000025,0.5236789216885638,0.11126453392749835,-0.0011355375292556604,9.638815194065378,0.22100901565479494,-0.002601589424752121,3.4122292662697356,0.022640651670997793,0.0075058233384470915,0.4165887747056428
0.42500000000000027,0.43000000000000027,0.5106966269681904,0.10188704640968646,-0.004558599421501296,8.867752342456463,0.2128386783771611,-0.0042010249471484485,3.0687030982750008,0.022228983831500116,-0.0008686305803722795,0.36991962352149976
0.4500000000000003,0.4550000000000003,0.5090882279703436,0.09325054695590422,-0.00011729313948265517,8.17636054234218,0.20870132835440203,0.0009962417861752455,2.72473942039306,0.021669997667650365,-0.00540086249885925,0.33237094680268797
0.4750000000000003,0.4800000000000003,0.5091022822777962,0.08539595114947884,0.0032314347743813924,7.651605815256924,0.20883696011797753,0.003210803559074581,2.430466894011928,0.022059717771126062,-0.0004484719114141975,0.2944705318109816
0.5000000000000003,0.5050000000000003,0.5224082420364766,0.07831583374410912,0.0007204130379669519,7.311826028666228,0.21360961291146766,-4.38692609288872e-05,2.2638707463148933,0.023423281193002052,0.0036353723153250295,0.254331380143257
0.5250000000000004,0.5300000000000004,0.5322982449247898,0.07191528786593425,-0.0020004745317781943,7.119890071148773,0.21713734530296222,-0.002179866756441437,2.190307774277058,0.023473150107185488,0.0010417959945690988,0.2478583182462634
0.5500000000000004,0.5550000000000004,0.5398069910313459,0.06602452609948992,-0.0008532814807023411,6.930417608940313,0.22161635977709496,-0.0003966915347381758,2.183062013187408,0.023245137664382517,-0.0022885314755827094,0.24481707729474217
0.5750000000000004,0.5800000000000004,0.5430847894363343,0.06053857001666037,0.0012518779295666665,6.781162124359153,0.22570985371449356,0.0014478444237513057,2.207364917462584,0.023444069333469073,-0.0011845916513363874,0.2590072078266532
0.6000000000000004,0.6050000000000004,0.5466450541918844,0.055371365430019547,0.0008491422072863591,6.627035609155902,0.2291244199190427,0.0005726804020179135,2.2209770874921624,0.02392260615237228,0.0013369508204035122,0.26999704961422405
0.6250000000000004,0.6300000000000004,0.548821181825959,0.05048457324917265,-0.0006883498953826246,6.455424535641207,0.2322217866264854,-0.00089610475451678,2.238742806572535,0.02430338749569203,0.00109724653557292,0.27632667561075563
0.6500000000000005,0.6550000000000005,0.5525100151135974,0.04590792077812341,-0.0006965429840365107,6.245258018371092,0.23517095443603575,-0.0005803589802190695,2.220166114593589,0.02403331623782839,-0.0006966570444376226,0.2743132038714151
0.6750000000000005,0.6800000000000005,0.5554416164224445,0.04167069770930402,0.0004256555083857094,6.013660504556332,0.23771385471834627,0.0005531152641260584,2.1658076251527767,0.02446007288069721,-0.000901256480547831,0.2666594231996516
0.7000000000000005,0.7050000000000005,0.5542060564815262,0.03781813176293052,0.0005827868236036908,5.785663570024543,0.23895361936282636,0.0005257053117980239,2.088083381632584,0.024468568048417724,0.0002915437901829891,0.25880356158717677
0.7250000000000005,0.7300000000000005,0.5584044547821778,0.03432514457333216,-0.0001325992108344057,5.585851441895179,0.2392110759278086,-0.000253819635208717,2.0131171114526945,0.024418785152589564,0.0006882895405679941,0.24023232035222
0.7500000000000006,0.7550000000000006,0.5593947109535452,0.0312315653615984,-0.0004283711823603488,5.375103811260516,0.23983168054709073,-0.00042542856772810985,1.913233770157006,0.024675359801948637,-5.627443429876332e-05,0.22238566279455524
0.7750000000000006,0.7800000000000006,0.5593834883032094,0.028462126481706297,3.944317717175334e-05,5.272637737028591,0.23874271511066977,9.916824946543507e-05,1.826297378188259,0.024580411323272423,-0.0004867057968055473,0.20147379563797277
0.8000000000000006,0.8050000000000006,0.5731611806503314,0.026034505729441482,0.0003178028437277211,5.253891768495081,0.24179441214582295,0.0003204503739735587,1.7930035904435788,0.02450539406298456,-6.718243015149534e-05,0.1832574949297666
0.8250000000000006,0.8300000000000006,0.5818465165584081,0.023974350933446232,7.165852494249633e-05,5.224049789777435,0.24462535106767994,1.608385054459158e-05,1.7419941436361586,0.024815780057330282,0.0003214667233129857,0.16636573675079638
0.8500000000000006,0.8550000000000006,0.5878146696477106,0.022170559857585197,-0.00018583498598396235,5.168043538585345,0.24671398215408807,-0.00021764037526999654,1.7245595793273294,0.025153093870752576,0.00011635499047390669,0.16117127093145678
0.8750000000000007,0.8800000000000007,0.5891860686111743,0.020537435005684033,-5.702895761009406e-05,5.1557689867621015,0.24806864473507476,-4.8576305846590496e-05,1.7294872941717256,0.025202148751969394,-0.00019508614615851356,0.15825959570469977
0.9000000000000007,0.9050000000000007,0.5925567128435191,0.0190298103263576,0.00013358644129393417,5.107224408189078,0.24869773709654588,0.0001469384837121368,1.7268396110183482,0.025200858157821086,-0.00012425997127482241,0.15762845320419813
0.9250000000000007,0.9300000000000007,0.5934495915576458,0.0176436415413812,8.629923531540309e-05,5.0786708667628515,0.24991663069909797,7.308632639509549e-05,1.726583079375347,0.025429695693986086,0.00010635731347934621,0.1566921868453895
0.9500000000000007,0.9550000000000007,0.5953002224857556,0.016368955854693876,-5.283311748012095e-05,5.043993986935622,0.2518295112538178,-7.830474742110876e-05,1.7093243495400892,0.02563040701927883,0.00010981688243499256,0.1536356789045094
0.9750000000000008,0.9800000000000008,0.5988303421372007,0.015221438555162512,-4.777217345660288e-05,5.006991870306933,0.2525801526538568,-6.115445120369286e-05,1.7112299371229975,0.02558179454295947,-4.821305764367931e-05,0.15336895711824886
1.0000000000000007,1.0050000000000006,0.5997598567999083,0.014197117269777989,4.636704783490781e-05,4.991803783290308,0.2532203428267415,4.633795115514064e-05,1.704989470163895,0.025633749313392504,-8.740800241812053e-05,0.150624412490497
1.0250000000000001,1.03,0.6032886123622703,0.013295166224143076,6.367603909180621e-05,4.941446996398745,0.25459442251284237,5.9388761406684075e-05,1.6905573557116316,0.0258687925332728,1.2760846885016631e-05,0.14597583195825445
1.0499999999999996,1.0549999999999995,0.6051485547338812,0.012516728941073542,1.8386784403725662e-06,4.8952242748317145,0.25589697387885224,-1.310645165500159e-05,1.6780596209596046,0.025991744152361874,6.320063302675789e-05,0.14268955996803317
1.074999999999999,1.079999999999999,0.6052462232376624,0.011836159968133484,-2.1425351829214135e-05,4.872111630890175,0.2554796392910744,-3.9414487914564334e-05,1.6729883718225578,0.025870022415008673,5.511853634522688e-06,0.1407217910277658
1.0999999999999985,1.1049999999999984,0.606829833588123,0.011252581994917637,1.449746836343687e-05,4.837276025193985,0.2573067977206187,5.44518237804942e-06,1.664217363287815,0.025885657605804774,-4.309913275308523e-05,0.1389869524575935
