# ===== Simulation Performance =====
# wall_clock_time,13.910670
# physics_time,10.005000
# real_time_factor,0.719232
# control_time,0.005955
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1
0.6000000000000004,0.6050000000000004,0.10728758017616515,"[0.1698266883600358, 0.0, 0.1551047259236595]","[0.16329613298931178, 0.0, 0.15917725256619694]",0.007696338525836144,-0.3132691183294547,0.22042608097588678
0.6250000000000004,0.6300000000000004,0.07884110119363856,"[0.16731285283231367, 0.0, 0.15483305546394646]","[0.16142135623730947, 0.0, 0.15857864376269046]",0.006981343984694789,-0.46740611800649223,0.23061948941392363
0.6500000000000005,0.6550000000000005,0.049672161230410836,"[0.16444038440859624, 0.0, 0.15479629022109231]","[0.15952684189993638, 0.0, 0.1579208222030718]",0.005822851542914351,-0.37375462967614065,0.2660409695038424
0.6750000000000005,0.6800000000000005,0.026183355474123208,"[0.16133906605035736, 0.0, 0.15483712795126814]","[0.15761445963411608, 0.0, 0.1572044370778005]",0.004413257918643448,-0.383753072157515,0.2741814950757563
0.7000000000000005,0.7050000000000005,0.011010794149424184,"[0.1581895818422335, 0.0, 0.15496167120733104]","[0.15568609673026018, 0.0, 0.156430195372505]",0.002902412949525262,-0.38306094369179794,0.27559489794870834
0.7250000000000005,0.7300000000000005,0.005437484091046322,"[0.15503268902620465, 0.0, 0.1551625235123199]","[0.15374365624974073, 0.0, 0.15559886117027305]",0.001360880615831642,-0.35902272121310924,0.28135445245339324
0.7500000000000006,0.7550000000000006,0.008740987468783441,"[0.15174509996411387, 0.0, 0.15518788834291386]","[0.15178905514679836, 0.0, 0.1547112548975941]",0.00047865592995617335,-0.351627199866829,0.2722016258733414
0.7750000000000006,0.7800000000000006,0.018058219503049484,"[0.14854672655641982, 0.0, 0.15504249694072347]","[0.14982422237673976, 0.0, 0.1537682525146973]",0.0018043542967481946,-0.33822494872020203,0.25314703808411443
0.8000000000000006,0.8050000000000006,0.028267251771085654,"[0.14560772137709477, 0.0, 0.15471954141713395]","[0.14785109699229182, 0.0, 0.15277078465108446]",0.0029715967229899227,-0.3208258845696366,0.22770918102729323
0.8250000000000006,0.8300000000000006,0.03511958491367978,"[0.14298688797465808, 0.0, 0.15415211041906068]","[0.14587162622999078, 0.0, 0.15171983568711123]",0.0037732844013484775,-0.3039664367669913,0.19963809372794078
0.8500000000000006,0.8550000000000006,0.036706353950548734,"[0.1406914750563359, 0.0, 0.1533101758499219]","[0.14388776358849453, 0.0, 0.15061644278252245]",0.004180006964014546,-0.28900714686067325,0.17268652399769618
0.8750000000000007,0.8800000000000007,0.033464838810767276,"[0.13868635170314872, 0.0, 0.1522011359180073]","[0.14190146690071564, 0.0, 0.14946169485290073]",0.00422392034522646,-0.2767615704764384,0.1497265022345079
0.9000000000000007,0.9050000000000007,0.02726159094527856,"[0.13690716512325957, 0.0, 0.15086205717759152]","[0.13991469640167645, 0.0, 0.14825673149503815]",0.0039790660088553495,-0.2675055562502932,0.1324787910578404
0.9250000000000007,0.9300000000000007,0.02021015853847755,"[0.13527643856366134, 0.0, 0.14934814359711931]","[0.1379294127939938, 0.0, 0.14700274186229198]",0.003541070680534226,-0.2609586721197904,0.12135218769288257
0.9500000000000007,0.9550000000000007,0.013834163542315474,"[0.13372032570535589, 0.0, 0.14771907357274688]","[0.1359475753129022, 0.0, 0.1457009634910337]",0.0030055630281575455,-0.25640690849696635,0.11549840449827396
0.9750000000000008,0.9800000000000008,0.008830728714518904,"[0.13218211508602964, 0.0, 0.14602660227230857]","[0.13397113979272546, 0.0, 0.14435268107935018]",0.002450024808324049,-0.25304363771509686,0.11329614199504906
1.0000000000000007,1.0050000000000006,0.005279759349513592,"[0.13062785746958072, 0.0, 0.1443081278188387]","[0.13200205673670398, 0.0, 0.14295922521920157]",0.0019256068781217822,-0.2502983737811611,0.11310922065460564
1.0250000000000001,1.03,0.002962810402353347,"[0.1290433917990555, 0.0, 0.14258747648220085]","[0.13004226939208383, 0.0, 0.141521971083288]",0.0014604992985162589,-0.24784614091024457,0.11380203306713955
1.0499999999999996,1.0549999999999995,0.0015838253820575224,"[0.12742645511081335, 0.0, 0.1408787228408837]","[0.12809371183236612, 0.0, 0.14004233706791971]",0.0010699405094087818,-0.24536630614644678,0.11482112648554749
1.074999999999999,1.079999999999999,0.000864657243109808,"[0.1257773962714966, 0.0, 0.13918825171563076]","[0.12615830704861006, 0.0, 0.1385217833932315]",0.0007676412214588642,-0.2424437746396879,0.11601810918740038
1.0999999999999985,1.1049999999999984,0.0005632046923519915,"[0.12409203111493944, 0.0, 0.1375150745383361]","[0.124237965051673, 0.0, 0.13696181066212168]",0.0005721867095750964,-0.23890668027469203,0.11737165198311855
1.124999999999998,1.129999999999998,0.0004816461290740059,"[0.1223615443308175, 0.0, 0.13585360786404652]","[0.12233458098726019, 0.0, 0.135363958379338]",0.0004903913129033724,-0.23501198687352315,0.11880872491597588
1.1499999999999975,1.1549999999999974,0.000492808175752711,"[0.12057804994554776, 0.0, 0.13419892720873478]","[0.1204500332656449, 0.0, 0.13372980343217256]",0.000486277069240724,-0.23103091574334397,0.12023569051155729
1.174999999999997,1.1799999999999968,0.000556374285396054,"[0.11873783642741689, 0.0, 0.1325491861218855]","[0.11858618170790411, 0.0, 0.13206095853426425]",0.0005112390157890475,-0.22692685283542166,0.12159373665604781
1.1999999999999964,1.2049999999999963,0.0007170933573659087,"[0.11683984861010827, 0.0, 0.13090364836543716]","[0.11674486571049981, 0.0, 0.13035907063404528]",0.0005527989297619504,-0.22256877179701198,0.12277007405559207
1.2249999999999959,1.2299999999999958,0.001099186046875793,"[0.11488631911240851, 0.0, 0.1292607457638549]","[0.11492790243001669, 0.0, 0.1286258192894017]",0.0006362867280282381,-0.21849031288083853,0.12331987881360941
1.2499999999999953,1.2549999999999952,0.0018538655475266257,"[0.11289529039054357, 0.0, 0.12762196786106067]","[0.11313708498984791, 0.0, 0.12686291501015273]",0.0007966340808201823,-0.21572203181059552,0.12244949984186734
1.2749999999999948,1.2799999999999947,0.003023509778588018,"[0.11090946723069461, 0.0, 0.12599415173337575]","[0.11137418071059894, 0.0, 0.12507209756998397]",0.0010325417660477002,-0.21315053103551884,0.11981674067620657
1.2999999999999943,1.3049999999999942,0.004497271185410867,"[0.10897062151377437, 0.0, 0.1243744310265552]","[0.10964092936595536, 0.0, 0.12325513428950083]",0.0013046600332178658,-0.20910166341415756,0.11550462620975549
1.3249999999999937,1.3299999999999936,0.006061488149930223,"[0.10709824386792546, 0.0, 0.12274194470109882]","[0.10793904146573637, 0.0, 0.12141381829209655]",0.0015718970573080997,-0.20391598624994156,0.10958961599625455
1.3499999999999932,1.354999999999993,0.007468666177164746,"[0.10529886318472373, 0.0, 0.12107104522964363]","[0.10627019656782805, 0.0, 0.11954996673435579]",0.0018047626796784053,-0.1983867036417009,0.1023611413500706
1.3749999999999927,1.3799999999999926,0.008515371192438623,"[0.10357576058954655, 0.0, 0.11934299203231613]","[0.10463604162066256, 0.0, 0.1176654190127405]",0.0019845521159577895,-0.19289432992976563,0.09433323494117231
1.3999999999999921,1.404999999999992,0.00909110242027341,"[0.10192974956025697, 0.0, 0.11754844096297282]","[0.10303818933787888, 0.0, 0.11576203494832771]",0.002102352299157955,-0.18764127657494,0.08605961826104043
1.4249999999999916,1.4299999999999915,0.009188772490908822,"[0.1003585187696011, 0.0, 0.1156863723407566]","[0.10147821660676903, 0.0, 0.11384169295139066]",0.002157907619920293,-0.18276714851569528,0.07801264250832411
1.449999999999991,1.454999999999991,0.008883413036282742,"[0.09885714236601242, 0.0, 0.113762228540294]","[0.09995766293208082, 0.0, 0.1119062881676346]",0.0021576978896978662,-0.17835043507410628,0.07052895559255756
1.4749999999999905,1.4799999999999904,0.008294655961130964,"[0.09741924569495532, 0.0, 0.11178577245314411]","[0.09847802891671253, 0.0, 0.10995773060791686]",0.002112524295381345,-0.17441057339381277,0.06379628091612473
1.49999999999999,1.50499999999999,0.0075498631998021535,"[0.09603821886599428, 0.0, 0.10976896916096675]","[0.09704077478079892, 0.0, 0.10799794326329673]",0.002035104688345947,-0.17092222268444837,0.05786953117149522
1.5249999999999895,1.5299999999999894,0.006758491027883139,"[0.09470816780530131, 0.0, 0.10772419600928212]","[0.09564731892065036, 0.0, 0.10602886020727528]",0.0019380836666737444,-0.1678333014629051,0.05270480239436332
1.549999999999989,1.5549999999999888,0.0060003197870326245,"[0.09342449389674906, 0.0, 0.10566296909931304]","[0.0942990365089668, 0.0, 0.10405242468709858]",0.0018326696604407074,-0.1650814211541934,0.04819843878379046
1.5749999999999884,1.5799999999999883,0.0053246299583942815,"[0.09218412453740535, 0.0, 0.10359521570854908]","[0.09299725813770855, 0.0, 0.10207058720600706]",0.0017279115494450456,-0.16260519731581122,0.04422118466392859
1.5999999999999879,1.6049999999999878,0.004755511848471635,"[0.09098548301103189, 0.0, 0.10152899796918077]","[0.09174326850496238, 0.0, 0.10008530359832446]",0.0016304883597418548,-0.16034994769058403,0.04064232932259275
1.6249999999999873,1.6299999999999872,0.004299155575186811,"[0.08982829800790007, 0.0, 0.0994705386243075]","[0.09053830514709982, 0.0, 0.09809853309928529]",0.0015448330972652339,-0.15826912420898773,0.03734351770170269
1.6499999999999868,1.6549999999999867,0.003950578932665132,"[0.08871333362888055, 0.0, 0.09742440746097157]","[0.08938355721747808, 0.0, 0.09611223641150643]",0.0014734288315921473,-0.15632348489295247,0.03422463922487299
1.6749999999999863,1.6799999999999862,0.003698722646052032,"[0.08764209418024517, 0.0, 0.09539376785312914]","[0.0882801643128893, 0.0, 0.09412837377001024]",0.0014171646621916722,-0.15447977938505425,0.031204859753944342
1.6999999999999857,1.7049999999999856,0.00352978692560632,"[0.08661653899886677, 0.0, 0.09338062885972792]","[0.08722921534891608, 0.0, 0.09214890300770923]",0.001375689239777979,-0.15271004148933254,0.028221299904897724
1.7249999999999852,1.729999999999985,0.0034291371851560954,"[0.08563883274503117, 0.0, 0.09138608341959652]","[0.08623174748530321, 0.0, 0.09017577762326137]",0.0013477343988614037,-0.15099177417157225,0.025226967530771114
1.7499999999999847,1.7549999999999846,0.003382243050406255,"[0.0847111500865426, 0.0, 0.08941053232978852]","[0.08528874510240639, 0.0, 0.08821094485320277]",0.0013314000587096423,-0.14930863681897763,0.02218878436811569
1.7749999999999841,1.779999999999984,0.0033750857556187662,"[0.08383554439634686, 0.0, 0.0874538986931638]","[0.08440113882972744, 0.0, 0.08625634375026042]",0.0013243998279762162,-0.14765096108072884,0.019085992293730286
1.7999999999999836,1.8049999999999835,0.003394366427122761,"[0.08301387732358637, 0.0, 0.08551583360119477]","[0.0835698046274955, 0.0, 0.08431390326974103]",0.0013242702476836748,-0.14601556074673183,0.015908880096392054
1.824999999999983,1.829999999999983,0.0034277214186640283,"[0.0822477942069858, 0.0, 0.08359590726184754]","[0.08279556292219997, 0.0, 0.08238554036588516]",0.0013285475483432968,-0.1444046540478139,0.01265763069689802
1.8499999999999825,1.8549999999999824,0.003464022257481811,"[0.08153872394127096, 0.0, 0.08169377562940308]","[0.08207917779692864, 0.0, 0.08047315810006489]",0.0013349147999115612,-0.14282462892877765,0.009340897441345659
1.874999999999982,1.879999999999982,0.0034937317652738056,"[0.08088789036771152, 0.0, 0.07980931308422454]","[0.08142135623730992, 0.0, 0.07857864376269186]",0.0013413175660476851,-0.14128436431356683,0.005974061421412674
1.8999999999999815,1.9049999999999814,0.0035092412520836827,"[0.08029632370774822, 0.0, 0.07794270433764355]","[0.08082274743380344, 0.0, 0.07670386701068957]",0.001346046010360845,-0.1397939712104942,0.002577162780442017
1.924999999999981,1.9299999999999808,0.0035050982387964994,"[0.07976487134816097, 0.0, 0.07609449442099725]","[0.0802839421410273, 0.0, 0.07485067802236767]",0.0013477810361875327,-0.13836375236727474,-0.0008273240191441452
1.9499999999999804,1.9549999999999803,0.003478063313275132,"[0.07929420985870068, 0.0, 0.07426559988600646]","[0.07980547209475475, 0.0, 0.07302090567151948]",0.0013456049797739237,-0.1370034128269405,-0.00421661243721314
1.9749999999999799,1.9799999999999798,0.00342697929134718,"[0.07888485979898363, 0.0, 0.07245728753778313]","[0.07938780948715504, 0.0, 0.07121635572254414]",0.0013389810151395163,-0.135721502745774,-0.00756941114020866
1.9999999999999793,2.0049999999999795,0.003352478113692448,"[0.07853720346505126, 0.0, 0.07067112895991791]","[0.07903136650079687, 0.0, 0.06943880904837535]",0.0013277083528703036,-0.1345250747029072,-0.010867271045268268
2.024999999999979,2.029999999999979,0.003256579563153792,"[0.07825150441351303, 0.0, 0.06890893975381021]","[0.07873649490187387, 0.0, 0.06769001987297468]",0.0013118618256876702,-0.13341953629800188,-0.014095418204568218
2.0499999999999785,2.0549999999999784,0.0031422463319729084,"[0.07802792700293257, 0.0, 0.06717271196089988]","[0.07850348569305395, 0.0, 0.06597171404012447]",0.001291724457249617,-0.13240866682052937,-0.01724309801481188
2.074999999999978,2.079999999999978,0.0030129545270266653,"[0.07786655426407513, 0.0, 0.06546454682902633]","[0.07833256882629465, 0.0, 0.06428558731022804]",0.0012677204420398632,-0.13149475559487028,-0.020303512526415927
2.0999999999999774,2.1049999999999773,0.0028723231869408603,"[0.07776740287292619, 0.0, 0.06378659326904437]","[0.07822391297590836, 0.0, 0.06263330368679934]",0.0012403541166294862,-0.1306788155772396,-0.023273461518871923
2.124999999999977,2.129999999999977,0.002723827284531068,"[0.07773043458401478, 0.0, 0.06214099538898191]","[0.07817762537210132, 0.0, 0.06101649377429205]",0.0012101584534223405,-0.129960829493913,-0.026152802575118584
2.1499999999999764,2.1549999999999763,0.0025706011141948815,"[0.07775556401079863, 0.0, 0.06052985069316758]","[0.07819375169515005, 0.0, 0.059436753168889966]",0.0011776547220213234,-0.12933999467720633,-0.02894383238777464
2.174999999999976,2.1799999999999757,0.0024153258324511396,"[0.07784266303153436, 0.0, 0.05895517908721484]","[0.07827227603032072, 0.0, 0.05789564088384627]",0.0011433234595352724,-0.12881494357292025,-0.03165066881561782
2.1999999999999753,2.204999999999975,0.002260187080337422,"[0.07799156233560506, 0.0, 0.057418901815755076]","[0.0784131208835748, 0.0, 0.0563946778109255]",0.0011075858528509187,-0.12838392719280356,-0.0342786876639609
2.2249999999999748,2.2299999999999747,0.002106885490680397,"[0.07820205072708937, 0.0, 0.055922828865431894]","[0.0786161472580466, 0.0, 0.05493534521946722]",0.0010707940455561451,-0.12804495719430012,-0.03683404465084656
2.2499999999999742,2.254999999999974,0.0019566831973426174,"[0.07847387280662602, 0.0, 0.054468653120904216]","[0.07888115479121616, 0.0, 0.05351908329455177]",0.0010332286630222295,-0.12779590832240859,-0.03932329419406568
2.2749999999999737,2.2799999999999736,0.0018104718239807876,"[0.07880672559977588, 0.0, 0.05305794957319458]","[0.07920788195264297, 0.0, 0.05214728971571175]",0.0009951019020564059,-0.1276345869341986,-0.04175310336361976
2.299999999999973,2.304999999999973,0.0016688506616231522,"[0.07920025462752944, 0.0, 0.051692178056345434]","[0.079596006302065, 0.0, 0.05082131827759073]",0.0009565647610854065,-0.12755877379944486,-0.04413005122220012
2.3249999999999726,2.3299999999999725,0.0015322070171404686,"[0.07965404985493268, 0.0, 0.050372688255397036]","[0.0800451448076081, 0.0, 0.04954247755391175]",0.0009177173153367416,-0.12756625106605785,-0.04646049985234101
2.349999999999972,2.354999999999972,0.0014007935293186007,"[0.08016764193651761, 0.0, 0.04910072603439077]","[0.08055485422379255, 0.0, 0.048312029606072754]",0.000878621312886438,-0.12765482492684857,-0.0487505225231368
2.3749999999999716,2.3799999999999715,0.0012747993523647876,"[0.08074049923149151, 0.0, 0.04787744044877686]","[0.08112463152896252, 0.0, 0.047131188737644464]",0.0008393147433045508,-0.12782235764069894,-0.051005875633026033
2.399999999999971,2.404999999999971,0.0011544133864591242,"[0.08137202621781806, 0.0, 0.04670389112356462]","[0.08175391442170776, 0.0, 0.04600112029599937]",0.0007998283793082453,-0.12806682535937056,-0.05323200342641945
2.4249999999999705,2.4299999999999704,0.0010398781292856095,"[0.0820615642199194, 0.0, 0.04558105600258222]","[0.08244208187578747, 0.0, 0.04492293952225457]",0.0007602045699061439,-0.12838642102625705,-0.055434067238371305
2.44999999999997,2.45499999999997,0.0009315321624977853,"[0.08280839578739202, 0.0, 0.044509839816030544]","[0.08318845475300793, 0.0, 0.04389771045066343]",0.0007205186862877195,-0.1287797220227351,-0.05761699323730546
2.4749999999999694,2.4799999999999693,0.0008298377222374074,"[0.08361175456687253, 0.0, 0.0434910839708583]","[0.08399229647345, 0.0, 0.04292644485854208]",0.0006809034217999388,-0.1292459347442041,-0.059785532866543846
2.499999999999969,2.504999999999969,0.0007353873781523088,"[0.08447084289779416, 0.0, 0.04252557889298809]","[0.08485281374238458, 0.0, 0.0420101012677678]",0.0006415753332383225,-0.12978520347045935,-0.061944326262349414
2.5249999999999684,2.5299999999999683,0.0006488813326780584,"[0.08538485918458431, 0.0, 0.041614079997604345]","[0.08576915733315874, 0.0, 0.04114958399883309]",0.0006028611779441719,-0.13039891844767695,-0.06409794868721093
2.549999999999968,2.5549999999999677,0.0005710702921364022,"[0.08635303453072599, 0.0, 0.040757327853289706]","[0.08674042292527989, 0.0, 0.040345742278390884]",0.0005652189431537539,-0.13108956001461908,-0.06625081696673346
2.5749999999999673,2.579999999999967,0.0005026457534000994,"[0.08737467616482267, 0.0, 0.039956072203683655]","[0.08776565199687095, 0.0, 0.03959936940117026]",0.0005292437912406298,-0.13186192349582096,-0.06840745388967114
2.599999999999967,2.6049999999999667,0.0004440974653914057,"[0.08844922048115342, 0.0, 0.03921110153253594]","[0.08884383277061561, 0.0, 0.03891120194709041]",0.0004956396073206731,-0.13272000453912614,-0.07057165401643768
2.6249999999999662,2.629999999999966,0.000395591978774428,"[0.08957625060804361, 0.0, 0.03852326314987791]","[0.08997390121226057, 0.0, 0.038281919054345]",0.0004651590862089097,-0.13366752387309402,-0.0727465450582424
2.6499999999999657,2.6549999999999656,0.00035688509756171563,"[0.09075548784269646, 0.0, 0.03789347465217802]","[0.09115474208068874, 0.0, 0.03771214174917489]",0.00043850378363970697,-0.13470609816722015,-0.07493413675446416
2.674999999999965,2.679999999999965,0.00032733914856982284,"[0.09198673959364767, 0.0, 0.03732271895569318]","[0.09238519002852762, 0.0, 0.03720243233299034]",0.0004162110289952379,-0.13583444208014922,-0.07713514186369375
2.6999999999999647,2.7049999999999645,0.0003060539929320752,"[0.09326980825341338, 0.0, 0.03681202148961862]","[0.09366403075220647, 0.0, 0.03675329382744705]",0.000398572850127559,-0.13704855229639148,-0.0793490799763206
2.724999999999964,2.729999999999964,0.00029207325233799317,"[0.09460438296985273, 0.0, 0.03636241519118398]","[0.09499000219032736, 0.0, 0.03636516947802487]",0.00038562905660162846,-0.13834272386917262,-0.08157460700449766
2.7499999999999636,2.7549999999999635,0.0002845953749041508,"[0.09598994242309358, 0.0, 0.03597490292360466]","[0.09636179576916729, 0.0, 0.03603844231659792]",0.0003772428467819643,-0.1397107449811863,-0.08380989088589058
2.774999999999963,2.779999999999963,0.0002831275976253896,"[0.09742568822907897, 0.0, 0.03565042563084296]","[0.09777805769408257, 0.0, 0.03577343478342823]",0.000373223112208592,-0.14114660894536007,-0.0860528517286158
2.7999999999999625,2.8049999999999624,0.0002875568214123551,"[0.09891051164516992, 0.0, 0.03538983911301864]","[0.09923739028554081, 0.0, 0.035570408408956256]",0.0003734366293845892,-0.14264448607502694,-0.08830119392543535
2.824999999999962,2.829999999999962,0.00029814423450053723,"[0.10044298157492211, 0.0, 0.03519389640165918]","[0.10073835335846144, 0.0, 0.03542956355570204]",0.00037786703746935416,-0.14419814144072174,-0.090552277631655
2.8499999999999615,2.8549999999999613,0.0003154598457382247,"[0.10202133659728761, 0.0, 0.03506322954032995]","[0.1022794656435051, 0.0, 0.035351039220531205]",0.0003866070569954686,-0.14580024395686886,-0.09280295059079827
2.874999999999961,2.879999999999961,0.00034025985055659465,"[0.10364346903710685, 0.0, 0.034998325499860226]","[0.10385920624890702, 0.0, 0.03533491289748231]",0.00039979197189702936,-0.14744212631280737,-0.0950494967959056
2.8999999999999604,2.9049999999999603,0.000373290731837853,"[0.10530690287578098, 0.0, 0.034999496126196655]","[0.10547601616141425, 0.0, 0.035381200501289234]",0.00041748956075870255,-0.14911459544526826,-0.09728787308780963
2.92499999999996,2.9299999999999597,0.0004150036326204395,"[0.10700878619260643, 0.0, 0.03506685091358988]","[0.10712829978484287, 0.0, 0.035489856351675286]",0.0004395646703035678,-0.1508106313211677,-0.0995144646122399
2.9499999999999593,2.954999999999959,0.0004651933621416348,"[0.1087459396504164, 0.0, 0.03520029334662562]","[0.10881442651473919, 0.0, 0.03566077321843447]",0.00046554501707768973,-0.15252658067824473,-0.10172649403157805
2.974999999999959,2.9799999999999587,0.0005227027862137229,"[0.11051497560567373, 0.0, 0.035399552987749196]","[0.11053273234758935, 0.0, 0.035893782427254245]",0.0004945483199414724,-0.15426762738677582,-0.10392355466921142
2.9999999999999583,3.004999999999958,0.0005852399195457681,"[0.11231251509087972, 0.0, 0.035664273606368944]","[0.11228152152298992, 0.0, 0.036188654026177075]",0.0005252955605453856,-0.1560441796285722,-0.10610678248415341
3.0249999999999577,3.0299999999999576,0.000649491761906328,"[0.11413542384504265, 0.0, 0.03599412743273205]","[0.11405906819715861, 0.0, 0.03654509701253508]",0.0005562352585301646,-0.15786768635440201,-0.10827778383746436
3.049999999999957,3.054999999999957,0.000711453882057677,"[0.1159809645756994, 0.0, 0.036388904429481464]","[0.11586361814613391, 0.0, 0.03696275962013462]",0.0005857302829556789,-0.15974539287873432,-0.11043717985022665
3.0749999999999567,3.0799999999999566,0.0007668452433790776,"[0.11784680851567877, 0.0, 0.036848539470863015]","[0.11769339049698206, 0.0, 0.03744122966640703]",0.0006122244329940057,-0.1616783951008103,-0.11258383936344808
3.099999999999956,3.104999999999956,0.0008114805626149709,"[0.1197309265616192, 0.0, 0.037373076141054194]","[0.11954657948530387, 0.0, 0.03798003495918301]",0.0006343365443125085,-0.16366353788329488,-0.1147149997497372
3.1249999999999556,3.1299999999999555,0.00084154884939132,"[0.12163143705284295, 0.0, 0.037962599341353674]","[0.1214213562373061, 0.0, 0.03857864376268938]",0.0006508799260351108,-0.16569683481795608,-0.11682668862378015
3.149999999999955,3.154999999999955,0.0008538138350374188,"[0.1235464830145947, 0.0, 0.038617174184471525]","[0.1233158705746791, 0.0, 0.039236465322307956]",0.0006608355399390721,-0.16777615969132537,-0.1189138754024593
