# ===== Simulation Performance =====
# wall_clock_time,15.943707
# physics_time,10.005000
# real_time_factor,0.627520
# control_time,0.007023
# ==================================

time,sim_time,lyapunov_V,task_error,u0,u1
0.0,0.005,140.7829892230844,0.2704680887881991,0.0,0.0
0.025,0.030000000000000002,118.24207217710773,0.2582010238134534,-1.1854640729971584,0.9726021567154344
0.049999999999999996,0.05499999999999999,110.05464624877231,0.24597237881535097,-1.000027426985384,0.999993452025455
0.075,0.08,105.40889586234714,0.23826453459020716,-0.9999361532067784,0.9999893154507721
0.10000000000000002,0.10500000000000002,101.69426675990188,0.23350180355660258,-0.012520337357519052,1.129193239910559
0.12500000000000003,0.13000000000000003,90.9508033265993,0.2247835340244972,-1.0000014569538915,0.9999970381755076
0.15000000000000005,0.15500000000000005,82.13195430966867,0.21447525994094618,0.020047379201422806,1.1341312101175802
0.17500000000000007,0.18000000000000008,64.93077069353677,0.19675953762844453,0.044429046382919606,1.1647803880931986
0.2000000000000001,0.2050000000000001,54.70816143218346,0.17727477733536579,-14.359967903467744,3.417785442235688
0.22500000000000012,0.23000000000000012,48.53238708259398,0.1661943520687127,0.06572554786435411,1.4949762102981632
0.2500000000000001,0.2550000000000001,35.39103824144666,0.14834578981686478,1.0000079319622583,0.5407089845244987
0.27500000000000013,0.28000000000000014,22.918547516039453,0.12223943133289938,0.9528655653312186,-1.0493645398211378
0.30000000000000016,0.30500000000000016,11.273407964648507,0.09165720689530837,1.00001517853168,-0.642217319487375
0.3250000000000002,0.3300000000000002,5.271889343785471,0.0617624876418523,0.5575410551522123,-0.9615751996329658
0.3500000000000002,0.3550000000000002,2.4143967553424206,0.03860695659248498,0.39031380171895946,-0.991240425092418
0.3750000000000002,0.3800000000000002,1.077267607702019,0.023491448358474793,0.1405213853920389,-0.9999999936858328
0.40000000000000024,0.40500000000000025,0.48998558209442217,0.014007390096317456,0.07543885206335163,-0.9999999977769713
0.42500000000000027,0.43000000000000027,0.31349944157141035,0.0076178786646838,0.3012138208944209,-0.8812064183707574
0.4500000000000003,0.4550000000000003,0.3888965615874363,0.009134107326360243,-0.6926374618582856,-0.9999298711653232
0.4750000000000003,0.4800000000000003,0.60728947331806,0.013221057399667396,1.0000030437797751,-0.6027376538998379
0.5000000000000003,0.5050000000000003,0.7638997541099515,0.01659648441048106,1.0000161823527798,-0.3680607368989312
0.5250000000000004,0.5300000000000004,0.8136390890191825,0.018666394746201537,1.0000064370650443,-0.2009723971274055
0.5500000000000004,0.5550000000000004,0.7981892381252494,0.019877719413711872,-0.99927202170896,-0.6149051117141002
0.5750000000000004,0.5800000000000004,0.9321059579520352,0.02042036122727204,-0.7131113912994614,-0.62593274365529
0.6000000000000004,0.6050000000000004,0.933481390820137,0.02087564252230254,0.9999840881370233,0.14541261520819393
0.6250000000000004,0.6300000000000004,0.8511589686100824,0.021010138595168967,-1.0001488743234457,-0.41305758272626153
0.6500000000000005,0.6550000000000005,0.9264337996969322,0.021235566183609864,0.9999926986696854,0.16930874521593803
0.6750000000000005,0.6800000000000005,0.8834905958017109,0.02121837654819563,-1.000111028161413,-0.3216054087900386
0.7000000000000005,0.7050000000000005,0.9074507487221823,0.02134112653003703,0.9999992259286048,0.3405070822975868
0.7250000000000005,0.7300000000000005,1.020187958178842,0.021481002432552947,-0.9610990102406171,-0.22133943458105718
0.7500000000000006,0.7550000000000006,0.9397368692350739,0.02155989094192077,-1.000113038070969,-0.09901766466295138
0.7750000000000006,0.7800000000000006,0.9017362117611122,0.021567922065579424,-1.0000711852676853,0.024577800537916875
0.8000000000000006,0.8050000000000006,0.8633415773741256,0.021312503682446544,-1.0000001655431352,0.12566707673454947
0.8250000000000006,0.8300000000000006,0.8160124759635102,0.020765629023888326,-0.9999850486916594,0.18994238368474725
0.8500000000000006,0.8550000000000006,0.7734653312014685,0.019894843592912114,-0.9791231727725962,0.2668407960805361
0.8750000000000007,0.8800000000000007,0.6061327299369432,0.018316012222762534,-0.8984423576515537,0.3598476282998607
0.9000000000000007,0.9050000000000007,0.38817761310365867,0.01585682363850776,-1.000002615673115,0.4545955592890433
0.9250000000000007,0.9300000000000007,0.23289414176984607,0.012712251212929172,-0.5284615460098657,0.5073892940646285
0.9500000000000007,0.9550000000000007,0.10604256578328528,0.009066295918525978,-0.3393651058556029,0.613555235991631
0.9750000000000008,0.9800000000000008,0.04349777565469973,0.004807574953264198,-0.32522737837819393,0.6072413179214441
1.0000000000000007,1.0050000000000006,0.0595640354997896,0.00017775732300448694,0.061513701944313486,0.6690860779417345
1.0250000000000001,1.03,0.167471960679285,0.004607953859351104,-0.8476848699733822,0.43714155663318544
1.0499999999999996,1.0549999999999995,0.3043732706997566,0.00892394705084325,0.410799282072524,0.5300554644668961
1.074999999999999,1.079999999999999,0.43025747411302356,0.012438138979248083,-0.8955057364691859,0.2659034404162348
1.0999999999999985,1.1049999999999984,0.5194218131027712,0.014822653321959705,0.49207980165656134,0.2968396123852688
1.124999999999998,1.129999999999998,0.5084561163605259,0.01587337788024981,-0.7294191314085954,0.06312006055961418
1.1499999999999975,1.1549999999999974,0.4600669687511297,0.01572581073377613,0.44642315072892674,0.07482790045077727
1.174999999999997,1.1799999999999968,0.3484535457954696,0.014477776813514984,-0.5033729721025453,-0.08739862768332898
1.1999999999999964,1.2049999999999963,0.24540861456524468,0.012517530389913469,0.26693044670819227,-0.08784237478746855
1.2249999999999959,1.2299999999999958,0.1421521894239181,0.010037193153309448,-0.19567881693085837,-0.14258627648625344
1.2499999999999953,1.2549999999999952,0.07423006658288034,0.007432772851285548,-0.06421345143164384,-0.17836907496411838
1.2749999999999948,1.2799999999999947,0.030401095341569633,0.004852356315942294,-0.03818166092310901,-0.15328654624091698
1.2999999999999943,1.3049999999999942,0.011632026995090037,0.0024164702298055014,-0.027716981683162268,-0.1597694419922287
1.3249999999999937,1.3299999999999936,0.012749878028342182,0.00015647664423428794,-0.03450180511695689,-0.14987955803728148
1.3499999999999932,1.354999999999993,0.026302780727665148,0.0019034136971692749,-0.18944489366570685,-0.1622432312515581
1.3749999999999927,1.3799999999999926,0.05371583199118868,0.0036600310117229145,0.2333141085669405,-0.057611025848002984
1.3999999999999921,1.404999999999992,0.07334816041172294,0.005101463872320009,-0.3561177573643183,-0.11339914311022257
1.4249999999999916,1.4299999999999915,0.08877061124020272,0.006196927692817216,0.19801428146813022,-0.016508981886159634
1.449999999999991,1.454999999999991,0.1095922081186975,0.006960684946229966,-0.6331044878354577,-0.10861842146111701
1.4749999999999905,1.4799999999999904,0.12049399315611749,0.007484285530777878,0.2813173575046954,0.061673428810019484
1.49999999999999,1.50499999999999,0.11626907434657854,0.007663502246799643,-0.2757494362677135,0.07521113689547279
1.5249999999999895,1.5299999999999894,0.09902808173826427,0.007482394403939466,-0.02907389538515458,0.08457162029813017
1.549999999999989,1.5549999999999888,0.09077330838350796,0.00704539987428043,0.11740531933611957,0.21880462187325078
1.5749999999999884,1.5799999999999883,0.06693295888199977,0.006362543526969716,-0.4111768944383186,0.0935206033929487
1.5999999999999879,1.6049999999999878,0.050507351663410346,0.005590428433086501,0.005987738038873692,0.1860331269752385
1.6249999999999873,1.6299999999999872,0.03333957967302185,0.0046887629096550336,-0.22788475894359092,0.1705242445411506
1.6499999999999868,1.6549999999999867,0.019047958523944895,0.003697056881392993,-0.18685870460123652,0.16587733243759656
1.6749999999999863,1.6799999999999862,0.009441772962596011,0.0026830982957933543,-0.17250709271082906,0.17999988159324185
1.6999999999999857,1.7049999999999856,0.003651155554289393,0.0016412068348726147,-0.17415835148118652,0.17913784155843104
1.7249999999999852,1.729999999999985,0.0021386186965794926,0.0005834366907915145,-0.1762998866938313,0.1805972858646769
1.7499999999999847,1.7549999999999846,0.0048505314888143015,0.0004769376139309177,-0.17331537057113997,0.17763899985203377
1.7749999999999841,1.779999999999984,0.010801691353214035,0.0014885365104308555,-0.16679754380546544,0.16885016202086026
1.7999999999999836,1.8049999999999835,0.01823792500806976,0.002386060105690316,-0.16515494593341185,0.15219619525611253
1.824999999999983,1.829999999999983,0.024941832232658563,0.0031070068016786968,-0.09494401534222932,0.1465953594573951
1.8499999999999825,1.8549999999999824,0.031908033430288314,0.003640558623665664,-0.31202873619039184,0.08450675688622922
1.874999999999982,1.879999999999982,0.03408408416077562,0.003987821390919418,0.021054474861588398,0.12512419618448642
1.8999999999999815,1.9049999999999814,0.03460677449180153,0.004154532976550938,-0.2809984035719097,0.06125025222906417
1.924999999999981,1.9299999999999808,0.03262366050292007,0.004144953149471373,-0.0027844677909537995,0.08270762380322315
1.9499999999999804,1.9549999999999803,0.027985772317069422,0.003969963400684476,-0.20987472228480655,0.04155288549909931
1.9749999999999799,1.9799999999999798,0.023069514649685447,0.003669924387982513,-0.08660380924213953,0.040493601643383524
1.9999999999999793,2.0049999999999795,0.01709118177865077,0.00326228984917209,-0.09604189911216271,0.040000454017346185
2.024999999999979,2.029999999999979,0.012272416293492528,0.0028066443929103966,-0.11917411214383807,0.026075407939050794
2.0499999999999785,2.0549999999999784,0.0080139487801359,0.0023220126127828896,-0.11301654344350065,0.025301687287778294
2.074999999999978,2.079999999999978,0.004740654099934113,0.0018328623366060347,-0.11269931582497733,0.024213380373744306
2.0999999999999774,2.1049999999999773,0.0024147297453638045,0.0013491678436484192,-0.11223560183784179,0.02367475285629887
2.124999999999977,2.129999999999977,0.0009879440910508974,0.0008744435439147647,-0.11170251539369269,0.023277727435254435
2.1499999999999764,2.1549999999999763,0.00040830554989349806,0.00040918186634527915,-0.11122095678072251,0.022914486387547308
2.174999999999976,2.1799999999999757,0.0006207566284720988,4.620675620783785e-05,-0.11107790339351938,0.02278403034392647
2.1999999999999753,2.204999999999975,0.0015429409950570197,0.00048734621530468385,-0.11128580781045472,0.023342251162115513
2.2249999999999748,2.2299999999999747,0.003037042242318112,0.0009073909227415041,-0.11203095462206412,0.02498819945022303
2.2499999999999742,2.254999999999974,0.004901847309965148,0.0012956287705652924,-0.11345907940700163,0.027952951998445656
2.2749999999999737,2.2799999999999736,0.006890774788246397,0.0016404573854372486,-0.11547237650218445,0.03227298121117063
2.299999999999973,2.304999999999973,0.008750220006049041,0.0019312780293690777,-0.11792350345504261,0.03776424534399594
2.3249999999999726,2.3299999999999725,0.010261673425777116,0.0021601552169549713,-0.1206332003066306,0.04408961197668182
2.349999999999972,2.354999999999972,0.011273787079089749,0.002322733410831703,-0.12341776811327468,0.050837637078355584
2.3749999999999716,2.3799999999999715,0.011717197500865327,0.002418446364858672,-0.1261135316837118,0.05759350375468496
2.399999999999971,2.404999999999971,0.011601561188240057,0.0024501838037513384,-0.12859274063445802,0.06399349020274063
2.4249999999999705,2.4299999999999704,0.010999102394234688,0.0024236049670412164,-0.13077122719959622,0.06976001880365795
2.44999999999997,2.45499999999997,0.010021213194951993,0.002346270558160034,-0.1326088422665012,0.07471765380316447
2.4749999999999694,2.4799999999999693,0.008794552850974365,0.0022267355625917424,-0.1341042450464279,0.07879242553219465
2.499999999999969,2.504999999999969,0.0074414096092472615,0.002073714632079425,-0.13528606220165565,0.08199838210570884
2.5249999999999684,2.5299999999999683,0.006066733975001429,0.0018953989701467216,-0.13620265176606194,0.0844162388185934
2.549999999999968,2.5549999999999677,0.004752061752378725,0.0016989685199754981,-0.13691241192023015,0.086169133500015
2.5749999999999673,2.579999999999967,0.00355505153543471,0.0014903090314074057,-0.1374760947753313,0.08739961014529224
2.599999999999967,2.6049999999999667,0.002512715203015881,0.001273916286587495,-0.13795131281453682,0.08825048624402
2.6249999999999662,2.629999999999966,0.0016464534470780224,0.0010529546400458915,-0.13838876684482063,0.08885054421468083
2.6499999999999657,2.6549999999999656,0.0009674108325086525,0.0008294364847377541,-0.13882661161425802,0.08930521501970315
2.674999999999965,2.679999999999965,0.00048114101456345475,0.0006045088181178161,-0.13927473675384058,0.08969287934612512
2.6999999999999647,2.7049999999999645,0.00019084822265948056,0.00037890307856114385,-0.13965446833202955,0.09007332236285152
2.724999999999964,2.729999999999964,9.888526180824748e-05,0.000154674415789775,-0.13992223598528897,0.09045583746564885
2.7499999999999636,2.7549999999999635,0.00020600967783218925,8.687090621737408e-05,-0.13993699094862794,0.09082681850418645
2.774999999999963,2.779999999999963,0.0005095424658517875,0.0003073015951377142,-0.13992231174314496,0.0910434909417977
2.7999999999999625,2.8049999999999624,0.0009999995619629628,0.0005314268991349057,-0.14007985089727543,0.0909370158975272
2.824999999999962,2.829999999999962,0.0016548777502548941,0.0007515196331416874,-0.1401429964556184,0.0904401643671514
2.8499999999999615,2.8549999999999613,0.002435433054666827,0.0009630307003021332,-0.13983680263208217,0.08950624152212304
2.874999999999961,2.879999999999961,0.003286727933313298,0.0011608762335319203,-0.1392106308442224,0.08805755633214321
2.8999999999999604,2.9049999999999603,0.004141709335913271,0.0013397088309747218,-0.1383459492957657,0.08607100795802998
2.92499999999996,2.9299999999999597,0.004929487403768775,0.0014944329282489534,-0.13728969030756907,0.08359732374587356
2.9499999999999593,2.954999999999959,0.005585186743699898,0.00162077351454943,-0.13609758612859507,0.08074164562667398
