# ===== Simulation Performance =====
# wall_clock_time,56.286468
# physics_time,40.005000
# real_time_factor,0.710739
# control_time,0.005990
# ==================================

time,sim_time,lyapunov_V,x_log,xd_log,task_error,u0,u1
12.450000000000546,12.455000000000547,4.3550135292903245e-05,"[0.12050338715876964, 0.0, 0.038122145679967044]","[0.12048138454897725, 0.0, 0.03827189946755771]",0.0001513615266024604,-0.17388575363831807,-0.02592560536652826
12.47500000000055,12.480000000000551,4.248526633783254e-05,"[0.12097381516913162, 0.0, 0.03827548322802646]","[0.12095073903110135, 0.0, 0.03842341628623225]",0.00014972206870234663,-0.17429531299075607,-0.026435699945097545
12.500000000000554,12.505000000000555,4.125495296166881e-05,"[0.12144534576694349, 0.0, 0.038432832230902984]","[0.12142135623731992, 0.0, 0.03857864376269396]",0.00014777178463695504,-0.17470942904728057,-0.026943468535232412
12.525000000000558,12.530000000000559,3.9861766443303325e-05,"[0.12191794803136038, 0.0, 0.038594190394479505]","[0.12189320713774691, 0.0, 0.038737572321780905]",0.00014550082093739918,-0.17512812350623672,-0.027448824055494724
12.550000000000562,12.555000000000563,3.830991963905093e-05,"[0.12239159127824173, 0.0, 0.038759555369532676]","[0.12236626262639616, 0.0, 0.03890019216003096]",0.00014289943123040193,-0.1755514210730823,-0.02795167551128853
12.575000000000566,12.580000000000567,3.6605377229445746e-05,"[0.12286624507589541, 0.0, 0.03892892476240922]","[0.12284049352297682, 0.0, 0.03906649324628647]",0.00013995795880907848,-0.17597934958612227,-0.028451927782528454
12.60000000000057,12.60500000000057,3.475596955398225e-05,"[0.12334187926088383, 0.0, 0.03910229614578947]","[0.12331587057469338, 0.0, 0.03923646532231309]",0.0001366668199907315,-0.1764119401156792,-0.028949481402868696
12.625000000000574,12.630000000000575,3.277151047493414e-05,"[0.12381846395302701, 0.0, 0.0392796670689741]","[0.12379236445805007, 0.0, 0.03941009790343247]",0.00013301648851010226,-0.17684922702936057,-0.02944423232953914
12.650000000000578,12.655000000000578,3.066391973002102e-05,"[0.12429596956846159, 0.0, 0.039461035066944275]","[0.12426994578065964, 0.0, 0.039587380279169304]",0.00012899748130777014,-0.1772912480109453,-0.029936071701816246
12.675000000000582,12.680000000000582,2.8447350234018996e-05,"[0.12477436682928268, 0.0, 0.039646397667210655]","[0.12474858508305661, 0.0, 0.039768301513911364]",0.00012460034622301596,-0.1777380440181508,-0.030424885585512918
12.700000000000585,12.705000000000586,2.6138320752101934e-05,"[0.12525362676788304, 0.0, 0.03983575239317648]","[0.1252282528405141, 0.0, 0.039952850447584815]",0.00011981565230111784,-0.17818965916144908,-0.03091055470035179
12.72500000000059,12.73000000000059,2.3755854272776025e-05,"[0.1257337207236289, 0.0, 0.040029096762391386]","[0.1257089194648654, 0.0, 0.0401410156963421]",0.00011463398367376824,-0.17864614048547459,-0.031392954126998364
12.750000000000593,12.755000000000594,2.1321622229563834e-05,"[0.12621462032894165, 0.0, 0.040226428277656906]","[0.12619055530632903, 0.0, 0.04033278565326426]",0.00010904593829863394,-0.17910753762703574,-0.0318719529888525
12.775000000000597,12.780000000000598,1.8860094424116884e-05,"[0.12669629748120165, 0.0, 0.04042774440845078]","[0.12667313065533756, 0.0, 0.040528148489077154]",0.0001030421332613223,-0.17957390232487905,-0.032347414104225466
12.800000000000601,12.805000000000602,1.6398694040216917e-05,"[0.12717872429614885, 0.0, 0.0406330425595681]","[0.12715661574437034, 0.0, 0.040727092152880784]",9.661321888863761e-05,-0.18004528774919984,-0.03281919360290637
12.825000000000605,12.830000000000606,1.3967956457678473e-05,"[0.12766187303765789, 0.0, 0.04084232002324263]","[0.12764098074978966, 0.0, 0.040929604372892836]",8.974990465860063e-05,-0.18052174762507117,-0.03328714050315178
12.850000000000609,12.85500000000061,1.1601689605204986e-05,"[0.12814571601793595, 0.0, 0.04105557391032858]","[0.1281261957936804, 0.0, 0.04113567265720566]",8.244300095378569e-05,-0.18100333511561956,-0.033751096243318526
12.875000000000613,12.880000000000614,9.337132276524068e-06,"[0.12863022546139985, 0.0, 0.041272801055428375]","[0.12861223094569313, 0.0, 0.04134528429455683]",7.46834824447326e-05,-0.18149010144225153,-0.0342108941657003
12.900000000000617,12.905000000000618,7.215105099744203e-06,"[0.1291153733248344, 0.0, 0.041493997890207884]","[0.12909905622489018, 0.0, 0.0415584263551132]",6.646258225982894e-05,-0.1819820942290438,-0.034666358953310765
12.92500000000062,12.930000000000621,5.280146667770578e-06,"[0.12960113106609314, 0.0, 0.04171916027867113]","[0.12958664160159522, 0.0, 0.041775085691268476]",5.7771933978529376e-05,-0.18247935557130843,-0.03511730602399223
12.950000000000625,12.955000000000625,3.5806247176389024e-06,"[0.13008746935377627, 0.0, 0.04194828330799621]","[0.13007495699924548, 0.0, 0.041995248938454244]",4.8603800882491444e-05,-0.18298191986908247,-0.03556354089742933
12.975000000000628,12.98000000000063,2.1688092929945778e-06,"[0.13057435771145046, 0.0, 0.04218136102898435]","[0.13056397229624708, 0.0, 0.04221890251596433]",3.8951509516505356e-05,-0.1834898115236126,-0.03600485856600904
13.000000000000632,13.005000000000633,1.1008918883874582e-06,"[0.13106176409129458, 0.0, 0.042418386140758026]","[0.13105365732783297, 0.0, 0.042446032627792646]",2.8810551177960346e-05,-0.18400304189481675,-0.03644104272128016
13.025000000000636,13.030000000000637,4.369315101931147e-07,"[0.13154965436559324, 0.0, 0.04265934960994252]","[0.13154398188792385, 0.0, 0.042676625263483925]",1.8183102270855523e-05,-0.18452160390863553,-0.03687186443153168
13.05000000000064,13.055000000000641,2.4070654408176086e-07,"[0.13203799174337866, 0.0, 0.0429042402267883]","[0.1320349157309912, 0.0, 0.042910666198998276]",7.124252315244356e-06,-0.18504549289294503,-0.03729708757696567
13.075000000000644,13.080000000000645,5.794584286295184e-07,"[0.1325267362939177, 0.0, 0.0431530442140664]","[0.13252642857392294, 0.0, 0.04314814099758835]",4.912863057913475e-06,-0.18557465738376405,-0.03771645648448417
13.100000000000648,13.105000000000649,1.5235015079989131e-06,"[0.1330158441413546, 0.0, 0.043405744604475105]","[0.1330184900978919, 0.0, 0.04338903501068994]",1.6917789762925543e-05,-0.1861090479948124,-0.03812970858911749
