# ===== Simulation Performance =====
# wall_clock_time,1.189614
# physics_time,10.010000
# real_time_factor,8.414492
# ==================================

time,sim_time,task_error,u0,u1,u2
0.0,0.01,0.4273819477382517,0.0,0.0,0.0
0.05,0.060000000000000005,0.4273819552565305,1.6021669169850832,1.5620912524318216,1.5618846636562285
0.09999999999999999,0.10999999999999999,0.4273819631487744,1.602164673131165,1.562089019994906,1.5618824303458363
0.15,0.16,0.4273819689515954,1.602163321401864,1.5620876790555878,1.5618810915259909
0.20000000000000004,0.21000000000000005,0.4273819741431297,1.6021620539164039,1.5620864300763846,1.5618798443668263
0.25000000000000006,0.26000000000000006,0.4273819798753822,1.602161240034118,1.5620856102782683,1.5618790242780152
0.3000000000000001,0.3100000000000001,0.42738198501178165,1.602159921868262,1.5620843114176022,1.561877726368653
0.35000000000000014,0.36000000000000015,0.42738199068989824,1.6021590984835854,1.5620834822756051,1.5618768965600307
0.4000000000000002,0.4100000000000002,0.42738199577228636,1.6021578226316915,1.562082225387104,1.5618756410662604
0.45000000000000023,0.46000000000000024,0.42738200139097476,1.602157003390948,1.5620814003624222,1.5618748153002595
0.5000000000000002,0.5100000000000002,0.4273820064201014,1.6021557305269343,1.5620801464508307,1.5618735626848015
0.5500000000000003,0.5600000000000003,0.42738201198804493,1.6021549305750804,1.5620793406125324,1.5618727561684724
0.6000000000000003,0.6100000000000003,0.4273820170123774,1.6021536389958757,1.5620780680339383,1.561871484830494
0.6500000000000004,0.6600000000000004,0.4273820225253312,1.6021528590362593,1.5620772820603832,1.561870698265185
0.7000000000000004,0.7100000000000004,0.42738202749882503,1.6021516027459117,1.562076044515617,1.5618694621734335
0.7500000000000004,0.7600000000000005,0.4273820330089803,1.602150767719796,1.5620752039051025,1.561868620412661
0.8000000000000005,0.8100000000000005,0.4273820379287531,1.6021495341490442,1.5620739888376574,1.561867407040114
0.8500000000000005,0.8600000000000005,0.42738204333440843,1.6021487616878851,1.5620732103840784,1.5618666278423403
0.9000000000000006,0.9100000000000006,0.4273820482389959,1.6021474792662924,1.562071946266037,1.5618653642280758
0.9500000000000006,0.9600000000000006,0.4273820537102292,1.6021467357727124,1.5620711966804366,1.5618646153918057
