# ===== Simulation Performance =====
# wall_clock_time,2.604789
# physics_time,10.010000
# real_time_factor,3.842922
# control_time,0.000352
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2
0.0,0.01,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.37123106012293744, 0.0, 0.29090097423302674]",0.4597876720545952,0.0,0.0,0.0
0.05,0.060000000000000005,"[1.755968076072094e-06, -2.2326770349355108e-10, 0.019619730003209483]","[0.36906722092124944, 0.0, 0.2929012673240446]",0.4592299163398885,0.0,0.0,0.0
0.09999999999999999,0.10999999999999999,"[1.746970584773942e-06, -6.535188239960492e-10, 0.019619730003176614]","[0.3667431720921021, 0.0, 0.29473492999743]",0.4584622625342674,0.0,0.0,0.0
0.15,0.16,"[1.7403068609087569e-06, -1.0179243506493054e-09, 0.019619730003152515]","[0.36426249715033954, 0.0, 0.29639913487824726]",0.4574852324820939,0.0,0.0,0.0
0.20000000000000004,0.21000000000000005,"[1.734407945981494e-06, -1.1558521866046036e-09, 0.019619730003131164]","[0.361629021116919, 0.0, 0.297891315883194]",0.4562996493541267,0.0,0.0,0.0
0.25000000000000006,0.26000000000000006,"[1.727928747675905e-06, -1.3161420544166604e-09, 0.01961973000310816]","[0.358846804621006, 0.0, 0.29920917217731613]",0.4549066335431453,0.0,0.0,0.0
0.3000000000000001,0.3100000000000001,"[1.7220733871123158e-06, -1.4470305395159404e-09, 0.019619730003087123]","[0.35592013763877794, 0.0, 0.30035067172172814]",0.45330759995483555,0.0,0.0,0.0
0.35000000000000014,0.36000000000000015,"[1.7155994244690548e-06, -1.6156326202165904e-09, 0.01961973000306431]","[0.3528535328785926, 0.0, 0.3013140544068702]",0.45150426062057053,0.0,0.0,0.0
0.4000000000000002,0.4100000000000002,"[1.7097616667819702e-06, -1.777916835060895e-09, 0.019619730003043526]","[0.34965171882271806, 0.0, 0.302097834766469]",0.44949861902694427,0.0,0.0,0.0
0.45000000000000023,0.46000000000000024,"[1.7034017318373464e-06, -1.9165817013176596e-09, 0.01961973000302124]","[0.3463196324363565, 0.0, 0.3027008042680198]",0.44729297175101795,0.0,0.0,0.0
0.5000000000000002,0.5100000000000002,"[1.6976160762072153e-06, -2.066558457458554e-09, 0.019619730003000824]","[0.34286241155520114, 0.0, 0.3031220331762553]",0.44488990218635704,0.0,0.0,0.0
0.5500000000000003,0.5600000000000003,"[1.6912686989634953e-06, -2.2331914053179734e-09, 0.01961973000297893]","[0.3392853869632664, 0.0, 0.3033608719867301]",0.4422922809844267,0.0,0.0,0.0
0.6000000000000003,0.6100000000000003,"[1.6855543478688012e-06, -2.3922852403490104e-09, 0.019619730002958947]","[0.33559407417320514, 0.0, 0.30341695242731]",0.4395032590944994,0.0,0.0,0.0
