# ===== Simulation Performance =====
# wall_clock_time,61.974210
# physics_time,20.002000
# real_time_factor,0.322747
# control_time,0.004631
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.29168154723945083, 0.0, 0.3704504871165134]",0.45624479807997387,-20.712657574513436,-20.712657574513447,-20.71265757451352
0.01,0.012,"[0.03966870600353506, -0.00037852327056450246, 0.022393148683855967]","[0.2913462395591875, 0.0, 0.3707816074920327]",0.4297862752662765,-100.000293542067,-43.316318396867366,-44.38410160507282
0.020000000000000004,0.022000000000000006,"[0.053609643100291836, -0.000420502843518573, 0.02462792095867326]","[0.29100675781155305, 0.0, 0.37110852749074247]",0.42000759231078627,-99.99746329383701,0.0053716455188466085,-0.0006202793799246295
0.030000000000000013,0.032000000000000015,"[0.03947542376101593, -0.00045154968489868267, 0.02226692223361268]","[0.2906631153987058, 0.0, 0.37143123420640095]",0.43012925625074583,-38.918552514256646,-13.4181702117514,-13.406113296597388
0.04000000000000002,0.04200000000000002,"[0.033909311209438145, -0.0008710799531884899, 0.02152513538735807]","[0.29031532588705966, 0.0, 0.3717497148990996]",0.4340530603939128,-18.14038735730608,-40.965678393023545,-41.26604572567564
0.05000000000000003,0.05200000000000003,"[0.046199107698543074, -0.0007566264702975835, 0.0232356391917617]","[0.28996340300674917, 0.0, 0.3720639569957659]",0.4255617457581135,-99.99991314737994,-0.00020450345881359246,-6.968868790426586e-05
0.06000000000000004,0.06200000000000004,"[0.024667110724931197, -0.000599425757283365, 0.02061907560341867]","[0.28960736065108683, 0.0, 0.37237394809066]",0.44036937411755567,-46.79755158506503,-20.84719274389528,-20.849115793660626
0.07000000000000005,0.07200000000000005,"[0.06713300739538706, -0.0007404141745328385, 0.027437253507908866]","[0.28924721287601546, 0.0, 0.37267967594586426]",0.41052113068667767,-72.44959168689756,-50.217368221984955,-50.240438294066394
0.08000000000000006,0.08200000000000006,"[0.09321943219756083, -0.0006726443343633989, 0.034852525469111835]","[0.2888829738995525, 0.0, 0.3729811284917664]",0.3906604999021778,-39.46109381756577,-14.267529537155442,-14.107191105492534
0.09000000000000007,0.09200000000000007,"[0.10893720965635528, -0.00027237971490751877, 0.04036741078241007]","[0.28851465810122884, 0.0, 0.3732782938275362]",0.37825624942698033,-23.172734410178098,-49.69704028931881,-49.510452884753576
0.10000000000000007,0.10200000000000008,"[0.09107692814227336, -5.154205601096197e-05, 0.03362474937433623]","[0.28814228002152176, 0.0, 0.3735711602215949]",0.3929355135589156,-74.48217088252099,-99.95097994051231,-99.84318858483293
0.11000000000000008,0.11200000000000009,"[0.07664368708188535, -0.00040302410948143524, 0.029228745949910005]","[0.28776585436128016, 0.0, 0.3738597161120788]",0.404157441525081,-39.736328284065394,-60.63230307635458,-60.829557192832276
0.12000000000000009,0.1220000000000001,"[0.09033762692237271, -0.0007102463809735852, 0.03317051646468242]","[0.28738539598114465, 0.0, 0.3741439501072954]",0.39381621372284076,-51.973768421994016,-27.985868027719437,-27.924874671897808
0.1300000000000001,0.1320000000000001,"[0.11161081909876418, -0.000725130741541837, 0.04062233759671909]","[0.2870009199009605, 0.0, 0.3744238509861733]",0.3770751431944128,-100.0015864373507,0.25282633558607615,-0.2506934608170593
0.1400000000000001,0.1420000000000001,"[0.08588472007092408, -0.000758726660109501, 0.03144929358157898]","[0.28661244129918506, 0.0, 0.374699407698705]",0.39763404604869446,-99.99000297386301,-47.933465946993806,-47.83471824669392
