# ===== Simulation Performance =====
# wall_clock_time,39.839498
# physics_time,13.332000
# real_time_factor,0.334643
# control_time,0.004475
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.29168154723945083, 0.0, 0.3704504871165134]",0.45624479807997387,-20.712608979693456,-20.712608979693552,-20.71260897969356
0.01,0.012,"[0.03959249053705933, -0.00045796946627571256, 0.022382521538341492]","[0.29117701961001274, 0.0, 0.3709455933490214]",0.429873469796624,-99.99951256545012,-42.62445207577158,-43.98287028375996
0.020000000000000004,0.022000000000000006,"[0.050109830389992914, -0.00046353901075196405, 0.023982635355231135]","[0.2906631153987058, 0.0, 0.37143123420640095]",0.42259510957953433,-0.004900485100768889,-99.02816414199378,-100.96537175988888
0.030000000000000013,0.032000000000000015,"[0.09555118694114778, -0.0003457016449892247, 0.0358167882054305]","[0.2901398802534735, 0.0, 0.37190736655122314]",0.3883577679504236,-99.99853310574326,0.0012580172238220407,-0.003076960715914806
0.04000000000000002,0.04200000000000002,"[0.06640313301767445, -0.0003415184708104869, 0.02708758520206715]","[0.28960736065108683, 0.0, 0.37237394809066]",0.4111482898725557,-99.9865667637127,-46.38060740256447,-46.315611939797584
0.05000000000000003,0.05200000000000003,"[0.08435370418722447, -0.0003659845720708888, 0.031864638682700896]","[0.28906560389301605, 0.0, 0.37283093738024137]",0.39769977705973314,-99.99458555426224,-57.95187642864632,-57.902849320526116
0.06000000000000004,0.06200000000000004,"[0.06649843820455793, -0.00040169244227122663, 0.0270043881109424]","[0.28851465810122884, 0.0, 0.3732782938275362]",0.4113356063292474,-60.9559103042393,-99.98575380994264,-99.907957990939
0.07000000000000005,0.07200000000000005,"[0.06362615700178843, -0.00044080042988727745, 0.026317686048259088]","[0.28795457221391607, 0.0, 0.37371597769575815]",0.41353235087016416,-61.16294472779647,-100.01652746601808,-99.9404511936838
0.08000000000000006,0.08200000000000006,"[0.053902348480642175, -0.0004832637273806278, 0.024309147882906695]","[0.28738539598114465, 0.0, 0.3741439501072954]",0.42059357563011973,-66.5909893740607,-91.89641063105076,-91.8079366334094
0.09000000000000007,0.09200000000000007,"[0.05984786489657288, -0.0005251848038234049, 0.02540710868117611]","[0.2868071799604387, 0.0, 0.3745621730471637]",0.4164373488122244,-32.45650437292758,-100.03089011367035,-99.96725487169103
0.10000000000000007,0.10200000000000008,"[0.05746455754729979, -0.0005439014894859762, 0.02484785690391135]","[0.2862199755122884, 0.0, 0.3749706093663834]",0.4182287398889086,-40.226500188229274,-62.06692514758552,-61.98727620784186
