# ===== Simulation Performance =====
# wall_clock_time,30.406652
# physics_time,10.002000
# real_time_factor,0.328941
# control_time,0.004573
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.29168154723945083, 0.0, 0.3704504871165134]",0.45624479807997387,-20.71253008745929,-20.71253008745936,-20.712530087459587
0.01,0.012,"[0.03974640945142544, 0.00028587548554638375, 0.022404017828765235]","[0.29100675781155305, 0.0, 0.37110852749074247]",0.4297984172160781,-99.99700895559768,-44.81299967909417,-43.879773048308195
0.020000000000000004,0.022000000000000006,"[0.0571626050499126, 0.00028267277971268687, 0.02532980312825152]","[0.29031532588705966, 0.0, 0.3717497148990996]",0.41757277977495993,-100.00765671341865,-48.67972340030331,-48.65888096609975
0.030000000000000013,0.032000000000000015,"[0.08956090164014961, 0.00019318307611882883, 0.033819373976926845]","[0.28960736065108683, 0.0, 0.37237394809066]",0.393240159108714,-71.76180042054645,-51.277481223992396,-51.26802417471094
0.04000000000000002,0.04200000000000002,"[0.13089809165170913, 0.00012857354341634403, 0.05082964696762681]","[0.2888829738995525, 0.0, 0.3729811284917664]",0.3588047053735765,-70.22702970687409,-52.40037418601227,-52.35702518985764
0.05000000000000003,0.05200000000000003,"[0.12993297484762042, 9.941847377656387e-05, 0.04978567857835348]","[0.28814228002152176, 0.0, 0.3735711602215949]",0.36037096477184094,-22.92149665268065,-100.07356232448234,-99.89298440291913
0.06000000000000004,0.06200000000000004,"[0.15534917441684762, 6.511142807112973e-05, 0.06376990074291625]","[0.28738539598114465, 0.0, 0.3741439501072954]",0.33729159278481324,-77.57802227792226,-100.06799007471265,-99.97688070845241
0.07000000000000005,0.07200000000000005,"[0.178707926343556, 3.088095346722965e-05, 0.07976441991710793]","[0.28661244129918506, 0.0, 0.374699407698705]",0.31405418691552844,-99.99736575512324,-19.509769854222203,-19.622479710498023
0.08000000000000006,0.08200000000000006,"[0.16514724984494336, 5.109922083749658e-06, 0.06921278920283361]","[0.28582353803414773, 0.0, 0.375237445282631]",0.3289587461764673,-99.99290423508025,-73.53615189885299,-73.4556630296331
0.09000000000000007,0.09200000000000007,"[0.2013285909155977, -2.59094781635846e-05, 0.09833047030194243]","[0.28501881076300345, 0.0, 0.3757579778967016]",0.28977590572656026,-99.98755666165061,-84.63165223224506,-84.55506718929499
0.10000000000000007,0.10200000000000008,"[0.18221702765818892, -6.41191962594088e-05, 0.08100426547234779]","[0.28419838656151697, 0.0, 0.37626092334278305]",0.31237268717328665,-77.61132024349577,-93.17450920039472,-93.08812507659917
0.11000000000000008,0.11200000000000009,"[0.16640032172848665, -0.00010530627525932565, 0.06913677643175621]","[0.28336239498418037, 0.0, 0.3767462021999589]",0.32909526962739116,-83.88570088292364,-100.16574547182574,-100.07012773130529
0.12000000000000009,0.1220000000000001,"[0.16661127616504928, -0.00013972778251715735, 0.06910193287336368]","[0.2825109680437549, 0.0, 0.37721373783707224]",0.32918937172914087,-80.65800002996221,-99.97114848760712,-99.87651872835751
