# ===== Simulation Performance =====
# wall_clock_time,3.945437
# physics_time,0.112500
# real_time_factor,0.028514
# control_time,0.029659
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2,u3,u4,u5,u6,u7,u8
0.0,0.0075,"[0.0, 0.0, 0.2575]","[0.15909902576697316, 0.0, 0.32876893987706246]",0.1743323314569054,-3.128252571843548e-05,2.126493789926257e-13,3.9983181451241976e-10,-3.108077994719692e-05,2.1129245068736657e-13,3.9982832988652846e-10,-6.164424348991884e-05,2.0993744364868782e-13,3.9788631525605183e-10
0.0375,0.045,"[0.1587519469640947, -0.0003560654940338468, 0.271810783055222]","[0.15909902576697316, 0.0, 0.32876893987706246]",0.05696032720124438,1.66118010642012,-0.028085817331140565,0.45054115515514065,1.9694054385899278,0.030831440890188223,-0.11977248768741168,-0.1693099841938865,-2.612374662305685e-06,-0.1399761373018696
0.07500000000000001,0.08250000000000002,"[0.2737622116196362, -0.06905346042194935, 0.3196448621542405]","[0.15909902576697316, 0.0, 0.32876893987706246]",0.13416137812507806,27.7521640148772,10.320286614988738,12.268188267894027,16.73907560465074,1.5813236713968417,10.351235129318571,-0.9612899278210996,2.6343087019330182,11.445299716040518
0.11250000000000004,0.12000000000000005,"[-5.735769345172513, 0.5454959438122892, -9.255659368743554]","[0.15909902576697316, 0.0, 0.32876893987706246]",11.265358624496011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0375,"[0.10434071905903863, 0.007201541382583495, 0.2850402094638459]","[0.15909902576697316, 0.0, 0.32876893987706246]",0.07044527106454386,25.000003324055736,5.858714819364068,17.634419544682537,15.197760401204793,2.53983269728429,6.49758795270482,0.10225502747513132,0.007930568943016443,2.644116798329023
0.0675,0.07500000000000001,"[0.18409066936838228, -0.041269985537401535, 0.29489076959019667]","[0.15909902576697316, 0.0, 0.32876893987706246]",0.058953578162339405,-33.36882487139346,-27.25658054162258,-14.46672038150353,12.794122671005026,0.3335767505840919,-19.954473889721104,1.5369401002792702,0.12583106441459774,-15.976318724281654
0.10500000000000004,0.11250000000000004,"[2.2933067562116936, -2.845311638342841, -5.983996217938953]","[0.15909902576697316, 0.0, 0.32876893987706246]",7.245801880655797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0375,"[0.10434071905903863, 0.007201541382583495, 0.2850402094638459]","[0.15909902576697316, 0.0, 0.32876893987706246]",0.07044527106454386,25.000003324055736,5.858714819364068,17.634419544682537,15.197760401204793,2.53983269728429,6.49758795270482,0.10225502747513132,0.007930568943016443,2.644116798329023
0.0675,0.07500000000000001,"[0.18409066936838228, -0.041269985537401535, 0.29489076959019667]","[0.15909902576697316, 0.0, 0.32876893987706246]",0.058953578162339405,-33.36882487139346,-27.25658054162258,-14.46672038150353,12.794122671005026,0.3335767505840919,-19.954473889721104,1.5369401002792702,0.12583106441459774,-15.976318724281654
0.10500000000000004,0.11250000000000004,"[2.2933067562116936, -2.845311638342841, -5.983996217938953]","[0.15909902576697316, 0.0, 0.32876893987706246]",7.245801880655797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
