time,V,V_dot,q_vel_0,q_vel_1,q_vel_2,q_vel_3,stability_bound,task_error,u_0 (A Flexor),u_1 (A Extensor),u_2 (B Flexor),u_3 (B Extensor),tau_0,tau_1,tau_2,tau_3
0.07800000000000006,16.790008857423057,[-905.97238775],5.43602755118854,-1.4994036189310043,11.728216458082414,9.032358918591285,-346.30542335526786,0.11410064094434492,0.0,1.0000001575957225,1.0000000000020481,-0.0,-0.10000001575957225,-0.10000001575957225,0.10000000000020481,0.10000000000020481
0.08000000000000006,15.613167624600395,[-690.82982704],5.2399898672345,-1.6545455180365247,11.97277757894776,9.219987100078836,-170.38755266928814,0.11011925223320254,0.0,1.0010520705300123,0.9999246337793134,-0.0,-0.10010520705300124,-0.10010520705300124,0.09999246337793134,0.09999246337793134
0.08200000000000006,14.52972550056993,[-555.34124936],5.0226094144946005,-1.6871808313394618,12.072564284317894,9.286505002323226,-71.01160825328162,0.10622243555996547,1.0012174360529031,-0.0,0.0,0.9997673620666525,0.10012174360529032,0.10012174360529032,-0.09997673620666525,-0.09997673620666525
0.08400000000000006,13.742073827499325,[-916.11348804],1.7101935355233855,10.334546133387917,1.3562733602671138,-2.1994968091018308,-458.0443578583666,0.10242200732034121,1.0000134467662132,-0.0,0.440415128598243,-0.0,0.10000134467662132,0.10000134467662132,0.0440415128598243,0.0440415128598243
0.08600000000000006,12.738505507059152,[-697.11974884],3.932184542838373,6.911736696407551,1.333224393757153,2.063981974536908,-272.4995421946792,0.09900261068167433,0.0,0.9987348074454004,1.0002593211301816,-0.0,-0.09987348074454006,-0.09987348074454006,0.10002593211301816,0.10002593211301816
0.08800000000000006,11.714858391268493,[-519.68263528],6.812625191119528,-1.508935365776968,7.6132961246987385,6.074165925158844,-129.18735253425746,0.09549478694626079,0.0,0.9999969272478415,1.0000006605456986,-0.0,-0.09999969272478415,-0.09999969272478415,0.10000006605456986,0.10000006605456986
0.09000000000000007,10.86093476044027,[-443.61263794],6.593126474615872,-2.526331684067964,9.260281262102978,7.65958155022851,-81.58251382103333,0.0919570109397805,0.999961145093937,-0.0,0.0,0.9999519406026618,0.0999961145093937,0.0999961145093937,-0.09999519406026619,-0.09999519406026619
0.09200000000000007,10.19008352675053,[-679.31032533],2.7675085788605065,9.61850984309133,-0.4607788816256928,-3.156876518252907,-339.640801490177,0.08844345536625997,0.0,1.0029226362674255,0.13278409060305185,-0.0,-0.10029226362674255,-0.10029226362674255,0.013278409060305186,0.013278409060305186
0.09400000000000007,9.385768046296228,[-489.25372434],6.238030541380737,1.2813313473761525,3.6760784944405067,-0.28250479578437426,-176.39381281797668,0.08517730846816741,0.0,1.0003574285210661,0.999937200140827,-0.0,-0.10003574285210662,-0.10003574285210662,0.0999937200140827,0.0999937200140827
0.09600000000000007,8.640875946331123,[-351.07642893],7.265631612112077,-2.8437191861805573,6.7250113110142555,5.616218694180795,-63.04717359311056,0.08206020728995178,1.0000094558415042,-0.0,0.0,1.0000038844562564,0.10000094558415043,0.10000094558415043,-0.10000038844562564,-0.10000038844562564
0.09800000000000007,8.162104604880803,[-544.11933887],3.328024164612354,8.9100466426882,-2.1762754043915313,-4.131906197591865,-272.04918462432335,0.07892508677742019,0.0,0.9999993510134224,0.06376001994411837,-0.0,-0.09999993510134225,-0.09999993510134225,0.006376001994411837,0.006376001994411837
0.10000000000000007,7.481172385946374,[-402.77357647],6.538708244959616,0.8419575695780548,2.2365960027945038,-1.2748863582100638,-153.40013067860423,0.07595052337444914,0.0,1.0003987496650064,0.9999278579450169,-0.0,-0.10003987496650064,-0.10003987496650064,0.0999927857945017,0.0999927857945017
0.10200000000000008,6.8603406238084474,[-291.42122074],7.49457108231823,-3.401441236474815,5.6691791681498245,5.094569832949602,-62.74329598512858,0.07311308082563003,0.9999856242597842,-0.0,0.0,0.9999954883641623,0.09999856242597843,0.09999856242597843,-0.09999954883641624,-0.09999954883641624
0.10400000000000008,6.484163878508667,[-432.25872015],3.385957735196195,8.437553105318553,-2.9394675915836466,-4.484067377059966,-216.11990938596796,0.07024877846101285,0.0,1.0000512539888344,0.0,0.02940761749162569,-0.10000512539888345,-0.10000512539888345,-0.002940761749162569,-0.002940761749162569
0.10600000000000008,5.919507229782063,[-332.50062877],6.414081962751061,0.7299650256946935,1.4003050444243623,-2.0435335552390743,-135.18345114291725,0.06749640097767852,0.0,0.9996813909382914,1.0000701396797957,-0.0,-0.09996813909382915,-0.09996813909382915,0.10000701396797958,0.10000701396797958
0.10800000000000008,5.412441705604941,[-254.12015997],7.429266090099601,-3.756137824730695,5.066899239956367,4.779418319001362,-73.70537903370936,0.0648891898708986,1.0000183725323064,-0.0,0.0,0.9999994313412267,0.10000183725323064,0.10000183725323064,-0.09999994313412268,-0.09999994313412268
0.11000000000000008,5.112974863953019,[-340.84764625],3.2466660761711585,8.10279491322464,-3.3878767066052458,-4.685956231098231,-170.4151199457903,0.0622577741740018,0.0,1.0000040346657961,0.0,0.12183996263005663,-0.10000040346657962,-0.10000040346657962,-0.012183996263005663,-0.012183996263005663
