time,Lyapunov,task_error,u1,u2,u3,u4,u5,u6,u7,u8,u9
0.0,0.725867079916735,0.007500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,0.701376377477302,0.007537228607790554,0.7268683099509352,-3.0450131132976543e-05,7.760761537691692,0.28848645520530986,-1.207669704091408e-05,5.015542235307485,0.02964182065587013,-1.213003806594462e-06,1.3770008825812925
0.002,0.7063793531040771,0.007498941600253349,0.7650587205556086,-2.2336453647703994e-05,7.144015090879651,0.3016569181438341,-9.882756179933011e-06,4.555204616457691,0.03132260730238197,-1.256933928684579e-06,1.2344487254353624
0.003,0.7515646560600129,0.007402504704453679,0.833493642543404,-9.947889771428206e-06,6.579869743566336,0.3018428541281479,-6.455556310898689e-06,4.130590205596909,0.028577340790702132,-1.0135587113112069e-06,1.1121260982869747
0.004,0.8190687227131858,0.007266357205667099,0.8810494014508091,6.2449737809240576e-06,6.054222567038228,0.3085079489786772,-6.007554306497724e-06,3.7316760426291604,0.028141432591638774,-9.98046930816823e-07,0.9979632556792093
0.005,0.8964407050901586,0.0071102060581715205,0.9248058758132487,5.16477332757739e-05,5.570156940877678,0.3147524781657647,1.337632479044876e-06,3.3681974409481144,0.027945538961385363,-1.0183276565685791e-06,0.8952309229356094
0.006,0.9751741623169363,0.0069538481889478585,0.9574998061484359,8.310260932274004e-05,5.1297552448727215,0.3249311661075887,1.1017625263003738e-05,3.0279517483155467,0.02849613277896232,-1.1641741156377447e-06,0.7992854527650504
0.007,1.0522136206231685,0.0068163384917252524,0.9965968832279427,0.00014605492145447154,4.731568174868318,0.33193495350071817,1.3069818554441917e-05,2.7219075956051944,0.02893830430510623,-1.0441332517266159e-06,0.7124066957180255
0.008,1.1223589579051554,0.006714767552417496,1.0303630692400552,0.000175741600141083,4.378578369194902,0.3435526309363599,1.6796295481301786e-05,2.446788748294402,0.02911982032607781,-3.079504811268369e-07,0.6348968274330485
0.009000000000000001,1.1897928610308393,0.006662913110552386,1.0593579384711183,0.0002708696613647059,4.073311805451071,0.34960452349710036,1.4421550019773672e-05,2.2020376854330674,0.029520431467528762,-2.0147950047517047e-06,0.5681755098463352
0.010000000000000002,1.2498192615149144,0.00666978224964539,1.0934982274364862,0.0003150756017518848,3.8027659365304762,0.35655681527891075,4.2686348725819086e-05,1.9868471136237826,0.029322831502260144,-2.0605829609578015e-07,0.5080827800633861
0.011000000000000003,1.304931068594037,0.006739659735904146,1.1194305150090815,0.00042189603195840993,3.574807634037018,0.36647789138270137,3.448832932153515e-05,1.7975595528010597,0.029701837518349126,-1.8995152634155247e-06,0.4571395049511384
0.012000000000000004,1.361919691760953,0.006871183888527192,1.1405564532075818,0.0004567956423004473,3.3866261041683283,0.3706408846315728,4.2246784994185175e-05,1.6353718393189798,0.029654003436189656,-1.07381927066548e-06,0.41457044639361695
0.013000000000000005,1.4180998972686785,0.007058696015878565,1.1663148516019397,0.00039203198373910666,3.2178769376509426,0.3770881538229259,3.41813307207432e-07,1.500015279352167,0.02961665255722616,-2.521239409218904e-06,0.37664408367085594
0.014000000000000005,1.4761290837341312,0.00729360052798858,1.1867138196391418,0.00035877284519266107,3.1122525769494525,0.37998017581037585,-2.333043310831049e-05,1.3884591379601936,0.029136595095883663,-4.487233715546942e-06,0.3454168096319766
0.015000000000000006,1.5362300519513303,0.007565770870142904,1.2063344896762256,0.000338536098777196,3.024724612586344,0.385188379570944,-3.4355803095104245e-05,1.2938094289301665,0.028745386234151002,-2.566165307163493e-06,0.32448010614300593
0.016000000000000007,1.6035338878326528,0.007864501747899549,1.2243893018779175,0.0002850119693384917,2.951278847891146,0.38404946349477853,-5.1583289289969005e-05,1.2237467176520602,0.028191899944495405,-2.474201194555197e-06,0.303116268919107
0.017000000000000008,1.6704695746345983,0.008179800004808434,1.23844906252397,0.0001872563201625966,2.9268193736720938,0.38992235151463084,-6.625648010962721e-05,1.160646781341101,0.02759870901501311,-2.0140964057546817e-06,0.29059001849224364
0.01800000000000001,1.7580473717295317,0.008502539315663294,1.2377804745263934,6.454306775182002e-05,2.9145374612747355,0.386654309457388,-9.349114738378659e-05,1.1304627845903172,0.027071895283663786,-6.389986148788569e-07,0.27782496254887273
0.01900000000000001,1.8477556238132893,0.008824600989095994,1.2488263994406654,-0.00010590741836902333,2.905359506339236,0.3869495048135106,-0.00011936794332938855,1.1096080228681204,0.02565987552744927,-5.158618456049498e-07,0.27791106982944563
0.02000000000000001,1.9546334236863754,0.009139769432852553,1.2557174003481186,-5.052423735914763e-05,2.9161347206874386,0.3858679239702459,-0.00010456201161980151,1.0915220293219055,0.02534940853680346,1.7348548889653134e-06,0.2770689401814155
0.02100000000000001,2.0689892618905628,0.009442519541778768,1.2566039497839938,-0.00016485728568389757,2.9514633616846147,0.38510464576759723,-0.00010498947118654243,1.0699263649068989,0.024219407127816093,3.7536823644690713e-06,0.27838117484668523
0.022000000000000013,2.1939510457327693,0.009728774613459352,1.266416695086019,-0.0002052462957359039,2.997632657477143,0.3819854928926476,-0.0001105203094399368,1.0882430270627232,0.02314845178486688,3.1657577265773055e-06,0.2830905209397983
0.023000000000000013,2.3276727937703163,0.009995415054592833,1.2607858993695245,-4.386468730928844e-05,3.0552573252648765,0.3775272013545953,-6.351683579287185e-05,1.0855845298624593,0.022046702272922346,5.8939648210595125e-06,0.28113228931734763
