time,Lyapunov,task_error,u1,u2,u3,u4,u5,u6,u7,u8,u9
0.0,13.06355736772768,0.13622132725825276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,11.409424498373625,0.1362282605334322,5.77298838326309,0.3657534817103761,20.00148415346685,2.2780186285711124,0.1435566210018619,15.515768038569496,0.2369084199089823,0.014715794258613791,5.108573942178063
0.002,10.156211961244132,0.1358136599219149,5.611425015593028,1.0746354908276696,20.00358484099946,2.2352398504907227,0.3001182502455904,14.883075827225019,0.23241058202869203,0.017602152205814327,4.660380274132443
0.003,10.699586463408272,0.13499426933069514,5.128256178951059,2.158326468548392,20.00000513436403,2.303568317926181,0.4289111637162935,14.499455769497324,0.2608956076362927,0.02712861011276726,4.330838791123048
0.004,14.37852339352366,0.13378580345830282,4.651462286194523,3.0584619945980833,19.999998543448072,2.275181080854612,0.7200555623255027,13.945685702081787,0.2707851411559219,0.04463467091751031,3.976532657885948
0.005,21.763610134124022,0.13221786749270334,4.341554081955703,2.639749665833096,19.999331207762687,2.1640005386011207,0.8059324766724049,13.444959598747776,0.2611478056482231,0.03911833403756131,3.575179463883668
0.006,31.19227905186032,0.13033613884286008,4.7152545245625275,1.613100301457929,19.220943448622197,2.097537954038064,0.6693955403568356,12.677565341982287,0.26181733884321867,0.04514644008815925,3.1987432368456643
0.007,41.17441363009052,0.12819042039273232,5.171993950199017,0.905408066957844,19.359250614140265,2.1543481852375006,0.45251734802033444,12.09899453247589,0.2632758454366061,0.06401133633450867,2.8567997625170003
0.008,50.65909255075831,0.12582922615703016,5.426567602800322,0.7586506789736958,19.715138184652023,2.233037807543016,0.36184738268684324,11.556546690606144,0.250466054482983,0.06629385184076898,2.502232501254191
0.009000000000000001,59.35693652099077,0.12329793073574546,5.488922188715623,0.8098146740426875,19.859186811335743,2.2854955748176975,0.32272970854151084,11.00034960429802,0.24648825664903667,0.04084230516790697,2.1628905430491265
0.010000000000000002,70.29327983964671,0.12062944151201037,5.38043288502756,0.825337991839599,19.991431898601824,2.2750763328307047,0.31334413566071145,10.391838060553425,0.2607942824623483,0.024097493820733885,1.8461085455326112
0.011000000000000003,84.30838652963891,0.11789949188039191,5.229604891585108,0.7248237659690511,19.991383011859707,2.1971404516093105,0.27762113685960077,10.081757566063356,0.26677477266534483,0.02860675737078334,1.6629404178314915
0.012000000000000004,97.98416094285685,0.11511561997631979,5.150345062728347,0.6905021381275812,19.885214411689496,2.163960646675005,0.2679459286013528,9.425209559863701,0.25904894698952746,0.03782281448505587,1.431166818719989
0.013000000000000005,107.93179047904646,0.11233121357813425,4.985963252248626,0.5844806752318102,19.982615666078942,2.075352485944737,0.230973722638215,8.96296217827529,0.23684940285221712,0.027550695963396866,1.2550299645431522
0.014000000000000005,119.93161246235807,0.10959553005861011,4.691602078586088,0.441998353016859,19.988671330380217,1.9535688341176496,0.17660760815875348,8.716018021336039,0.2251441930291297,0.029943807786433716,1.262892641829501
0.015000000000000006,132.38815836723884,0.10691429769167038,4.316881292582083,0.36461280107115823,19.999089419410385,1.7958169896579161,0.15307771491655886,8.606226628423384,0.21287358725403496,0.036060784692751084,1.2036990644097592
0.016000000000000007,143.06681387188075,0.10429031793965243,3.9089756370331257,0.35463601447552723,20.01604001529648,1.6392179208782314,0.14315563498717113,8.425792399610899,0.19375413005305486,0.029046534484991986,1.2007586141274253
