time,Lyapunov,task_error,u1,u2,u3,u4,u5,u6,u7,u8,u9
0.0,13.277240571143833,0.13622132725825276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001,13.089556606405818,0.13622871333423295,2.067429420327099e-05,1.7135453500106203e-06,4.55556799619955,1.972986987880405e-05,1.7307151456967896e-06,2.5943887007995503,9.515497285599541e-06,1.7478851370655936e-06,0.6332094053995508
0.002,12.647415804995259,0.1362008135733366,0.7063933892261761,0.25541572436660076,5.446049570520406,0.39588939454094363,0.14742176862767992,3.4842571478950846,0.09190444420185218,0.030565747891666727,1.5230777723935751
0.003,12.297090879726586,0.1360483582180622,0.7068766960995441,0.1913892160266939,5.416900400093249,0.39671873063557517,0.10952105436729544,3.4557393582144407,0.09305295238480107,0.02269044434280162,1.4912859835223018
0.004,11.969752287028532,0.1357771026794454,0.6663826756935742,0.15276423376554354,5.396841292570386,0.38601206033064356,0.09012615383462463,3.4345187753602744,0.06151178320655977,0.010922280999970904,1.4556296784530738
0.005,11.852153425731522,0.13540302651715214,0.6498518744991102,0.12718840472830992,5.3738027086292846,0.3734284171075178,0.07282478850178617,3.4110144232372095,0.05682790449816888,0.009021885344857747,1.4187475087086625
0.006,12.103535829140549,0.13493139903325455,0.6449920108023498,0.11969833669804379,5.348643731404485,0.3564909288430954,0.06390016624269218,3.386176418388029,0.07591934691315144,0.014004172682774652,1.380619697105883
0.007,12.431344119339704,0.13436399836373966,0.6426818694744983,0.12388420005877858,5.324659586581994,0.34601073837134955,0.06429372011076043,3.3622621966992106,0.0787008060370736,0.014470698755730168,1.341862985234966
0.008,12.50808128494552,0.13371122805641278,0.6395103041315306,0.127263964464275,5.302077198981776,0.3433027491823084,0.06684122813122212,3.3394050898721823,0.0614946538127762,0.009958226697528065,1.3031048321135028
0.009000000000000001,12.602746592513434,0.13298743857800968,0.6356121165351805,0.12563116198306212,5.281164077121575,0.3400845771504222,0.06625218110016852,3.318161983790754,0.05409479995320844,0.008421945706352126,1.2649598246194778
0.010000000000000002,12.992907124605756,0.1322006948092272,0.6328872321886296,0.12503837751907282,5.26140107221371,0.3333951606364891,0.06488586892819512,3.298188774482407,0.06390020364048664,0.011489371207823037,1.227169169736064
0.011000000000000003,13.475038127758017,0.13135472237742,0.6321077932144712,0.1284853666117639,5.242443735536174,0.32827139073094125,0.0658597331989374,3.279036320822915,0.06941053696611221,0.013296846495858036,1.1896581970957727
0.012000000000000004,13.731342468899848,0.13045694442453576,0.6321449582006583,0.13262358049198933,5.22442505516498,0.32739393624120694,0.06824477116551278,3.260732469449553,0.06154088349032254,0.011479197970378571,1.1528508143741658
0.013000000000000005,13.90184042544441,0.1295181598529266,0.6322254622457344,0.13471203586117564,5.2080342339637555,0.3273369292993584,0.06966163652109883,3.2438806340583337,0.055112518901188165,0.009982094103958823,1.1170649807771513
0.014000000000000005,14.263468764729337,0.12854632016726694,0.6331882759484437,0.13664660747418172,5.193139474084758,0.32559190284822687,0.07033139829631449,3.2285527746129166,0.059350731856677184,0.01134174377473365,1.0823991122778516
0.015000000000000006,14.737682086139158,0.12754578531506727,0.6360552800842644,0.14058675167606255,5.179527014282762,0.3244439431463496,0.07190255672220877,3.2144556225584493,0.06443230005544232,0.013054669476303387,1.0487470797276546
0.016000000000000007,15.069518731394586,0.12652186432916318,0.6406323203986823,0.1455950806080277,5.167222318497755,0.32622346115598433,0.07454883248260935,3.2015109191168594,0.061794763283418735,0.012741607775919518,1.0163236468195707
0.017000000000000008,15.291000478735933,0.12548195873525478,0.6462344715904833,0.14996319897078791,5.156529706505615,0.3295698991121355,0.07711403884120147,3.1900383808149377,0.05762435517441436,0.01184617494867769,0.9854441978040093
