# ===== Simulation Performance =====
# wall_clock_time,12.847558
# physics_time,9.982500
# real_time_factor,0.776996
# control_time,0.008421
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2,u3,u4,u5,u6,u7,u8
0.0,0.0075,"[0.0, 0.0, 0.2575]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.3416152432085802,0.0,0.0,1.196444754836743e-10,0.0,0.0,1.196444754836743e-10,0.0,0.0,1.196444754836743e-10
0.0375,0.045,"[0.05617274880681339, 3.5894067152894847e-07, 0.2831343362814662]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.27998670854807134,-1.7014044929755279,0.0004924966092942818,24.99994050124645,-0.685234724570304,0.00029479582797504696,13.83471193286342,-0.07601739442117221,-0.0004026254566568181,3.2370485032570393
0.07500000000000001,0.08250000000000002,"[0.12756439033486203, -0.00018226665592576798, 0.3215871697724232]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.19991759696540978,-1.6667310272172768,0.020736853456144816,17.45533285476032,-0.6226291203373432,0.011462133138469544,5.19203448634412,-0.04607596643815295,0.0018777821942678472,0.0002003216251140238
0.11250000000000004,0.12000000000000005,"[0.1712162552094699, -0.00013057396026438175, 0.3949209432478524]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.14756616659794972,-0.07124669222406214,-0.003706114377719427,25.00000000194682,-0.2577513848672194,-0.0001656868529142622,6.593322718081321,-0.04023647845551112,0.0017712937723079712,-2.7109442224255813e-09
0.15000000000000008,0.15750000000000008,"[0.14395724708548763, -0.0001643554800569752, 0.45298980760673035]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.18822219910680757,1.169159363621226,0.001353826960712047,24.99995446787485,0.557077976767666,0.000737337342260432,11.32003723407484,0.13063734970223442,0.0004770314401069321,0.00010321555293312306
0.1875000000000001,0.19500000000000012,"[0.18822756304999164, -0.0003881599229007521, 0.4223102615185851]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.13613743780182386,0.5861022640945456,0.0063813247870924406,12.743770495995538,0.18234296231221903,0.0061267871543231765,4.0062012808670975,0.015735239734078685,0.004600791667408068,0.6511055254253763
0.22500000000000014,0.23250000000000015,"[0.2190724023471009, -0.0003802830542161636, 0.41230508650183395]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.10371345318686846,0.5608378350801525,-0.0006831140913790903,9.705114637460932,0.22678181558021135,-0.004093421065698416,2.8524719870771365,-0.021386650000920417,0.019157229192238626,0.1528204785038847
0.2625000000000002,0.2700000000000002,"[0.2517243770094915, -0.0002808580368959443, 0.4033937127025791]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.06989300801128645,0.41350571135863745,-0.01698585805972668,8.34146148977162,0.1746931676341837,-0.013010453347701964,3.259422900128826,0.0054114032235178825,-0.0022566431111534853,0.36061941527661184
0.3000000000000002,0.3075000000000002,"[0.270851038815763, -0.0003366241789346017, 0.39831729068134863]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.05014588176173562,0.4767638844363839,-0.00024340863185083207,5.989524240536391,0.22801768548938525,0.003400217905316566,1.9220696428267783,0.057931713331112626,-0.015232486501443439,0.11313216368245667
0.33750000000000024,0.34500000000000025,"[0.28163877426174666, -0.00045310271287752864, 0.3967506904456805]","[0.31819805153394637, 0.0, 0.38180194846605353]",0.03950001194313056,0.49203823356494764,0.013557841894679984,5.445789533427342,0.20911137265556096,0.010903504518556715,1.9255191947786354,0.040622578453932544,-0.000672759380923074,0.1693426424746176
