# ===== Simulation Performance =====
# wall_clock_time,10.208914
# physics_time,9.982500
# real_time_factor,0.977822
# control_time,0.006622
# ==================================

time,sim_time,task_error,u0,u1,u2,u3,u4,u5,u6,u7,u8
0.0,0.0075,0.18185783222310237,0.0,0.0,2.967902815786698e-11,0.0,0.0,2.967902815786698e-11,0.0,0.0,2.967902815786698e-11
0.0375,0.045,0.15519270186025155,0.2403142533913309,-7.393053577225292e-05,15.287655778785355,0.0383084833189501,-3.292717802763293e-05,8.674513374740018,-0.0009575923981661308,-4.089690285664407e-06,1.8794627377434692
0.07500000000000001,0.08250000000000002,0.11741186309686436,-0.009953261982687159,1.0385892479477148e-05,9.802632364573885,-0.040616453698727496,6.345980102596942e-06,4.200531067739494,-0.011583668009673979,-1.7991721633333795e-05,0.47121513195455955
0.11250000000000004,0.12000000000000005,0.08363463062933753,-0.07284935826659497,3.52986888709137e-05,8.934625897763707,-0.10127895269428383,1.78663038645371e-05,2.4817701781549273,-0.012197396254536962,1.7592440275964584e-07,-5.512081628707016e-06
0.15000000000000008,0.15750000000000008,0.0730470424271036,0.03638289328240891,-7.233686379327759e-08,10.13869778424015,-0.028115071160939337,-3.311733493007328e-06,3.0109209896666056,-0.0002599722487919059,1.3965502043477721e-05,1.7362286490700465e-06
0.1875000000000001,0.19500000000000012,0.08413020745948875,0.3132621749845444,-1.8695076116064718e-05,11.434220467462726,0.11694695972784638,-1.0572283355863814e-05,4.520977796620676,0.01836374806423593,2.3515274277053086e-06,-1.824416034775085e-09
0.22500000000000014,0.23250000000000015,0.08514385794744264,0.34055450369252516,-4.710846491013233e-06,8.47864075227921,0.1309510083539013,-3.535143711035042e-07,3.1972141895453348,0.013003082419631325,-1.0863376056367233e-05,2.664610201673498e-05
0.2625000000000002,0.2700000000000002,0.06778892528750209,0.29150795667343204,1.530081609820148e-05,6.338434430399492,0.11176107978484272,8.065707520238843e-06,2.185158466636154,0.008667075331015316,-3.170409766372859e-06,0.2972187687177446
0.3000000000000002,0.3075000000000002,0.053112798982767336,0.27716544626142026,4.898248362723188e-06,6.501205751408311,0.11602765998027267,1.1619725757831146e-06,2.8653775200992273,0.014682043839283758,8.049388127594151e-06,0.4340104411725136
0.33750000000000024,0.34500000000000025,0.038428705647133424,0.2734425730088423,-1.4541483412401805e-05,6.6541161665496915,0.11573130489633755,-8.550075158903045e-06,3.267671979496524,0.016943724111657413,3.224459208092733e-06,0.4737632495002
0.3750000000000003,0.3825000000000003,0.027533495398237257,0.23804663272429227,-7.15697485491534e-06,5.932536497119281,0.10649116461886159,-2.3650999144708236e-06,2.8284212972099283,0.011162871225258882,-6.082366773876557e-06,0.465511092598346
0.4125000000000003,0.4200000000000003,0.01918796671977532,0.278613388896507,1.1160480242198871e-05,5.779213046340276,0.12288067564693667,6.450800737056077e-06,2.6795518812852275,0.008813340274284823,-3.5354015558540814e-06,0.4511656013565718
0.45000000000000034,0.45750000000000035,0.013676221546481522,0.2887882342678564,7.347571186300082e-06,5.316764411226727,0.12333292766298391,2.8294572758888123e-06,2.3542388065764244,0.013339465215460415,4.441433166046025e-06,0.40346943818181996
0.4875000000000004,0.4950000000000004,0.010583969973090093,0.3021545985763752,-7.985327945987375e-06,4.669359181692026,0.1258803855480794,-4.480826446763027e-06,2.1496838485230674,0.01800980908335036,3.6056244606667916e-06,0.3788459388355108
0.5250000000000002,0.5325000000000002,0.008610759084470714,0.295097740991777,-7.642232842996663e-06,4.381291071783282,0.12691342119298055,-3.0322451195154634e-06,2.1360650235130354,0.014992475910156683,-3.1075872546064682e-06,0.38650817464043574
0.5625,0.57,0.0068347263454848475,0.2941849615001715,5.189309864858207e-06,4.354337020857573,0.1300052739161465,3.210714389613264e-06,2.1725442431334603,0.010645871534806254,-3.4008444086640356e-06,0.39641043702391393
0.5999999999999998,0.6074999999999997,0.005376442207816789,0.29430718205855605,7.169809403105256e-06,4.300976856350754,0.13061823724578223,3.0783266154315047e-06,2.116351452474555,0.012620543728458476,2.0172409614341812e-06,0.38712214761764796
0.6374999999999995,0.6449999999999995,0.004531751088277034,0.29701112211691555,-3.3932300693843595e-06,4.2155161254710345,0.12980797284901482,-2.244611049936415e-06,2.022001782024126,0.016643520334568864,3.0326526269567136e-06,0.367031664617867
0.6749999999999993,0.6824999999999992,0.00422737718044946,0.29850842177154135,-6.462933729165025e-06,4.149413041656261,0.12917731900807913,-2.8488076884641708e-06,1.965594206293666,0.015788422794973573,-1.1876301328483142e-06,0.3531711658080566
0.712499999999999,0.719999999999999,0.004187246714610378,0.3019870633586414,1.421097948105036e-06,4.123001254197484,0.13115691305167176,1.2366643748924903e-06,1.9617404544384132,0.012565526393545925,-2.6586112049403445e-06,0.3512718860499992
0.7499999999999988,0.7574999999999987,0.004143601438602345,0.30463078891605927,5.290240494047748e-06,4.123374611027757,0.13296726921279764,2.4071072043194645e-06,1.982902247686165,0.012827891147770571,5.420901036682398e-07,0.35678937826167456
0.7874999999999985,0.7949999999999985,0.004010636056239544,0.3036311541328861,-4.6039809801927577e-07,4.13552168202034,0.1324867039682716,-6.874906121261854e-07,2.0011676547455375,0.015705311822274567,2.2164526963519877e-06,0.3619509529714624
0.8249999999999983,0.8324999999999982,0.0038532255462800317,0.3010025325611494,-4.535435785400129e-06,4.138637342558481,0.13114298021898457,-2.1160327496414977e-06,2.001592811086011,0.016133416318950298,-1.2462354480328055e-07,0.36208388764426735
