# ===== Simulation Performance =====
# wall_clock_time,21.978753
# physics_time,10.005000
# real_time_factor,0.455212
# control_time,0.009214
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.1836880475352431,0.6045111188547876,0.31160010623664175
0.025,0.030000000000000002,"[0.239255382558426, 0.0, 0.22330040861669134]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.16807145954708513,1.0000004832023641,0.5155355107644833
0.049999999999999996,0.05499999999999999,"[0.23210919860997076, 0.0, 0.184094549470406]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.12978707934231168,1.0000044596089215,0.5151584455978525
0.075,0.08,"[0.21087356512762323, 0.0, 0.133876397695809]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.07574610891544001,0.9999974987650685,0.5031548777557333
0.10000000000000002,0.10500000000000002,"[0.17254575171331224, 0.0, 0.08496487767164078]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.014942892195885701,1.0000001257757538,0.20162715638361392
0.12500000000000003,0.13000000000000003,"[0.12358519464967535, 0.0, 0.04778645662251511]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.05131959277634682,1.0000014033381033,-0.3556976773211294
0.15000000000000005,0.15500000000000005,"[0.07500043721403636, 0.0, 0.025011551777753153]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.10497431551650364,0.9707198040076371,-1.0847281564731013
0.17500000000000007,0.18000000000000008,"[0.03531106017032684, 0.0, 0.014721300129385904]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.14543131058351524,1.0272833357889384,-0.9997034291850297
0.2000000000000001,0.2050000000000001,"[0.000938492972489928, 0.0, 0.01294396982761644]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.1782453768823129,1.0351856154628445,-0.9999060689193757
0.22500000000000012,0.23000000000000012,"[-0.021418157155125545, 0.0, 0.01500120868191479]","[0.1697056274847714, 0.0, 0.07029437251522858]",0.19896139078166747,-0.7311019196078495,-1.2576482277925953
