# ===== Simulation Performance =====
# wall_clock_time,11.393835
# physics_time,10.005000
# real_time_factor,0.878106
# control_time,0.004952
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.16998293798164904,0.0,0.0
0.025,0.030000000000000002,"[0.239532502558207, 0.0, 0.22609913457764869]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.16069732062585323,0.9999920666610564,0.34041795400204905
0.049999999999999996,0.05499999999999999,"[0.23418284859692634, 0.0, 0.1904213296398593]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.13671777118378772,0.38732924715101014,0.20048493287394925
0.075,0.08,"[0.22187066296860006, 0.0, 0.15298675874903508]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.11182775233257175,-0.11233617129650408,0.11100861253120121
0.10000000000000002,0.10500000000000002,"[0.20728035698272632, 0.0, 0.12482544768989581]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.09416531704723485,-0.2971776295800522,0.1003225261058003
0.12500000000000003,0.13000000000000003,"[0.1943049957306552, 0.0, 0.10612215108656708]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.08377594536716142,-0.36619665181201627,0.1283714647251128
0.15000000000000005,0.15500000000000005,"[0.1842603458818397, 0.0, 0.09443998625685104]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.07816498288141585,-0.39604909060727866,0.173362952574967
0.17500000000000007,0.18000000000000008,"[0.17695199323145727, 0.0, 0.08748781865334962]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.07498493666725717,-0.41600201247987284,0.229302726384363
0.2000000000000001,0.2050000000000001,"[0.1716696547723011, 0.0, 0.08366451414622166]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.07274725811010778,-0.4367154434775139,0.29258755701422406
0.22500000000000012,0.23000000000000012,"[0.16766586137538508, 0.0, 0.08197211191908149]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.07062982129571937,-0.4608063442761111,0.3626616181727704
0.2500000000000001,0.2550000000000001,"[0.1643033103332678, 0.0, 0.0818327033394176]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.06815939098176303,-0.48795892445637795,0.43911460569331184
0.27500000000000013,0.28000000000000014,"[0.16106659380151706, 0.0, 0.08294316454367015]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.06500909394820058,-0.5165398249053534,0.5214471049752161
0.30000000000000016,0.30500000000000016,"[0.1575367751675558, 0.0, 0.08517597302450795]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.06090265692062182,-0.5441747592455882,0.6080333975737682
0.3250000000000002,0.3300000000000002,"[0.1533733735701287, 0.0, 0.0885099302702778]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.055586962114984435,-0.5678588664232674,0.6954422782060988
0.3500000000000002,0.3550000000000002,"[0.14832152447088037, 0.0, 0.09297312515577122]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.04885143434914247,-0.5841611538204198,0.777659898680724
0.3750000000000002,0.3800000000000002,"[0.1422491693261939, 0.0, 0.09858481057205892]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.04058527620970767,-0.5897239320325043,0.8458806166260842
0.40000000000000024,0.40500000000000025,"[0.135203238986797, 0.0, 0.10529057864625685]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.03085904808016828,-0.5820869275210646,0.8894409596280827
0.42500000000000027,0.43000000000000027,"[0.1274530348704307, 0.0, 0.11289866157347346]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.01999866983144547,-0.5605685039219459,0.8983019620846648
0.4500000000000003,0.4550000000000003,"[0.1194769350474438, 0.0, 0.1210410124266067]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.008607453075393384,-0.526701256840677,0.8663553821967781
0.4750000000000003,0.4800000000000003,"[0.11186897271559151, 0.0, 0.12918816268884173]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.002648562913613532,-0.48392522712186514,0.7938211738894841
0.5000000000000003,0.5050000000000003,"[0.1051942766758791, 0.0, 0.13672829549205803]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.01266546232733773,-0.4366091893025935,0.6872757185853255
0.5250000000000004,0.5300000000000004,"[0.09986354011577131, 0.0, 0.14308538175583613]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.020960806779294797,-0.38891140536710844,0.5575241221121807
0.5500000000000004,0.5550000000000004,"[0.09608243756045133, 0.0, 0.14782826935279153]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.02702604450624304,-0.3439276570424612,0.4168098784544463
0.5750000000000004,0.5800000000000004,"[0.0938757209667283, 0.0, 0.1507320248207894]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.030671396237917845,-0.3033726224443166,0.27665832309316446
0.6000000000000004,0.6050000000000004,"[0.0931436235935264, 0.0, 0.15178297816437974]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.03194914781675506,-0.2678167769205727,0.14668943853578992
0.6250000000000004,0.6300000000000004,"[0.09370999131304611, 0.0, 0.15114304346268234]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.031095604293831847,-0.23737914377004446,0.03410511045789921
0.6500000000000005,0.6550000000000005,"[0.09534976477788543, 0.0, 0.14909554208860581]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.02847241589911993,-0.21248696586309573,-0.05648463876677074
0.6750000000000005,0.6800000000000005,"[0.09780612367303501, 0.0, 0.1459898695366371]","[0.11313708498984758, 0.0, 0.1268629150101524]",0.024512828567013978,-0.19411797555423782,-0.12300688171129606
