# ===== Simulation Performance =====
# wall_clock_time,14.591449
# physics_time,13.330000
# real_time_factor,0.913549
# control_time,0.004801
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1
0.0,0.005,"[0.24, 0.0, 0.24]","[0.09192388155425114, 0.0, 0.11979184719828692]",0.19072634022064033,0.0,0.0
0.025,0.030000000000000002,"[0.2395287927850535, 0.0, 0.2260588434734026]","[0.09124180905716257, 0.0, 0.12044251625935881]",0.18205449216457079,0.9997799935933779,0.35059691094619255
0.049999999999999996,0.05499999999999999,"[0.2339687197318036, 0.0, 0.1896423540966372]","[0.09052871176948595, 0.0, 0.12106142067227518]",0.1589917617789882,0.5577358983561245,0.25846767729700393
0.075,0.08,"[0.21999004434012628, 0.0, 0.14902977042123888]","[0.08978498555973867, 0.0, 0.12164821685871]",0.13305302254177406,0.0045343660958024265,0.16980622100435447
0.10000000000000002,0.10500000000000002,"[0.2020975571158825, 0.0, 0.11722148243914257]","[0.08901104329976452, 0.0, 0.12220257906488426]",0.11319616128949789,-0.21299703628298483,0.16292851376115108
0.12500000000000003,0.13000000000000003,"[0.1849576956201087, 0.0, 0.09542135591091708]","[0.0882073146355323, 0.0, 0.12272419954240447]",0.1005290082067168,-0.30784138454036214,0.20262840414088204
0.15000000000000005,0.15500000000000005,"[0.17063306456285401, 0.0, 0.08143817141812264]","[0.08737424574862222, 0.0, 0.12321278871910621]",0.09315121878421513,-0.3584005617960746,0.26375525919054105
0.17500000000000007,0.18000000000000008,"[0.15933520594010148, 0.0, 0.07294393906622067]","[0.08651229910853292, 0.0, 0.12366807535980696]",0.08874747186331357,-0.3951188968678515,0.3424883607927259
0.2000000000000001,0.2050000000000001,"[0.15045725169482652, 0.0, 0.06826796548416783]","[0.08562195321594641, 0.0, 0.12408980671687944]",0.08555520958688334,-0.4302757023626522,0.43440690041993224
0.22500000000000012,0.23000000000000012,"[0.14317665622802622, 0.0, 0.06639815206577464]","[0.08470370233709332, 0.0, 0.12447774867056201]",0.08241556818044753,-0.4668899158604071,0.5389483680591847
0.2500000000000001,0.2550000000000001,"[0.1366947456306225, 0.0, 0.06681034008186981]","[0.08375805622936613, 0.0, 0.12483168585892764]",0.07854151545867952,-0.5038104749844029,0.654412011360625
0.27500000000000013,0.28000000000000014,"[0.1303106638890284, 0.0, 0.06930936547048122]","[0.0827855398583328, 0.0, 0.12515142179743988]",0.07332784374953503,-0.5372703844560422,0.7775309773374425
0.30000000000000016,0.30500000000000016,"[0.12345119572090806, 0.0, 0.07389851107981008]","[0.08178669310630753, 0.0, 0.12543677898802924]",0.06627310040356817,-0.5618175708934913,0.9010152057783155
0.3250000000000002,0.3300000000000002,"[0.11572471152937067, 0.0, 0.0806517203274679]","[0.08076207047264075, 0.0, 0.12568759901762935]",0.05701417928074275,-0.6228353997758209,0.9999981985827705
