# ===== Simulation Performance =====
# wall_clock_time,45.245228
# physics_time,10.002000
# real_time_factor,0.221062
# control_time,0.007491
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.22097086912079608, 0.0, 0.2997398089978586]",0.3567836933455403,-6.561867958423796e-11,-6.562028386089933e-11,-6.561476275424032e-11
0.01,0.012,"[0.011924927896422207, 5.060767316489849e-05, 0.01986300945746287]","[0.2202960796928983, 0.0, 0.30039784937208774]",0.3494543401762967,-0.7812899860602115,-5.890513054221512,-6.09058872999968
0.020000000000000004,0.022000000000000006,"[0.040255185784818376, 0.0001822431712974616, 0.0223447739546927]","[0.21960464776840488, 0.0, 0.3010390367804448]",0.3314162863505124,-5.3592643707597345,-8.10983198281242,-8.342991322864993
0.030000000000000013,0.032000000000000015,"[0.07263789641403905, 0.00035439550874983655, 0.02839847248407395]","[0.2188966825324321, 0.0, 0.3016632699720052]",0.30994420087996893,-10.813875662949512,-12.362344706867962,-12.551862901722401
0.04000000000000002,0.04200000000000002,"[0.10346133242579812, 0.0005171558528449209, 0.03734350750368103]","[0.2181722957808977, 0.0, 0.3022704503731116]",0.2886956141374054,-16.32173703078264,-17.079324087112653,-17.201951093778714
0.05000000000000003,0.05200000000000003,"[0.13011852462347906, 0.0006409322158058031, 0.04760926916852636]","[0.21743160190286703, 0.0, 0.30286048210294014]",0.2697724336595403,-20.648473599614356,-20.951262806604426,-21.027801770536403
0.06000000000000004,0.06200000000000004,"[0.15204564382859015, 0.0007252336976677717, 0.0578352714729941]","[0.21667471786248987, 0.0, 0.3034332719886407]",0.2539602745148915,-23.29324519478427,-23.45083941129985,-23.497800192438312
0.07000000000000005,0.07200000000000005,"[0.1699169752845469, 0.0007792161589415424, 0.06739520143729753]","[0.2159017631805303, 0.0, 0.3039887295800503]",0.2410222094635606,-24.60594626206913,-24.795502642830176,-24.824075842546932
0.08000000000000006,0.08200000000000006,"[0.184758869376781, 0.0008123070450543505, 0.0762312516631156]","[0.21511285991549295, 0.0, 0.3045267671639762]",0.2303060289748476,-25.108979587850698,-25.382752728503245,-25.40099677219509
0.09000000000000007,0.09200000000000007,"[0.19745112325136344, 0.000832103017721198, 0.08450570909603829]","[0.21430813264434867, 0.0, 0.3050472997780469]",0.22118644710211774,-25.133570681930365,-25.480957393528076,-25.493698557300373
0.10000000000000007,0.10200000000000008,"[0.20861868890425356, 0.0008439271041761793, 0.09239475295253316]","[0.2134877084428622, 0.0, 0.30555024522412827]",0.2132127656820073,-24.772567012045787,-25.160543729481397,-25.170346944158887
0.11000000000000008,0.11200000000000009,"[0.21867368442815027, 0.0008511480848214433, 0.10002134212075804]","[0.21265171686552561, 0.0, 0.3060355240813042]",0.20610393425468768,-24.014819740782528,-24.411618975748656,-24.4198028194078
0.12000000000000009,0.1220000000000001,"[0.2278337744776518, 0.0008557559691172218, 0.10742949892354145]","[0.21180028992510017, 0.0, 0.30650305971841746]",0.1997200229138951,-22.97251766610013,-23.362161601768932,-23.36939218822082
0.1300000000000001,0.1320000000000001,"[0.23620832593558583, 0.000858889736843031, 0.11460928144392185]","[0.21093356207176975, 0.0, 0.3069527783061712]",0.1939988973297267,-21.739271602751913,-22.11516765263974,-22.12178878855663
0.1400000000000001,0.1420000000000001,"[0.24386380902947882, 0.0008611741026933804, 0.12153544639705419]","[0.21005167017190987, 0.0, 0.30738460882878704]",0.18890186217063953,-20.38567870567742,-20.747858964789323,-20.754050164165694
