# ===== Simulation Performance =====
# wall_clock_time,58.368506
# physics_time,13.332000
# real_time_factor,0.228411
# control_time,0.007214
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.22097086912079608, 0.0, 0.2997398089978586]",0.3567836933455403,-6.586853820308448e-11,-6.58696709146178e-11,-6.586878789593658e-11
0.01,0.012,"[0.01197687719224797, 5.080759493238049e-05, 0.019865171034085145]","[0.22046634149135796, 0.0, 0.3002349152303666]",0.3493924051347279,-0.7855340928053612,-5.917585039532661,-6.118521012958833
0.020000000000000004,0.022000000000000006,"[0.04044469508566777, 0.00018296925759519783, 0.02237114723070459]","[0.21995243728005104, 0.0, 0.30072055608774617]",0.33121210182681865,-5.392192671894607,-8.159136133151199,-8.392861362032809
0.030000000000000013,0.032000000000000015,"[0.07300387700274674, 0.0003555123886997664, 0.028490710839390358]","[0.21942920213481873, 0.0, 0.3011966884325684]",0.309530374025139,-10.889393039205173,-12.450322100072857,-12.639207982891998
0.04000000000000002,0.04200000000000002,"[0.10401229374017926, 0.000517986096592971, 0.03754416542381249]","[0.2188966825324321, 0.0, 0.3016632699720052]",0.28802359709771164,-16.450708908391487,-17.21646882937782,-17.337807058454512
0.05000000000000003,0.05200000000000003,"[0.1308431953815518, 0.0006408775846095393, 0.047947835621820756]","[0.21835492577436133, 0.0, 0.3021202592615866]",0.2688165445416908,-20.831548714877712,-21.138563160066287,-21.213955882833858
0.06000000000000004,0.06200000000000004,"[0.15292435005738958, 0.0007241330760785207, 0.058324940962949004]","[0.21780397998257406, 0.0, 0.30256761570888147]",0.25271401804211047,-23.524017943738553,-23.683065880730418,-23.729241872096605
0.07000000000000005,0.07200000000000005,"[0.17093024476387125, 0.0007771989886186866, 0.06803865849942367]","[0.2172438940952613, 0.0, 0.3030052995771034]",0.23948879007583226,-24.876258039557307,-25.06574816440131,-25.093780863865256
0.08000000000000006,0.08200000000000006,"[0.18589159737901767, 0.0008095645028170683, 0.07702835543153594]","[0.21667471786248987, 0.0, 0.3034332719886407]",0.22848947928211868,-25.41207004963762,-25.68488710478767,-25.702731145264647
0.09000000000000007,0.09200000000000007,"[0.1986923962153836, 0.0008287942222928575, 0.08545718954654849]","[0.21609650184178392, 0.0, 0.303851494928509]",0.21908825257367595,-25.46315160085486,-25.80895882675176,-25.821392743831634
0.10000000000000007,0.10200000000000008,"[0.20996166883410453, 0.0008401670712369435, 0.09350413441102778]","[0.21550929739363364, 0.0, 0.30425993124772865]",0.2108304720945595,-25.12117158511515,-25.507149466132617,-25.516714188059012
0.11000000000000008,0.11200000000000009,"[0.22011341990163996, 0.0008470202072657058, 0.1012933554781945]","[0.21491315667693342, 0.0, 0.3046585446666242]",0.20343342978597087,-24.376425537297965,-24.770499105780463,-24.778497601860913
0.12000000000000009,0.1220000000000001,"[0.22936762036108466, 0.0008513178907571354, 0.10887099309447056]","[0.21430813264434867, 0.0, 0.3050472997780469]",0.19675532068142462,-23.34254434121915,-23.728545910767306,-23.735631503124758
0.1300000000000001,0.1320000000000001,"[0.23783325584799875, 0.0008541844266072469, 0.11622590106098775]","[0.21369427903761223, 0.0, 0.30542616205052]",0.19073583457492763,-22.11557860117242,-22.48745157920648,-22.493957758966207
0.1400000000000001,0.1420000000000001,"[0.24557724469485367, 0.0008562330592275811, 0.12333223837043335]","[0.2130716503827509, 0.0, 0.3057950978313057]",0.18533764290956325,-20.766981467530506,-21.124471009833062,-21.130570271879723
0.1500000000000001,0.1520000000000001,"[0.2526378749586571, 0.0008578198480191983, 0.13014572006171463]","[0.21244030198524183, 0.0, 0.3061540743493948]",0.18054229838711547,-19.362966642798543,-19.711537660288716,-19.71731691777096
0.16000000000000011,0.16200000000000012,"[0.25904551327215075, 0.0008591576665494781, 0.1366193221495256]","[0.21180028992510017, 0.0, 0.30650305971841746]",0.17633301894819586,-17.95295887104856,-18.298087390219884,-18.303593741346084
