# ===== Simulation Performance =====
# wall_clock_time,98.501055
# physics_time,20.002000
# real_time_factor,0.203064
# control_time,0.008033
# ==================================

time,sim_time,x_log,xd_log,task_error,u0,u1,u2
0.0,0.002,"[1.7645352600151104e-06, 2.486319227125697e-16, 0.019619730003240746]","[0.22097086912079608, 0.0, 0.2997398089978586]",0.3567836933455403,-6.61076944744186e-11,-6.609209525681501e-11,-6.612129746408303e-11
0.01,0.012,"[0.012027944677702577, 5.1004067659931275e-05, 0.019867305251334896]","[0.2206355614405327, 0.0, 0.3000709293733779]",0.34932965998324544,-0.7897220473689823,-5.944029391756034,-6.145804564381076
0.020000000000000004,0.022000000000000006,"[0.04063023558838491, 0.00018367790418276765, 0.02239709270237681]","[0.2202960796928983, 0.0, 0.30039784937208774]",0.3310049395164544,-5.4241482755795,-8.206734258411249,-8.44098432414619
0.030000000000000013,0.032000000000000015,"[0.07336038501769857, 0.0003565863912274327, 0.028581044939741902]","[0.21995243728005104, 0.0, 0.30072055608774617]",0.30911045027338924,-10.961491995422463,-12.533960566693818,-12.722185475428981
0.04000000000000002,0.04200000000000002,"[0.10454577439070367, 0.0005187526170757428, 0.03773962965964779]","[0.21960464776840488, 0.0, 0.3010390367804448]",0.2873419413127621,-16.571459781700252,-17.344405675875013,-17.464454127851152
0.05000000000000003,0.05200000000000003,"[0.1315402439882405, 0.0006407554603191071, 0.04827570574564578]","[0.21925272488809439, 0.0, 0.30135327887711116]",0.2678472473169724,-20.99923890003635,-21.309553144362113,-21.38380435418605
0.06000000000000004,0.06200000000000004,"[0.15376375976263015, 0.000722972740032713, 0.0587962708809367]","[0.2188966825324321, 0.0, 0.3016632699720052]",0.2514501930116994,-23.730575855397532,-23.89023314452711,-23.935624673065035
0.07000000000000005,0.07200000000000005,"[0.17189149601413034, 0.000775132881415066, 0.06865433639830588]","[0.2185365347573607, 0.0, 0.3019689978272095]",0.2379329563301924,-25.11256482567549,-25.301137599395105,-25.328627729057246
0.08000000000000006,0.08200000000000006,"[0.18695801163337958, 0.0008067843548301037, 0.07778599856356168]","[0.2181722957808977, 0.0, 0.3022704503731116]",0.22664565193286051,-25.670693229867553,-25.94166312655827,-25.959103648371887
0.09000000000000007,0.09200000000000007,"[0.19985125938703532, 0.0008254590208702046, 0.08635497029351713]","[0.21780397998257406, 0.0, 0.30256761570888147]",0.21695826694755535,-25.737261076264712,-26.08052842362816,-26.09264873656142
