# ===== Simulation Performance =====
# wall_clock_time,11.760186
# physics_time,3.232000
# real_time_factor,0.274826
# ==================================

time,sim_time,task_error,u0,u1,u2
0.0,0.002,0.2601448666239852,-0.000467346279978505,-3.4699081420667754,-3.55859355304001
0.01,0.012,0.2563832391087908,-0.00011829868853837353,-2.2186536024053463,-2.3111113946575546
0.020000000000000004,0.022000000000000006,0.2460507241726133,-0.17558935914911838,-1.6424109476764122,-1.757706800444181
0.030000000000000013,0.032000000000000015,0.23238598936928567,-0.8949324609347424,-1.8935590341045827,-2.021203479917963
0.04000000000000002,0.04200000000000002,0.21735501827456402,-1.6056849190532099,-2.302332854923772,-2.4268423485752546
0.05000000000000003,0.05200000000000003,0.20219788529166888,-2.2503375291702223,-2.7513384215090992,-2.858213845080862
0.06000000000000004,0.06200000000000004,0.1876734700832435,-2.707918310553463,-3.134218792658031,-3.216148031774625
0.07000000000000005,0.07200000000000005,0.17413531957320524,-3.109883438117592,-3.4863310378044288,-3.5469393573487746
0.08000000000000006,0.08200000000000006,0.16170150116276438,-3.3701079757971173,-3.743201763022266,-3.7875221557523027
0.09000000000000007,0.09200000000000007,0.15033237032320343,-3.691228495966018,-4.0500364726680775,-4.0840293107067245
0.10000000000000007,0.10200000000000008,0.13993264148956655,-3.811488063352635,-4.1739907380945125,-4.199264468336474
0.11000000000000008,0.11200000000000009,0.13041322106263842,-4.0110031937682304,-4.375082144923516,-4.395188495468898
0.12000000000000009,0.1220000000000001,0.12170268511225799,-3.9674947530186704,-4.348453716421876,-4.363680422037586
0.1300000000000001,0.1320000000000001,0.11371208244174622,-4.131995510030393,-4.500733561816108,-4.5131929993456765
0.1400000000000001,0.1420000000000001,0.10639099849071997,-4.134859349698818,-4.514877741265396,-4.524861500182435
0.1500000000000001,0.1520000000000001,0.09967071451906735,-4.121105740593,-4.487100589932728,-4.495163706718829
0.16000000000000011,0.16200000000000012,0.0935099772144582,-4.020631962872112,-4.412114094387957,-4.4184881956744375
0.17000000000000012,0.17200000000000013,0.08787845430432703,-4.128959145036451,-4.498653473915204,-4.50396293096308
0.18000000000000013,0.18200000000000013,0.08272707601359738,-4.01179805352761,-4.396228736962297,-4.40044506045908
0.19000000000000014,0.19200000000000014,0.07801635080272913,-3.988599849788908,-4.369293984362251,-4.37264817131312
0.20000000000000015,0.20200000000000015,0.07373422464585125,-3.852835186685843,-4.247678680124078,-4.250246741337343
0.21000000000000016,0.21200000000000016,0.06984453118002133,-3.767635677534,-4.16630297762856,-4.168260200693793
0.22000000000000017,0.22200000000000017,0.06629248851763148,-3.745984401160914,-4.144342219280662,-4.145814404095445
0.23000000000000018,0.23200000000000018,0.06305675714793313,-3.6109658962093496,-4.0203840054521764,-4.021369425955822
0.24000000000000019,0.2420000000000002,0.06012313471465745,-3.509380874254113,-3.92485522448916,-3.9254338869875887
0.25000000000000017,0.25200000000000017,0.057483751674729015,-3.617109111508984,-4.0268228909036505,-4.02717156442825
0.2600000000000002,0.2620000000000002,0.055121815680908154,-3.4734465645358723,-3.8939667292870723,-3.893970731628367
0.2700000000000002,0.2720000000000002,0.05297747437944111,-3.407790950675824,-3.8310057100472967,-3.8307688999141023
0.2800000000000002,0.2820000000000002,0.05101595701237742,-3.366010540575124,-3.787000828708466,-3.786558202227367
0.2900000000000002,0.2920000000000002,0.04922164871679736,-3.3326031068929796,-3.754545488054067,-3.753946064951752
0.3000000000000002,0.3020000000000002,0.047589511678755976,-3.29422057654351,-3.720361857976013,-3.7195947740422857
0.3100000000000002,0.3120000000000002,0.04611439343664029,-3.1874821606533654,-3.6168420802263994,-3.6158990730269083
0.32000000000000023,0.32200000000000023,0.04479235548653993,-3.161308750839635,-3.596446405483996,-3.5953937403370277
0.33000000000000024,0.33200000000000024,0.043617985601651914,-3.124964302266596,-3.566515702094204,-3.5653737004155226
0.34000000000000025,0.34200000000000025,0.0425850702117418,-3.1590345758363156,-3.598540852828025,-3.59731860562049
0.35000000000000026,0.35200000000000026,0.041687678548115926,-3.14514153349327,-3.590092188377093,-3.5888080814779575
0.36000000000000026,0.36200000000000027,0.040917747289853715,-3.067511516847616,-3.522461428134102,-3.5210900918107373
0.3700000000000003,0.3720000000000003,0.040271829887154664,-3.0517098385446806,-3.5103163009178044,-3.5089050849109333
0.3800000000000003,0.3820000000000003,0.039740309868020275,-3.102544835385225,-3.569722766168511,-3.5683005824374794
0.3900000000000003,0.3920000000000003,0.03931113051846162,-3.0514677138297706,-3.5240687683580485,-3.5226076595734677
0.4000000000000003,0.4020000000000003,0.038943979873679986,-3.046359605284614,-3.518061747907927,-3.516599487456166
0.4100000000000003,0.4120000000000003,0.03860417503455612,-3.040083056658253,-3.5092776268272248,-3.507814857301587
0.4200000000000003,0.4220000000000003,0.03827717362749171,-3.0072679683551304,-3.4754545684557816,-3.473968554606139
0.4300000000000003,0.43200000000000033,0.03795645900720429,-2.9349171553688054,-3.4018244385507312,-3.400317128289563
0.44000000000000034,0.44200000000000034,0.037640710899020956,-2.934516037556514,-3.399515865144972,-3.398007054740879
0.45000000000000034,0.45200000000000035,0.037329491352335945,-2.947396398746288,-3.4060330031954007,-3.404523002751828
0.46000000000000035,0.46200000000000035,0.037021838169626356,-2.9138610657469344,-3.3731488785748533,-3.3716303138587573
0.47000000000000036,0.47200000000000036,0.036717185035611784,-2.899354534055893,-3.358260413703269,-3.356739966294238
0.48000000000000037,0.4820000000000004,0.03641455437762949,-2.8943320137352857,-3.346159754355933,-3.3446415691069844
0.4900000000000004,0.4920000000000004,0.03611556676051307,-2.801745982421905,-3.258736430475935,-3.2571952526798564
